Sale Status,warranty_years,width,fuel_efficiency,highway_mpg,maintenance_cost,city_mpg,length,insurance_cost,Car_Model_6,curb_weight,warranty_miles,wheel_base,height,mileage,horsepower,age,fuel_capacity,weight,price,engine_size,depreciation
Sold,32.30614858725741,-0.20481575807024144,2.9645135163901006,156.4226521715996,-209.46031084628513,-68.82054567068839,-23.423418856429198,-355.2463542554793,Sedan,-76.62667026971837,87.52320215205629,2.315404384384987,0.7550900388624695,-40.55113764287237,2.2400795962977544,0.8506936643831038,-96.27840669409805,-122.84874029915403,1.9383217151056,77.82258551257748,-25.420923260197004
Sold,-31.758281196404052,1.5803995944688263,43.422645165706136,-151.6618967695872,-36.89219590852366,-277.15895682774277,-272.91571391634415,60.25924756231803,SUV,33.12822157431753,4.209558660641675,2.0904156991475995,-0.6496548119631638,-41.358181131604034,0.2931498047996721,1.271371155113277,-38.261281801731975,0.5108440243736607,1.2880802836754577,-34.47503652503817,-132.1530662776892
Sold,25.981037802042422,0.4262978877711341,49.51787128614938,-76.53441037370692,45.52372959832608,93.97021520792137,241.8008037851059,-53.572701482640774,Truck,-138.46272166339114,60.824655834649036,0.3323542155945678,2.0040871300906105,57.68557028494303,0.32577911840103135,0.42495283708785225,-51.32628720181348,62.61855118944529,2.2170778825082986,202.3404178715731,3.4353686742838203
Sold,-49.55595659172481,-0.1761079713549888,-92.60359601705261,-32.44861115835114,70.10112893333475,99.71631042333678,66.8802473451875,77.63854592813635,Truck,-89.61055715900112,62.66001988069113,1.0343998670356762,-0.5332530971758926,-149.53845959698774,-0.01884793700726617,-0.6039647710015121,31.76072147953308,70.77187785780569,-0.5475648541671458,33.37758968828701,113.86695764718104
Not Sold,-53.70658031574502,0.23062372455964572,-53.642177003381164,76.62365733795504,140.17267962692353,-29.700482866515664,80.09143619305515,30.56602752845135,Sedan,-29.415541642276278,46.9578116846965,-2.584870250498706,0.11036721138236168,347.7218206712037,1.3299603746080813,0.16399396406508912,-56.39161795350446,171.49901261898376,0.46297591162950136,-102.44889793377543,-20.852717631875393
Not Sold,-66.47909675344296,0.22188426609692175,-55.71753006768161,-148.68748277286855,15.659918790823019,-125.99442767742444,12.167793156477426,68.05134672610416,SUV,-271.52156515589303,51.19783041643401,0.6897450814072251,-1.1138567466079339,2.541445115453191,-3.1432880404854537,0.48156191924617936,-21.014667661428685,-179.81744438156116,-0.7671188083120507,85.20799856762416,-12.048556963120852
Sold,67.80336527107521,-0.29226296742510627,-12.436706087955422,29.29821247515533,-13.83389982102409,-20.54334478147487,25.094008970945747,-175.13321432876216,Sedan,188.44123416350135,-125.11592850913165,-0.9403309275425347,1.6904066736891905,-67.36172941174446,0.8204715452945672,0.892253154927007,-38.50758813543111,131.30002545665153,2.343758490131969,-66.86473981531512,-188.1832469450261
Sold,-113.62715661660916,0.8937365131126116,101.11688483134087,-54.436069257294385,52.19969970385863,-88.35736928377771,-128.62684471207407,94.05927049425591,Sedan,60.668306642872714,40.46064874347713,-0.029610078467870116,-0.21846188093563246,-71.3401143215779,-1.2339518157380869,-0.3396186400273452,-50.20568117765717,-100.93449429971047,0.21267324388062858,93.24282071612423,2.829514230710467
Sold,113.0111855496194,-1.8255457916229694,198.91134691542572,92.47296053036435,188.49979909756317,-173.56086143134866,-99.99043997905918,1.2886205389126513,Sedan,-70.24672363070883,65.32854869384556,-0.5612058706553371,-0.037416138907014895,14.272291779430274,1.8520007847078872,0.8402530699655537,10.239904961318393,1.2375947580218447,1.5910284540884307,-87.04736554768294,99.2393603203014
Sold,-87.43181987260866,0.34595622442327245,-5.250842991093678,-151.35286955073576,73.98036883483371,-178.09288791059507,19.951908073235312,-97.9982971432768,Truck,83.84562943873914,-175.34196037518092,1.7490202336676892,-0.11709386609133998,78.99327073207967,0.48980587493165717,2.8245268195850417,11.801388717799846,-13.9176292581539,0.8110994143883612,202.6875438037872,10.571354910496828
Sold,59.03021572172943,0.6306697645561434,-59.7508054720468,-40.75281540406716,-83.20900155954236,141.0743898823918,-74.6937516726044,253.86279877305086,Sedan,-5.807840962633961,-21.865784796101952,0.7331029637172853,-0.7127920887424666,-84.70346210773344,1.4228263296179127,2.2849398416076188,58.665291310676324,-90.68116645402449,2.5718966457399857,-88.4690319488559,-122.56377283738118
Sold,-67.08579593024712,0.25529547128382,55.750796149514095,-16.06225328395753,-33.16272465643925,77.89545865599554,38.4621536568179,119.56475110918532,Sedan,45.3376975876753,-110.50362531652237,1.1823448606676137,1.3997687718730645,17.23572936328185,-0.1424794279016156,1.898902872559235,-2.4551434970729025,153.8925726587015,-0.44325925767908747,29.28438159966447,297.3574295365373
Sold,104.86126328832354,1.5773106818592426,147.18090549827897,232.0198302611736,158.08280864998517,-54.931466985741515,222.48477678445994,101.67499618450873,Truck,-56.535904439976335,83.57133216512469,-0.9422363905487179,-0.333755532403626,-128.0346479887831,-0.8461554094187413,1.8896884338161617,-221.20027854655038,17.850952302270436,-0.4157079815974709,130.45339111143676,-85.02134274319884
Sold,228.5858257271054,-0.7313031864886279,-0.27118029386782494,2.2489995713088127,-19.27671870646383,-43.73693445735101,102.27130171550965,-124.17510296556856,Sedan,-3.978584599400073,-99.67210964482787,0.27210334346935117,1.5924697097885183,39.12613647254271,-0.1593885276119119,1.5052545096606962,12.21355919336592,71.3380161558464,1.3748355017833007,159.01572901943925,159.21694325529177
Not Sold,-231.18784200617793,0.4109932699959661,-17.24985120416016,167.91020108112667,228.8363872978159,286.07246248176205,-247.73279432944406,78.26358296985104,Sedan,177.21470658079076,74.02048732089229,-0.39483723667196846,1.0820179927980693,40.29014190371733,-1.099699708307069,0.2538621601224807,37.68413345689609,0.13854652250740304,0.949142706374204,-276.9496528552521,-75.6321507100432
Sold,-2.603325503588958,-0.1524161624600301,-28.251735228730666,157.0350542331722,-87.95379538725938,-24.24493122356032,16.982527931521314,-55.913727025934875,Sedan,-57.55197122303214,62.84304061560137,0.2026296876066016,0.62573231331049,0.8226599651335141,1.7479773143833959,0.3208874756229907,-102.1627562212148,45.52653116818555,0.3939993280780705,-29.167847379683153,-144.93351205404016
Not Sold,-29.312454042307785,0.4114540005079337,3.3140129040615642,101.1509431229969,180.92076855189805,20.165123986402897,40.326803300424466,-166.61643439641458,Sedan,-37.53556851413672,-27.40166206720678,0.9578109630050488,-2.229045050419581,-143.19888413645305,0.8305181614097781,-1.140045258559404,18.15137714664997,141.3412096638743,-0.3817812626193839,-23.2499263418109,-39.68107306058838
Sold,-31.842533553484763,2.710713776611,75.18026357497736,-185.3241833835584,41.47731020484713,-2.052097455641925,-134.31810365485097,42.29561885742421,Truck,23.563324191817063,9.263594089925483,-0.4371862052809615,-0.04172990645821206,1.216161274236421,2.3419976759255383,1.9745677296003874,99.91377514619447,34.599938298451,1.3543560242107477,101.91408312807803,16.643873040992208
Not Sold,111.76504927709323,-0.06431514126050242,-39.72267743433597,21.57441452575957,100.71720225584784,-6.316082765139681,7.626609778417155,-195.3465084015689,Sedan,10.93077496560775,30.667351018685192,-0.21973160726848484,1.5063278523709243,101.70909569636355,-0.4131655287598508,-2.264773406427211,22.327272716589228,-66.14735276777749,-1.0623982998159212,42.364288727784775,57.640673774477
Sold,192.90669924797868,-0.392394683740508,43.0704801285139,59.74194785005744,68.22175144347275,-21.17734564344555,85.39547581612798,-32.101335347193206,Sedan,49.95902171377478,112.80451309470602,-0.21005572154382568,0.9162218039475727,100.17184363271785,1.5853186473784706,-0.13673412477675795,-135.1277800272821,-127.34927114818792,1.0927804727329318,50.49807932532627,1.009687711823215
Sold,60.97636435357814,1.4171602040354596,19.296045697257775,-200.8390456089571,-152.08775199998502,-40.004073652894455,-4.781016245527237,40.344502151075574,Truck,32.02453335377894,-136.83203300743972,-0.9223765652881972,-1.1398961044589022,-0.7664692722130978,-0.007755211691278241,0.6948292454632686,36.031625292773036,0.018373991546706176,0.5678641166200613,-48.94310660718544,11.71143909464266
Not Sold,-24.72303850634146,-0.23768846945655184,-153.58707412497594,-57.15381810504409,85.65409958659026,169.15377584675005,32.11035850122769,211.19829750721544,Sedan,35.4554455533292,-39.748498749150706,0.1755405536584271,-0.33384739358982557,-66.84154639658021,0.4729002181261105,-1.0570193028950434,18.48369334190792,101.4830701442366,-1.222658104924645,44.4430600250883,-151.10026065521237
Not Sold,-27.248423290857353,1.2635254620996337,30.008341781767566,42.661316277623776,-105.4686420011667,-9.04522248301008,-105.26421182852563,-34.40788181544115,Truck,50.73868162702881,-28.07735282934436,-0.630942062705714,-1.0149614667247806,-42.593050429714616,0.9768015352536045,-0.05371321882166897,-214.2635073055459,46.12699353997215,-0.5562005458141048,-12.100522455111392,-106.25997237536258
Not Sold,51.3151067796367,0.30507714076360803,-39.300297547162636,-79.13069384814158,65.42716711010013,92.50748211812258,164.56073871548662,-11.122573789110213,SUV,-89.69082551216604,-11.125734879554727,-1.9164340020489938,-0.5960036996049765,101.94056648461083,-1.8584812712926162,0.45217960094376164,54.67785391294237,-10.890598033971244,-1.3128627246223394,97.03642202973384,-138.4837775774556
Not Sold,-149.71934109989806,0.05301086846887376,-180.53166455216308,1.7478832361373609,119.43038737285178,-154.1336715804583,-280.8116342675386,-2.522724356170005,Truck,-101.90136694384961,-136.09104869411803,0.7227445743369161,0.5009684769601747,129.89115397183667,0.0927383582360943,-1.2360235377007804,44.75011666060739,111.94169869153332,0.26356406388760395,25.42391403118244,-36.85848815970936
Sold,6.331748404411617,0.3501404164902001,-54.436520792089226,21.78742622169315,-196.55024886341343,61.60972541852977,-217.8472604880286,154.78951562074062,SUV,36.10863899968812,43.74552234282951,-0.15820363681088634,0.8417436871383968,32.76420250030355,-1.0256534886628985,0.3180477999980615,131.61135852568373,-50.62785480378055,1.2356243136067722,-40.681332439707134,6.622195322684575
Not Sold,180.0517882373071,-0.01254063365760741,-15.806139476218215,155.4969074255221,-2.785343581757872,2.304217928333295,71.59738890456494,118.24116755326015,Truck,-94.35218671968202,107.92238460255655,-1.4400705271159322,-2.1706334867145025,-49.6013572962303,-0.5954088049776126,0.23803961284422218,-98.35954297776803,-88.33196448867473,-0.7330217924572175,91.22240718220783,161.86199389871086
Not Sold,5.912374408229023,-0.05665980511250022,12.924355029111966,16.32510597282045,-163.87803611814593,37.88067658548909,-68.84524692508009,115.04383955401332,SUV,18.28753654634022,173.04637726907606,-0.8252023438658731,0.6371448317911991,-16.32944276631881,-0.8629042660282431,-0.45700826703668646,-62.472229342461915,96.93374074747143,-0.7869166786074815,-20.768390816623796,62.65004826630987
Sold,22.69320640059068,0.9109716910211403,-118.58877206623421,-139.1562771835706,-167.63456051960557,136.17886889252932,-69.5837204126714,46.607701672706476,Truck,48.19821273555467,134.4448389258232,1.3403826952067364,2.2207587854182873,-134.8670049343108,1.4909698459274554,-0.8226418844553292,40.969508900991855,40.20638541435822,1.5705620915179836,-171.50364518870623,43.241796641323354
Not Sold,-97.9532846758108,2.0050561064443917,159.85922098790883,-47.48586883348805,40.912154588173294,14.962544107492914,-111.02570167496823,45.489817764086276,SUV,-208.46279798607122,81.33205632951417,-0.4379753565147737,-0.8928582785023612,-231.09319024599407,-0.7953571696649967,-0.4393345651029826,94.97020681787804,-71.02741464693041,0.9412005330398352,98.14998235800626,-89.66641598922551
Not Sold,-21.613341370570136,0.5779340935528734,96.12260609091673,-72.44348633821734,-50.46320767226443,48.984224105541664,-125.52883628492665,115.16868728319531,Sedan,86.1966591190978,-130.07699491948603,0.8557489306594962,0.06903597063677956,-98.52869370937309,1.464911613071776,-0.12435659823204193,117.82576483371142,53.01435854073372,-0.8178286892705754,178.0887228310437,-130.48868678494517
Not Sold,83.74436688637807,0.4689488723878694,59.153637692012616,-52.94692273994149,100.20857202185911,116.58807666237732,-218.52672042653717,128.86202691824764,SUV,37.97547046224519,30.80375692832908,-0.6939371427917964,-0.8568882195330136,-78.39886492522592,0.646910026784238,-0.4547135253843194,-120.23708218748178,46.34163316835509,-0.47221421952294557,220.01782194134987,18.068016781770453
Not Sold,-30.874084268777008,-0.074749314667592,186.8115424428476,-85.8531959555445,65.93484116447141,71.26214333917183,-158.50234667413685,93.44084311345784,Sedan,-10.51333004377383,218.7522130877638,-0.9010016417706087,1.8704795345125487,63.92754921423407,-1.5648471398486192,-0.9108428445802181,-91.84755810489614,28.6041252694244,-0.8749889591980659,-0.20594146669741759,129.73322725010985
Not Sold,118.21760834390756,0.2117824358552214,-15.312029636830287,-20.60901896495694,39.99783571576356,124.7452514415349,22.848222499058704,-7.923560873635103,Truck,-25.9311719926884,76.51982098410525,-0.11776071659939696,-1.6135763177554239,37.33570471152283,-0.7956877718760248,-1.7679484114499449,92.50635288553512,117.11671426420467,-0.6989787391030609,-90.8506567988319,-181.42196669310616
Not Sold,18.197945768135817,-0.5656982042184845,80.7526349389939,-26.448094246740837,95.84385658097226,160.18739653413743,0.0422244177300215,25.84251827782239,Sedan,-43.98568965586538,88.82177718766492,-0.2810078927173439,0.7858335029424802,-134.16487091294633,-0.23394343056951597,-0.1159455194536554,35.415289470863044,-98.33339307156854,-0.7339285242399581,-40.67747389181003,-0.7100593844641889
Sold,-115.17368584344058,0.7156822016901374,62.44396577943757,78.93769705666251,-31.28941632777011,138.34242711906737,-91.99681828372181,204.493487822524,Sedan,87.51554056555207,-131.9455622717688,1.4693484135541333,1.160029776396069,-26.131482773926518,1.896350370512853,1.0676357002432866,118.61398754236984,-174.3363614926559,-0.8890796832231174,-101.26168912458793,55.76147558280775
Not Sold,-141.92120298924416,-1.5683805882718604,-118.25642575051786,-15.852120791206655,-25.015628750255637,-134.23461823705725,-42.143407794492376,-118.92414638814603,SUV,-17.595285999634,-11.847893709232817,-0.29795725267731954,0.2483075094480685,-20.98226151321789,-0.5394888446211147,0.1979795578203467,77.43981412694681,-208.35971546126015,-2.7032204039553966,-33.331878253137944,-95.20293853959193
Sold,75.2559441388522,0.5436156164326119,-51.00030434725882,63.21840448899356,95.62500696578073,87.57829992671438,-221.27732847981548,182.9773998128665,Truck,-80.66832627176633,103.11820232169202,0.6588005781088297,1.2648319676060213,-31.582715459967307,2.1723153724226423,0.5672646359080863,71.07358539435886,-57.273715642633235,2.040758617137395,73.16569437768459,-30.173217738509162
Sold,44.83335564266268,-0.24902226759375767,22.311410122500835,-67.72981836700515,63.23572486275144,-87.25569105051622,66.12667923423362,-214.03370008922207,Sedan,-32.15103072967387,-81.08136906547324,0.6402299861472107,1.3086468925869998,168.71339526423213,1.8794031213025675,0.9022764682392478,-38.66257673799164,0.7590081979503646,0.5968020903086232,-116.48885837116154,103.80810384057986
Not Sold,-39.36620663622275,1.8843941237955273,63.312523188946436,42.150555341597915,199.00165398676026,-88.97161845226492,20.589830314190976,155.63186181510616,Sedan,177.27502743751165,67.43630275234268,1.1475572878941223,0.32293682791873907,57.297341680648614,-0.5776708090046485,1.4254950389832777,-87.15451150070719,-187.68064296303947,0.49549791692259276,-186.0606004638179,210.27204782932589
Sold,-76.21992321853514,0.8027798872004734,-18.607018464141927,168.4319424757524,-53.31102628286518,61.601802986811336,-88.39424923028477,11.059664402274985,Truck,301.1739451465286,54.91514694265101,1.199620602870267,1.104960011275678,60.27770273294466,-0.15628421546519766,0.2575599345725138,-188.29602803038193,-45.77076078550661,-1.253016711171841,246.41312806752995,-62.10344212553836
Not Sold,2.973334424495954,2.053598364727044,128.51416781835786,-123.7739582460532,19.31223352259749,45.968145604565294,-87.74072624925587,-126.68634371182566,Sedan,140.2220277212399,-40.8499998386569,0.07257044662242274,-1.2473932878890623,-276.50117983528094,0.5820433162440037,-0.23017664386230416,-103.9805765648756,-126.7234505436974,-1.5210381102130206,186.7108729734664,138.3315128217028
Not Sold,-32.60631441807645,-0.3763571824722795,139.70851912449697,47.95916049349308,2.867063687589894,-59.82278416061929,58.02743636126031,31.183185570280468,SUV,-114.36562742742575,101.87371643382296,0.4054281395317212,-1.2707978087191107,26.038894513439764,1.2624155159096695,-1.904259071524959,-28.290279218825138,267.75928136507173,0.6081140911047099,-34.08745727022075,-22.280136633920222
Sold,31.217861908688715,0.18187533674721773,21.876314137270647,-46.80622560898095,-146.3708509183565,-207.6850077067085,130.19390702429266,35.43420282200529,Sedan,-163.70968875299755,12.506709675754529,1.7968517238278703,-0.15641305901573666,43.24165446015518,1.7128047432680007,2.04871268252715,-3.1474831146875264,-30.514747502009516,2.1135443801100866,-131.2169333528113,-34.830353738052125
Sold,-78.93701821635442,0.9203746820019126,32.67305586228451,-47.485927790862874,1.9525068327701538,-13.148858736297353,199.86562412188653,149.08095162560525,Sedan,-127.52773616218124,-60.549259537704195,-0.4421270445530525,0.31975496245141566,44.55054275562534,-0.3309764920663346,1.501493839517784,-61.346697880336535,21.53485431210823,0.6678045286331292,-38.24150087312746,-99.48869653335761
Sold,90.90719645297234,1.3866534098361494,51.94358886954412,157.707830097154,67.82503149840765,119.14108224146227,-90.52518546868555,4.476313202359467,Truck,20.348463721614483,73.52554945834393,-0.09233358484409515,0.46772099696433383,-199.86967908250023,0.7441545987054047,-0.34752771596126897,-164.68687646589188,-49.511629529017895,1.0866700209554694,-79.52044475188,-54.93598827620573
Sold,44.903443200564126,-0.5259723877585882,79.8877990992386,-23.818699515729335,-7.730075985821248,-99.74466221874569,78.59213949476825,48.78969006299225,Sedan,-102.17173622988909,-184.08761993521304,2.0301594811701786,1.4414219525736716,-34.62953811027614,-1.4398837114530938,0.7732154267814131,-37.677761946457736,84.48529930884216,1.9990229945476423,-222.22188012345137,54.84746227228514
Sold,-0.26244291213448273,0.7633846471142468,-179.32128819364056,-69.31550928786207,-142.72553480740453,-164.61421108839392,-65.01554382236834,36.3743649993708,Truck,-203.58082508621308,0.8170005715971059,-1.0873138979940968,1.440811478388369,96.21714022473535,1.1569856501108498,0.054774815229784335,-78.59566277960566,-34.35500351330976,0.6974783731497836,-79.96476240886696,34.87205498692923
Not Sold,41.358048817004224,-0.03411914674524267,88.91410910628271,73.25140956651313,4.959012624384101,-53.661587019759104,60.81130409938099,-78.46909697635228,SUV,4.402274493971355,65.82669089400834,-0.2317219864264143,0.05834368660535299,154.82721342499025,0.7983395627186368,-0.05899215070655219,-48.95644420357888,-17.640610763137822,-0.6477489992091091,34.096445709063175,101.00064184830202
Sold,-86.15607527961913,-1.2666608912031483,-111.29656818165263,36.33356331020294,94.09560890056646,92.26277885623347,35.80810706606414,104.70773206664444,Truck,-0.026505102323660695,-36.8639092907862,-1.4086010413397334,0.44410850377192534,-107.03869333005255,0.37274591450780986,2.8598717475861988,38.04699871462251,-88.17215028659935,1.2964636089094572,-57.88215312020919,11.257332559720341
Sold,137.20454706791548,-1.6354561122356963,-113.53555317314287,-130.2833978909177,-169.27509453021418,-162.27399365829316,-147.29676802985963,110.58951824907177,SUV,-51.605434348944314,-97.38995957266613,-0.2563791595030853,1.089498808367763,-26.678126065992565,-1.8601116550360084,1.1036617065740213,-129.2529604748341,-146.6250109560817,-0.23781822151884768,-19.68561897121428,-96.53208152442329
Not Sold,0.9720546019850729,-1.3690694666656724,131.0677126408064,15.97934419979615,65.04460198925166,25.485542554700487,118.0783201398533,-104.55645687466406,SUV,30.44055607281801,37.69531058789109,-0.1301526229602979,1.45889829151498,-68.31474545949567,-1.2161945620407992,1.9654175757691335,-27.61807605769045,222.25436958840547,0.1309691102611765,16.31039615974763,-29.933499595262937
Not Sold,-53.69003521357831,-0.2679014234567701,11.07995099707181,-50.19858393100704,-112.28614992096773,24.804599601795864,-18.050477734796726,5.65968042531604,SUV,7.574073148904671,-189.58785658416525,0.5584106071355147,0.12370711805575811,39.89321521814832,-1.579566362429179,-0.7236451736931296,-50.538278641603576,59.4015545361453,,74.3402721030217,159.59238884113438
Not Sold,-58.471293608898065,1.3197930310796455,-2.0928553229079063,63.50742436672574,-94.72730527987527,145.50916717563297,21.27299784555917,65.03520514559162,Sedan,-19.4472920818147,-47.349235987155225,-1.0313556556265435,-0.7175592589732207,85.19309054456251,-1.653374970709285,2.308445717057871,-169.6992743991269,-159.8442356888644,-0.30182971214224247,-47.30328793349417,-15.96376173479227
Not Sold,-71.32132885957716,1.3517740284392845,-37.00032492321353,-71.348719678308,-52.47593844530889,63.26873089971004,94.46583856764366,42.09659969042783,SUV,51.45937036608551,-41.71632616367839,-0.5025403794088079,0.22350002548747766,-96.20009976051563,0.3063769496949701,-1.7034908094964767,-116.05463588121398,-29.294930968698846,-0.004808706240300081,-53.639970988134856,-166.00687442937078
Not Sold,101.52212365028086,-0.28673956675932943,173.12444864886953,-57.710547742208696,-65.50270067498653,-50.57649004295305,148.17472080366906,45.600344668926496,Truck,-86.46680505263247,-14.050965976081287,1.779079372561734,-2.0685468041806745,-168.42947328141338,0.81488336254991,-0.006663289177971602,-16.845804745884795,199.8530705170586,-1.173777441037689,15.456933867979808,15.41592403663912
Not Sold,-171.53120319403553,-0.589582110436563,125.05049786768116,44.106876609415714,157.77252808774864,-115.35045202983858,-164.2128567355531,58.492939172404576,SUV,-46.391781648813165,-22.64997950992315,-0.8839368950191707,-0.19306736904057786,-79.98070452628268,1.144956617488377,-0.9586398136746475,74.9875464659551,85.63525765112377,0.5482324524673756,5.225157865373553,1.7789395316257173
Sold,-20.557852221582117,0.45917748523913554,-43.14633553461492,-96.15251847287445,34.69705083125968,12.56325402908572,87.65423245801696,-28.964328672566257,Sedan,27.481413123289215,-110.26880855220809,-0.45047322286486124,0.40821393690318153,-5.978745232622687,1.2518110260767599,1.1400978058402385,21.164833669038913,124.64390780733545,0.9068149159179384,-6.2585972280433495,75.43464778916483
Sold,146.09906874560582,0.6192076954269794,-135.02479809117494,67.97442386297098,-126.38034403902023,-228.97298936057578,14.18763212870409,-65.6265453885764,Truck,-36.458319098078775,-46.66021631288517,0.008979873830388396,0.37734299689805884,26.41398465528984,2.063515203107233,-0.8943126768864209,67.1568556309051,102.30858878001017,-0.10534284850526787,-222.25622355095646,66.27596517363523
Not Sold,-162.3811518587028,-0.9802914342201923,80.58613082734584,-28.246049807052596,-111.11441167658921,-261.2317306772883,-12.622450258127635,-16.711632341796708,Truck,,-54.37954210462529,-0.56795492628247,0.19200310957347938,74.63045586113662,-0.1352167806004058,0.14904226706351997,53.64365271397945,-59.82060415735829,0.19278411047570312,-75.38006751627813,-242.02727008946115
Not Sold,66.0356170301832,-1.171204627201362,-8.543485037836726,-17.903891685691264,73.07249177928968,-44.93734962799244,79.37496186261376,-131.59337143910236,Truck,-69.39139460859467,-79.11002433010967,0.6763899035813762,-0.5571958296236265,-20.626444907505245,-0.30857642223488674,0.7872486303349167,-98.24107636285761,63.568717473652256,-0.06845984650955794,-3.5345191970564382,74.55731983796397
Sold,146.0315962736051,0.4509623925292743,54.2262888177131,76.65480284335975,-58.10207538408312,48.42836443921352,46.43214384774472,46.95604185870696,Truck,86.38843803381818,19.63742808539026,0.03487124215709081,0.4341684689962812,-130.42885189968965,-0.36098786560737717,0.43147099679126694,-65.46304215210824,149.9443826448568,0.25120041122403514,-93.36816674030408,0.5137937291431074
Sold,-173.33626429861053,0.14090631467811549,-5.811169590638307,-30.262298486640628,-209.50188229101377,-183.3688703158314,-88.81522198360183,167.56632638028222,Sedan,-144.44646215376943,165.2083353703477,2.032626045564185,1.5057478376166895,104.13134733705745,-1.4165565441313033,1.2088933206892478,-9.50125631598441,-102.31323643696311,0.21643628073389554,-60.05946461676106,45.71924743178169
Sold,-76.95508267471138,-0.7080452676468356,7.97540340406271,-180.60433664461462,-42.265302304704804,-106.8287782766405,-117.18234433252223,167.3959476654268,SUV,-50.63821406475836,8.259107970071016,1.3918957279379258,0.07386478378783262,27.194786926701163,0.15386593198528786,-0.9484163564834049,130.12490784222476,24.224620389351,0.9748922720347977,8.124983389748223,25.444156332288802
Not Sold,-81.88181983251577,-0.38335016600337024,-77.2844520119945,8.79577237015781,83.20480319276578,74.06905412788424,-113.14574874197041,3.2812503595336904,Sedan,75.93965878885408,106.94729119086797,1.3999292054371144,0.031455582343658146,48.94033114854711,0.6583628557675458,-0.28053096463636884,-62.144260531853135,-150.42293771164418,0.06685127025239787,-92.40120832968046,33.51054715376551
Sold,-21.590571049823865,-0.43316780700019675,-80.95832636080462,-49.62201979185952,137.03074670836747,-92.34294030913574,-79.26835426031018,-80.20006787271504,Sedan,-60.54607468927941,55.22007647333399,2.1703475896651065,-1.511518402905637,-104.89751582667479,0.08336611012341044,0.9247210840077632,186.94348281207093,84.38872686770324,1.453549633800637,-67.70625046558511,-102.17224896967363
Not Sold,-30.195719687269946,-1.4696019958138207,78.66290672505104,-12.888034478134088,-167.1101860476059,191.84466121728542,-27.96464703406904,-177.87235124024033,Sedan,-17.39803478028394,-2.610702156556741,1.8505843731987777,0.04835358638192167,-129.30555571490157,-0.5284689232992251,-0.5332373452272012,44.80251470130427,-11.741943251885676,0.5490868922529154,98.80796556336645,-11.127227442327438
Not Sold,43.67136251421416,-0.13858807419164654,319.38969277893864,189.2017659975504,-33.83853814512104,190.54176577158177,54.5632412523004,152.29482198461525,Truck,-147.96530514902247,29.405900086089698,1.3588508589011992,0.7568853431629183,-23.346603892256294,-1.8339844254539868,0.07043062332653284,112.68743177583565,41.863698887517444,0.3886026001838666,205.19981388161398,183.51724863188457
Sold,-18.384802837939795,1.4225079738737703,-152.127786240696,110.92841611644853,118.50292580847106,106.87994547899646,34.14982983512171,-1.3218596734429968,Sedan,74.21197771528638,-39.15590900544736,1.2404977097423942,0.3649091664237798,249.71425268316878,1.5944910675013675,0.23971537143807803,62.29241643487422,-101.55736628386309,-0.6076836475354215,57.72708151983754,-5.475821686175507
Sold,12.366141074643458,-1.6320240443792446,115.80366462649914,52.77140178220733,143.78712023976377,2.809118987758598,-59.61181289222489,95.67018658385257,SUV,53.857919296118,-111.18430654073357,-1.2482074595174104,0.5792552886800227,182.33442019901946,-0.951511140075822,0.25533001749067485,116.58303601195587,-59.893605312267304,1.8329903004586952,148.3996323949335,26.425094732111294
Sold,143.08010130784965,-0.5356266396231748,19.794959875126565,64.21066810376793,104.25773183429823,-10.384005511443899,-14.70974161342013,24.749451845673704,Sedan,6.607064943020462,-109.83574875043512,1.9324286362966538,0.5543004668207985,-56.20836028551436,0.5744521545944944,-0.5039625423538319,21.68091535705356,-51.11953232879465,2.6603032311180015,-91.52796067414877,23.30794764606909
Not Sold,30.978719103641687,-0.2503019638882524,40.7759135917985,-23.53040439241414,21.96716006287387,-79.5735693342155,168.67936131564358,-78.73567503123773,Sedan,74.9431917913051,-73.84238139475502,0.8303950595390969,-0.24439435266730233,1.3035401135218794,-0.394009696310046,-0.17186119500460392,-76.45829441987273,-134.63161860482708,0.8814494701804331,4.088104183864721,-122.6007395541257
Sold,-63.010114902370894,-0.8570608809950142,-114.57666500292962,-7.507728187113882,115.26924906968804,170.64587623387882,61.97122456173999,-5.4639472458771206,Truck,34.51125399986224,-32.40394359558208,2.1696958928740244,0.25870816061426616,-100.54018375406177,-0.01989853940929931,0.36724848258831644,-74.72500071932744,33.08373122995999,-0.24044385415626557,-3.5315947892513995,240.27120717883997
Sold,10.441339469916084,2.2774323361471955,7.277361877173416,2.788609792244808,-74.52829940290346,96.00553493956936,-68.87483331615326,-161.1484127351755,Truck,-71.91362778365425,55.73854115244833,-0.08924652455749293,-0.6554680223095504,-1.732298251705874,-0.9473500811406756,1.542216399651816,86.70209568697555,106.98043119287345,0.2189890615557708,-97.55853490466102,142.90326712547272
Sold,-14.052677122500848,1.803397710252539,21.11524793280606,114.35074127583225,-58.23247438717068,160.2206683248133,47.81099621225343,-170.19562374748276,Sedan,53.10471881013058,-24.81517081700977,0.9392725471715625,1.6437592758083663,132.14003570453593,0.9908272534156598,1.6421043117016176,144.56909579652134,-49.60166381443193,0.6937098181541764,-50.8140856134836,-43.83887491962396
