Sale Status,horsepower,wheel_base,warranty_years,maintenance_cost,age,curb_weight,length,width,highway_mpg,fuel_efficiency,depreciation,weight,mileage,insurance_cost,height,Car_Model_42,warranty_miles,price,fuel_capacity,engine_size,city_mpg
Not Sold,0.16518583801287282,-0.44031836905465355,-90.55805499499698,-6.549978786799744,0.4804274235766385,-83.43858998650708,49.81994205168889,0.16400337264178802,4.355646162960027,-1.541755881534871,8.073098505571394,-56.60889146344874,13.886963397945665,36.46289940560177,-58.83860511759009,Sedan,-13.987188852958823,0.029658772743424034,112.73289888804925,39.915343810626695,58.17027495737096
Not Sold,0.7241422992005526,-1.5447624664646513,57.99936755225732,23.988321410617097,-0.295908212932655,-33.10295723523205,-112.64606265504796,0.31023223041437725,-41.20946127836147,0.9703564971182275,163.60020410265594,43.85987814025826,-239.94361882869032,107.84270634129408,6.969080898369073,SUV,-57.855428257975525,-0.5152858450237626,167.9587748603103,91.70056544704043,-124.58030932798174
Not Sold,-0.557193259023671,0.6190082286200785,87.67586093956427,118.70332201076839,-2.4603292338236225,-26.954824422007707,-128.3828379150899,0.7099640803418861,28.521511538139592,-0.7599870711168579,71.3060623155649,-134.31568599401265,163.03795843177227,9.309937142714485,-209.82471855062695,SUV,-135.4922448246625,-1.5093082305016783,212.5155878077039,-199.15750340808242,-7.248253465918644
Sold,-0.6279883145388814,-0.6816235623482176,-38.83289578643309,-48.549128279068384,0.9095377081232323,-84.96011972125905,-40.01891228475723,-0.3664829495760592,-4.190708663644852,-0.30757224081679924,-196.7416322855137,66.54677660188526,128.1974280219282,-84.09897122802981,56.65418328575238,Sedan,33.361822062780945,1.6853415203491025,64.60544928252601,-107.82802801679819,-49.776155913150355
Not Sold,-1.361060533056238,0.9324031493536016,-152.93974071161452,43.35845274840861,-1.8779731038155738,-136.60428363387476,21.967147086696436,1.9608560134469566,93.68106037537761,-0.9595378570908273,50.71429928369423,-57.34534402375915,63.63494542750112,-38.8491965537067,-22.63275142258319,Truck,-45.68248270324376,0.4618533331444994,-151.647622258028,-15.909511253772596,32.97315386920857
Not Sold,-0.06848022869944273,2.45292704604867,-16.777530745607635,28.117630792680202,1.5532407240971744,4.21733638480475,95.63190130971194,-2.1678097024615046,90.57687534687281,-0.030934943568206842,-119.804379192645,-131.66379605925803,-139.9413908860747,48.75129665530135,-148.50663921620594,Sedan,-1.1428397556188479,-0.8879254007670505,-146.9538124002776,161.362053230016,195.887522087499
Not Sold,0.13632529021105222,0.09913932797471822,30.699358695847955,-57.036660307366674,-2.0200926456283117,225.30964337390395,93.75417183763265,-0.5465020301454254,-124.50974509763422,-0.2702066740970614,-102.41802511231228,-58.69792107189126,-22.47102524455536,-65.75048749913279,131.94166373602735,Sedan,-97.85774878804587,-0.3557353608478286,-70.85047342368355,-96.71542031790703,-66.124057196476
Not Sold,1.0899108146291043,-0.4929679037266498,-18.817670041298804,-246.43735417602107,0.7387730270964566,117.24806638806409,212.54291598835547,-1.6348358770174098,79.44127865856659,1.6333290712583104,-63.77490099387734,-104.72839921701443,13.627753797315284,-169.08862332882367,19.627242316445184,Sedan,-120.02931044716296,0.6360944537632669,-24.342573441218068,112.2130183118092,-72.92504967729505
Sold,1.0895919727166574,0.10149470998249327,-153.71699438262092,-233.0278646304416,0.0069596459260763965,-129.38984372995031,109.87212299503537,1.1089635956994597,44.1531742145262,1.6271793269366819,24.916226771218835,-12.14601375092871,20.699587062519726,-203.63893821964032,64.09270369773212,SUV,-85.72323706507156,0.8140492119696454,24.209022042251004,-39.867525240654835,117.83089726808846
Not Sold,-0.49314188110578044,0.026612400286604835,-57.856188244348935,-18.230027149547436,-0.38898728108141417,76.34077497211933,169.4779818061947,-1.1702154881758993,132.6620316543305,1.5525690753400407,-76.37428638702156,31.919039657659702,49.464460396217994,-60.4660478047945,-89.5096077594346,Sedan,84.76781881242522,-0.3790653121335837,-0.4865468046419035,-163.0347228251993,145.82436640749248
Sold,-0.6727625640258403,0.9844593116553573,30.388714237229248,186.35944564879264,2.84383010287202,170.84444010366784,-47.34804946263364,0.7574271442300777,-94.79127631740094,0.10912401442927577,70.82201964721732,-56.25554473946218,-186.07488660775715,-87.81154491775519,132.94096673394665,Sedan,-20.754816524300367,1.6937587797046896,36.09674035988479,-101.06979906362272,-19.770009309809925
Not Sold,0.566382155416302,0.5293685838851152,64.03993555346906,47.476846158147,-1.5569914296749774,152.31123015988754,-61.865702457898145,-1.0325116692554812,17.837732794919333,-0.0368611671318556,-182.8387835463993,-35.054834036159555,-129.35152101740942,-180.56537630352364,69.88250393707065,SUV,-168.12568459723454,1.0406253993918633,127.20002747329448,136.23760412699932,59.534267628193724
Not Sold,-1.1610637223545575,0.5303868308221428,-247.11283117388393,100.90556742426733,0.6781139253316361,-96.57162688453434,55.170859705419694,1.021543663830826,9.677413461963539,-1.4379937874438615,-26.085438543642958,148.9667445025197,-20.703961768662165,-20.77385264250456,125.27135166373336,Truck,9.449185837120359,0.24048580694773738,-17.562449525982828,-103.51604275870325,83.46902831837636
Sold,0.7258850258020441,1.474943874690939,-99.02949132358897,187.88072024651945,0.24085647204160643,-108.92442877941536,216.35035855705266,-0.03467032037183215,53.08032190442237,0.14347811481321365,-70.16559769097562,-79.85175213459411,0.27817806774623843,-77.37266629428241,-56.62683006171885,SUV,26.186842796140496,1.567836226528939,-38.17870213358729,96.95120189610192,-11.277697769980369
Sold,0.8896689455945076,1.4214575783826437,26.135085569780657,-59.49961221110303,0.06902022495194038,66.11413458060741,132.56492877801122,-1.024392504183176,-76.90896001792186,0.4430462437677477,126.84064517271338,51.00779771713848,126.8331884274787,37.487393794867394,-118.44339352487185,SUV,29.667822754882522,-0.1732674739593988,-57.60846864686036,-22.410345085844867,-57.58734155544598
Not Sold,0.3156069847399393,-2.1194237322403504,-18.1209360866017,106.46048435799858,1.4458278512686011,76.06090280621063,3.5498221052654912,-0.7645074983309772,-85.02585258355133,-0.5573192752314682,-93.9778974583844,-59.36959230723018,90.70181188893669,28.79525269512648,21.744419961656856,Sedan,-3.347983915869383,-0.2601851056546761,13.670972860258912,55.25114696569001,-38.48728260267403
Not Sold,0.5898147384436379,-0.3396166142663568,-39.05749452281172,-81.4519931523547,0.4631303164660217,122.97994016936113,-25.822025012667794,-0.9842395287743666,0.8027157949311506,-0.2357487818644375,-28.477526100138302,90.31757447883962,14.940947413391298,-35.96900715587407,-118.94495844559547,Sedan,134.27167872105028,0.1719843599924115,18.761199078375974,-76.21735694284689,-117.66133092322929
Not Sold,1.1907472537324124,-0.7751342260484644,77.99281868463656,-14.738608491590774,-0.3508036798401102,-17.678975952519707,118.36157009306088,0.1798395354215498,5.0913481338398565,1.8817934640540552,98.12533048156867,-19.26084323379994,-2.019826652525854,8.148588632294484,-94.47576243103886,SUV,-23.121261800704122,1.4174761134752774,-97.11311793160779,-139.090559115771,-79.67244375457857
Not Sold,0.6898002989399307,-0.03916897525358193,-123.43361222890307,-12.633709643780799,0.34802437554122573,-152.976319802685,47.08456214202949,1.897328636078637,52.923413889284745,0.4538645950724942,77.36419989464702,132.60419750248585,-25.946281506661183,12.712747899212506,90.88711357923589,Sedan,-62.583089910058106,0.8402824461248706,66.20075190397246,-112.56866743853517,-60.13356762345482
Not Sold,-1.1536270539046225,0.07676028129228805,81.01176504495605,-18.825862656134625,1.155407281872202,-34.433826106312935,-153.53185099743297,1.1471314045555416,-43.842569987118466,-0.28298442937076285,-77.16094195771844,156.20229923218426,-81.93658343192938,77.55913744587244,-4.982433665122205,Sedan,96.55795416669132,1.830514532284391,-5.979322309365227,-159.08627295483313,-24.312171972276406
Sold,1.909755328432712,0.9675801276700623,-19.488282566050888,72.57781862000391,1.506526774517214,-30.77734629665586,-8.498816495687182,-0.07513207311893455,-46.27980361949586,-0.6183210590204218,75.13624061344343,-121.20799203452317,27.859873226871606,32.76031193480309,48.03502489619981,SUV,129.85184275835954,-0.23153775779432972,-34.627170347075435,31.77561478802949,-64.00450729394468
Not Sold,-1.9951033700751042,0.23783938380075215,-66.56552459766608,-0.7070842763068383,0.3657214666403715,110.03085524243978,99.16110448917904,-0.22443611045211276,-35.62253281186005,-3.09745882234081,-35.69868235629618,-30.291451076028903,44.77367184821708,-143.87232273848426,245.10253567236765,Truck,-114.11056710218779,-1.1410158565919268,86.89548502368127,-63.39839158761485,-120.68116247298886
Sold,0.9196369747206053,1.4518930831121657,-22.27000089079934,-28.838724452017818,0.24201164002966302,-108.84057116077798,-99.23736022097148,0.46120914453874506,32.50625420768568,0.3247040033049108,8.0200943265788,66.76806909524763,-8.845979419812485,-34.73433283092706,21.20871948296692,SUV,-56.76551054412548,-2.3899928730959035,38.05696997552262,55.70249160317364,-33.213848124602116
Sold,0.9399795012932696,1.699821415762713,-77.33705285946226,-33.215308227322495,0.8220049999603302,135.3268977033541,-159.678190786035,2.318040997121471,-152.7365968534002,2.637234408479876,-106.90654595221287,-12.304121366884695,-105.31021140481252,-51.148802622029145,-182.61302103284072,Sedan,-13.999320699296689,2.5689699454153883,-7.5277326923002725,121.11025292935818,-211.67889757837713
Sold,1.8897015025935708,1.159309825562156,-66.72375052920962,-3.429846037080276,0.21587418853196805,27.34438106421942,-104.02090439371013,-0.4260870630410294,-141.5086913369147,-1.0131854764776738,-153.7720069030446,40.68920078043951,167.37332028693007,78.87022155296093,-172.17062643375453,SUV,56.85473630116271,-0.1869854090979114,-27.330491561810387,276.2244027976119,104.68355577254025
Not Sold,-0.9956895531865986,1.0741922200917315,45.48088826848758,-68.5662951623012,-0.805185715715948,82.97889695518488,-139.29593382004808,0.11247888761843113,-91.24028632448925,1.3612532997622266,-123.77270877892286,84.924457721807,120.17611968141419,75.46507901552691,-139.6434247028404,Truck,-2.7688617829847284,0.4063479647411644,67.3521574295286,5.0085981831038175,46.227883341202585
Sold,0.3002547519261979,-1.1727748057829268,51.565959187565724,-230.0914068191073,-0.0799758928045261,-49.11252632968955,-8.42957764760351,0.48933046218374354,73.77182593185016,-1.0256461904402394,-72.86258967510545,162.72485934864412,-10.947131992008488,-2.1359375850708773,64.42052696266352,SUV,-13.891784152726489,0.8508280664064032,12.385461657022324,-19.859900006134346,-118.43952327479663
Sold,-0.8064748633947918,-0.20008451529504634,2.2477964220276556,7.006202666771924,0.7749264740054151,198.20693501834347,-169.78344032663182,0.7932117966780872,69.17178586072936,1.1381383879347364,-36.68017003429342,-178.4981838677704,45.025422825666894,-40.17443284370791,-129.4592152198651,Sedan,0.5163680783977496,0.6420913016106442,-76.08069031078367,-149.41424415001714,315.8207436138981
Not Sold,0.30238382583252904,-0.7204841111621375,-84.11870051334228,81.93215747143697,1.0812438093661108,-0.6108934022636083,23.003188058149487,0.8525087068710805,-115.1864994171071,0.38873287124446054,249.43706449977023,30.708618990312676,-19.150915827537148,59.13864719257999,-82.58669615761723,Truck,156.2295747636514,0.6983587606338699,19.4928528507551,117.84882697001623,-45.090683614769475
Not Sold,0.4236979626353388,0.07086504527990718,166.0944361113764,-98.00462664995305,0.7925599997423305,-46.17348167505818,-18.674837860931394,-0.19716274631914846,65.36607194723511,-2.114937404431904,21.863524895391674,233.59429019740818,-40.66205123155856,24.197285621854032,-16.598761158032666,Truck,-4.261601648167882,0.800281447952797,-4.55733872463209,-202.14601538413453,88.78037936583692
Not Sold,0.8035103033896239,1.565217559448732,-80.14505966492203,78.86183282379561,1.1944107670389683,2.6294846516094372,86.54891549076412,0.06891779769606433,-134.58201732505523,0.15253341844403356,67.59103860469462,48.92012299514553,-107.13977109908109,-65.7559293703677,96.58207877912348,SUV,-169.7041886330755,-0.9146533862287526,213.19287799688792,80.7477401257613,-146.86657444743636
Sold,0.663284653834139,-0.44400144582161016,161.94010885132175,-7.375702994190362,0.5354740225058537,-79.76318832897431,123.44792207317374,1.3109436213281733,-164.98929538279984,-0.7219509841334744,-54.62536360978346,9.404367130872924,236.56499460834044,230.39894186049753,-46.38182856073477,Sedan,157.8567832942561,-0.7511493904384561,116.19255177263625,11.32673318888955,-62.28863836622812
Sold,1.221749927144759,1.313688762809587,-174.239517672616,-232.51341541795298,2.12416803321619,-92.9804909277574,54.65130806508517,0.6461393351140929,-166.98689536201124,0.6794878091760412,-105.75832873088072,-118.95323455364266,-80.09011151855746,21.51279761440033,-29.681301250604353,SUV,-38.90190036940411,0.6024598021279027,-27.016168172904326,3.549824616649981,-66.63161168911459
Not Sold,-0.4033098806454804,-0.21420055205294417,109.58705139332965,18.029564972983454,0.8770675674682316,103.19213829538563,-96.25533287526385,-0.15649183508811543,-10.235398442811556,1.0142858304794424,-46.377451905623374,-88.35513647024878,-180.8984262252949,91.11423592750889,-88.43871377690532,SUV,8.2051700406417,0.2137453275460966,9.691955326925159,204.8922837585875,-27.91969651247392
Sold,0.9024053763081716,1.4884961687979437,218.49227299096742,-169.86852772289828,0.35240641302932474,269.3244897566738,19.342396925334253,-0.8571539937607038,69.08590233714355,0.10152727064676303,-115.54048406913584,114.22808616141711,-1.6337576098098945,63.9223585119493,89.50783289762848,SUV,-12.620148758102015,0.9366925662901904,-50.022738293476785,-133.66200160144123,44.20631813190704
Not Sold,-1.4959741498822672,-0.8252641118328128,126.78240576686991,159.64744618844202,-1.4919073318641278,-68.89196384412713,8.03973680819053,-0.25184445203619554,45.5292743469057,-0.6860751967764249,-132.31017484522255,157.76284261973663,-17.05452361154404,-52.06168468978812,11.567055986099062,SUV,-53.09927358502864,0.7020017405922395,18.390101665254193,-130.04284890344053,-66.32985170450351
Sold,0.5851713337939588,0.8876583086472907,-156.60919293438582,-212.72208947212278,0.6523598658732512,-23.264216916267785,89.07163370077386,0.46663577467001655,-207.03683077117603,2.164308384732484,2.9843433001559516,-90.80492333159587,165.94135855948505,90.73268044205324,80.70007477261608,Sedan,41.07957860890811,-0.19419502190407645,157.82619125175682,42.98716064779606,-18.036484705346247
Not Sold,0.4850631887234457,-1.6166814838471464,278.4199587271587,257.62213183702767,-0.04322617726330466,252.90440637167433,46.595138885089,-0.7854081765657306,177.28312142300635,0.8795790973920916,277.5028387163754,378.2919146008536,142.79467315564747,342.43765534666585,74.45143586169148,Truck,55.683641172658554,-0.516021264496867,305.86000182691595,211.20504858347948,304.59272329042597
Not Sold,0.19419852002010618,0.29138899320843914,148.69648469773296,272.79960903391884,0.07598056267683165,196.81745855091472,154.20947509415066,-0.2751528946073441,378.61536105508515,0.07610822820986586,131.38878277345782,204.03672379807915,221.39319871995565,265.11572868270247,-46.32310686505326,Truck,288.31631199990466,0.6672718199884311,199.25257324049076,348.8307865762091,170.6201852398502
Sold,1.4084774654157144,-0.11849751136343478,123.18527354942158,197.58066230864435,0.33029872601791865,248.72447236515,169.36343071573836,-1.680351885043473,200.0073855058318,0.2601373129145772,155.3983254397031,348.0138184434925,204.35750303808894,244.63063793047957,164.70657133863267,Truck,132.30117102672793,2.437230318938202,226.49298218636798,262.4496560555623,317.56848209941177
Sold,0.6175756103993738,1.6891083628349206,397.71889721526077,228.7951687340106,-1.0533389420467263,148.84757586252516,86.06853094401356,0.8496568465042234,176.20299901156082,1.7837488494284799,427.89298712765867,151.44310296812097,133.3217962270159,112.25649801594302,288.4901349185611,Truck,246.33272025687782,-0.29955101268783635,206.7790232249342,338.95633875866315,230.64730505644275
Sold,0.2175407557350943,0.6580536077918978,306.99180138394104,387.8704868079433,0.9168841242784854,114.17855399723123,54.015568719574276,-0.7138675988462337,103.35286619635167,0.16110117900322363,91.32074039675446,271.35038096174867,275.5548024778217,268.1728574804282,225.8594338461189,SUV,24.03116803316965,1.187878400321479,249.46793145436376,98.59009990614625,79.75176130502204
Sold,0.7083021937572632,1.1521243634291338,277.2183475071283,216.26903739786326,0.4950319921677054,185.44981471830565,198.35499180129045,1.3683155105395288,242.35577624169764,2.0299581651088427,213.57852083085865,282.8840586325337,261.28575964091624,254.36196301948695,293.21210181135564,Sedan,215.47898843095356,-0.20030322453180982,216.6942673423753,-32.61180215487701,151.14614761673658
Not Sold,0.548586266119289,-0.881890613784287,252.52576388262128,123.95216294728608,-1.1598380624551494,52.4605979300934,194.05247218704912,0.64059960798246,87.29047084289026,-0.33716973252740234,47.424425723296224,312.43659924351164,215.9642231759576,141.736119102097,162.38077851890054,Sedan,378.6317719990762,-0.18669774941021033,289.00361980474713,203.74601757594567,409.7932453558424
Sold,0.8294909406471869,-0.7082280614366949,31.476368034061153,225.40686671418277,-0.6760995998769579,224.0920181114144,94.30456216079948,-0.7722786924116216,299.8726607455011,0.3846060187879863,87.9098230492329,93.6993507228632,138.04085550298086,265.18408176772067,189.81964271530495,Truck,233.54848542578821,-0.18460914129030537,51.405290775700365,199.39251379903422,137.98810488939623
Sold,-0.5444902325936001,0.3692219694380605,126.52415852540018,11.325561827267393,-0.9906523775500575,377.0244922705197,404.6167490283394,0.2917129352250696,250.98559708263375,-0.2064449663200697,142.83361788800428,217.43644739955596,205.1491274428964,325.9130011799179,154.3634092942146,Sedan,216.3480230481676,1.4522788203679622,230.92101754107537,228.42024381286234,364.979053792706
Sold,-0.9215745242461473,-0.7223281059232729,72.0515044327671,271.5476483961553,1.5441406643022566,292.4003845499032,115.66117175859942,1.2782895148104174,63.38972475337715,0.8633360084362667,129.28047803181943,127.6837421855101,289.18187559747196,191.6292311338888,147.98368528482746,Truck,197.43071151982534,1.564920300329766,77.16197487534066,424.25057961805567,331.94694403131535
Sold,-0.10927493385657783,-0.7015534855772294,352.03909792618157,168.7459678779877,1.8808282454318843,233.80443086637814,296.4792542086667,-0.3067761153608791,246.4335932128966,1.2231530431495836,155.12162564943378,226.34303641009285,310.5526740296212,118.61505226111349,116.89571973488373,Truck,133.41276794166166,0.27018622727935515,159.96738416533003,188.82920153980876,295.8911913901644
Sold,-0.2647966672420131,0.6975698041713325,320.3411024441118,96.35346446190927,1.9186544211606136,108.7335702134937,155.5899995370017,-0.860633150621728,-23.22755870233007,0.7360092773323978,275.4948230532477,99.32247907148817,265.84231333888056,173.42407005471082,39.32875882236428,Truck,229.8517644918655,1.8072302281696686,230.6734901674609,125.54310412951743,149.46953668815664
Sold,-0.7960442831959813,1.2056233402253433,263.8596801968181,275.8019141979915,0.2752214391262951,99.19563012185296,102.00604987887162,-0.44641383652104616,118.55776664749985,1.3643403781843317,223.86392949803852,377.63412713414493,270.04305344279135,304.60579824198874,125.49440849677494,Truck,268.91079430089906,0.8518940800356749,282.4421298499519,362.7240913588314,343.04831413380873
Sold,1.9763309039775654,1.5506548956009614,157.46633219073436,269.417630580839,-0.6180614011014478,262.3504271787652,-37.84061550450528,0.9723132179324789,304.6155128756619,2.1626686179742656,349.2162587571744,228.8840701725929,136.2410778209814,196.48963996080641,107.11537050251576,Truck,237.4287189798405,1.0946431964848464,207.92577571699772,242.561770791051,197.05460384641566
Sold,1.3310366641465916,0.9851408139032267,221.57062173265925,215.21107158056165,1.5251784407306235,8.53222187819199,239.1125918115323,0.7494014156562963,264.19695948922765,1.5652491534769442,226.11744229064433,99.71904433069191,112.29664352199093,237.3421511886377,259.1619652794974,SUV,214.6081851725136,2.573604893268661,286.04999844302995,401.3215965339634,176.3677672827343
Sold,-0.5625422926359407,0.11320555505962204,219.2263311679917,42.99345276991244,-0.48237805811373546,32.244993541000724,206.99684464541613,0.657293518959005,383.41419979721184,-0.6334316413193661,192.74999892768398,67.32550571729777,149.59122884692172,291.05142531679667,256.2253850979127,Sedan,240.96137267170116,0.5651567950892085,93.63622015563071,134.00641503108733,184.49228505395692
Sold,1.6023027519665596,0.23748569237293388,116.70563239629143,111.80487206939206,1.2591532750174288,125.66733097749312,229.98874476743654,0.08660448656179204,127.83946755306295,-1.050037593649345,256.8535021698651,324.7864260110908,296.34952223974796,165.8092039944525,138.51480316941348,SUV,163.96855905055372,-1.4185768618555823,151.5667040451064,290.65805666393,115.75450553468836
Sold,1.6444104095703587,1.7781055784042694,356.5696365377901,74.72478615708427,1.567639095703089,195.02876107680046,316.68044854663566,0.5294414784025083,206.25013462732625,0.5467870762719103,312.0331477970899,374.58010715147446,188.5620378863841,134.88624944383258,180.0143356514487,Sedan,281.3452600610233,0.21383971554880127,163.41438030885004,353.28773717242655,253.06023390023964
Sold,1.0660687369252986,-0.37364909081563924,125.61687831204065,189.56676157160751,1.4632780673647772,349.34097075254886,376.90866409012693,1.8912546306400075,132.04302990107846,0.443394265535774,213.44710728512408,246.47944175872655,149.16120717472145,170.04036820488494,290.5960170710716,Truck,219.27244412924318,-1.4513176688368852,201.6356498275462,219.05733179423183,52.31517326053037
Not Sold,2.84357482052419,-1.2254960996798583,108.02778273495505,229.84006496643278,-1.328457515612336,212.02736063080786,112.1673566192888,-0.8042659808052176,238.07595150642626,0.30388989223441304,128.55378575067385,262.6453414131852,178.1760289635988,100.61428925395826,133.27194692492088,SUV,30.560542256316182,-0.5168271700616921,134.98974911760587,283.09212904553226,199.78433774201196
Not Sold,0.027925463843079826,0.3177444330642337,178.35630843994363,51.237572272522556,0.860846731234189,340.6602237200391,314.60079107105116,-0.3580179911490317,337.828793478766,-0.6578037573451258,116.68775433833778,24.497641946379247,272.79523960706047,229.29457677399793,284.30660695512904,SUV,245.03292539927958,0.06846003579544287,395.118110751256,250.115396308509,92.05822208176298
Sold,-0.22604952034251868,0.4076217811285884,338.9092362725321,272.03913857246084,1.0170827107287839,142.91571058714908,268.49729282098895,1.991481586057361,60.67261344581695,1.2379013202986624,-80.90273777858334,378.5231476298319,165.81440501696096,389.2537087956811,235.19241879636158,Sedan,239.0536693383425,-0.50298779345669,225.36961492924308,215.62042089266308,128.94944932472077
Sold,0.06707902568088747,1.9058556975698189,203.5792753176663,253.2633303443758,-1.7836027815072426,195.65170823320898,208.05469239971956,1.6986824006201948,104.35813139633076,0.9699286406446537,313.648633275843,387.46778642935743,54.22461865527052,205.67835276113652,39.24519072003477,SUV,283.8355677781854,1.0375188396398727,61.646855211103656,255.15047089865527,186.3666456757203
Sold,-1.309180564672706,-0.1524092783697958,90.0935919676073,295.4109515809423,1.3440120269632732,195.96308162050968,205.26370636226227,0.47140857946068365,284.166244311364,1.7006849018172914,274.05326397769295,119.20649884102394,247.5635313311875,226.23271683274913,127.18456204948471,SUV,299.4190555840257,-0.051984149660012746,247.60384975061072,271.3426131531196,287.3488036219036
Sold,0.8969133051284155,0.5288269743305269,420.7451045266039,118.80366751526233,1.1532795086852468,349.58838649527524,283.6392657201553,0.5643271656792168,155.06375436926018,0.11332624420875109,314.93534793965944,228.69152319473386,254.50714871120772,80.7745436963552,124.66918115964884,SUV,309.90802136630947,1.1532426922397474,228.0243609390449,76.73681507103758,-13.547629586365758
Sold,1.0711924059779414,0.2216474139317799,231.87308842775676,171.7578755143683,0.8889014947199636,106.79175148900438,295.38021906682235,0.8624802653013703,362.77053569454023,0.12986386520778576,123.50704582046244,194.19935495678791,362.7374767774189,148.3437367497339,311.11671421371193,Sedan,-29.380940011314976,-0.35943441273575616,86.79552605210546,63.91241211816347,291.41798618997746
Not Sold,1.7218838626680324,-0.06264109461313208,206.4729916523786,278.6299598116164,-0.09567290932426063,145.29442828501266,79.37601442121726,1.057024217702688,246.42174073549927,-0.7457921455432941,180.9434697474967,85.26661717366146,80.86259240268883,196.00043145506118,307.66803282753926,Truck,193.79154783945845,-0.05699203238961934,382.525503639755,161.5157267646837,237.30393610398366
Not Sold,2.5671215408926877,0.700814120979799,132.87995117988646,-24.099529978192635,-1.0263069894388521,304.01212329552186,21.410865465051785,0.2874848482158575,318.5261874798921,-1.0192417485689127,214.14391571770227,223.73524610361517,137.8450947730688,268.413682777944,80.19936936841707,Truck,137.26387706520464,1.0471090622919703,97.19932458594968,71.94218173600004,189.8285279925448
Not Sold,0.4658665815788668,0.4188669812769884,374.10013266560964,124.44178178161923,1.2899505974614796,107.70575717973043,146.16220050940404,-0.8639470732963191,49.85873990727703,0.7763617151318464,231.54806609980017,275.5397315546624,237.2125785338829,125.55673448576427,125.59274938638582,Truck,209.33206181300267,-0.3614765520043854,175.09245989084317,145.74338449389037,20.534645957511145
Sold,0.13688892452676532,0.9347059042326505,222.6511964995506,54.414065858282754,-1.4378469168524588,136.00477557423915,309.04553963069753,-0.07892943004076303,131.0665551084901,0.5956572602612886,-101.02582256133593,167.12615021496853,394.04373903722893,175.14909427723143,-35.889452490603844,SUV,151.0224478910783,0.9924583451100284,196.80529488491192,103.55478484545371,198.72632827570916
Not Sold,-1.298865937007735,-0.24362929209216944,260.0088384034195,221.69966350901413,0.5194464675636141,288.1430444418985,245.0938941544129,-0.14603093357190136,299.3181570718494,-0.11561441968852221,74.99567420831592,113.64396420109556,318.23338196752445,162.0087017311132,154.5575620032924,Truck,137.82018674715752,-1.0050350635946512,131.78753669307198,141.8830839194764,260.42919089121585
Not Sold,0.13345784402821334,0.8199475562339127,59.43012441618512,198.46360573741825,0.4041967339327102,320.5252863696585,142.8306911706639,0.6427984048607654,237.6582640852443,0.2665933456200711,169.5277480975314,194.42966690416318,163.16636399357114,87.5181380836689,240.35714809809627,Sedan,342.48627463426106,0.9331532835053237,167.2969744493289,64.77037413348376,304.7481709142982
Not Sold,-1.8510510044687245,0.14834662411539998,289.82631326435296,129.50285224534082,0.11367659335708331,258.55132754276497,81.25957542025242,1.1746800633553478,313.0626568528343,-1.4542530689188427,58.873750061722916,291.2212635068952,141.70263076029931,384.2841434087203,136.59584920231129,Truck,324.19487435858787,-0.21172419596715453,302.9486081858887,128.31051998586787,236.45237749805858
Not Sold,-0.8906806040147057,0.8415958445067838,112.34585163329541,92.6708209576597,-1.1379473016897954,-21.613446162583557,256.59839039890466,0.22269052184580418,82.68710339269363,-0.09349813284159066,327.85079644190995,70.39798894981831,-15.047955753661228,79.70579682480181,201.4221929261076,SUV,286.8529320522936,-0.9348439648101404,14.351538723278338,101.0764896027736,284.18918179018317
Sold,2.125931092869786,0.7541648425314118,199.22715659635736,176.12915796126453,2.0476348227628427,18.438789853100104,181.5506051146509,-0.9017328826104689,218.14052097808502,0.47128863693661877,39.60034463374143,108.15479869458922,182.26943890801016,208.81397025871664,274.5947644828673,Sedan,153.5161726470279,1.3522008024493208,329.2767334967988,110.58194251092232,202.9053381942016
Sold,0.020448532135738162,1.167400971334896,172.75249584305718,288.07251680377215,0.9206728654371392,237.96852746077823,177.87349110817354,1.7308919219031766,324.5553464657819,0.5906703536897168,229.18706233467074,172.40159111378065,87.11325520942488,201.07414458333307,84.20935555744855,SUV,40.27864723151194,0.9102973386630204,261.8168305602013,209.7028918124965,187.4274940417143
Sold,-0.631854043712164,-0.04140706932079863,90.79287521676275,278.13521859822663,1.0401703404156697,200.7651188935938,173.41908673636794,0.06643510051169216,245.54719819906273,0.7128270907057448,168.31574888441943,242.31589256669398,277.3778697284206,242.93399887261785,74.78138343007616,Truck,169.8656968327067,1.423929654055374,223.74380728934224,152.07966655387406,165.52765942475185
Sold,0.2464126519628564,-0.5490409484049752,30.158178414770163,219.5464681067418,1.6122072356285724,74.56560733942116,171.53536916356612,0.8717126244073612,265.8773477834384,0.002088426178523839,82.05537926881306,349.998107983126,155.8894607665722,216.66575709659514,145.83067548164863,Truck,226.019873021294,0.8864202192533737,492.69345964255075,,145.80451744385567
Sold,0.7445642817171143,0.7895661024377252,277.93942401926347,141.95279513844037,-0.10616736976897034,284.3890928933945,205.03386433196397,1.783663830301171,218.25937855743905,0.6529338226479329,176.82721091920195,257.42530664702883,304.38723040143844,281.220104181156,251.08540958248557,Sedan,46.176331846381714,1.084231321173087,283.5568316657881,113.3338022512535,170.8607054274736
Not Sold,-0.07868274057693381,-0.9132602913845568,0.32502967867398525,197.47817826940937,0.03489214694302637,-25.982667155061222,94.12013699406334,-0.7915293986984131,194.6044079276296,-0.1412006051624781,249.67334515348495,291.96736359437676,270.49111496265755,373.14883394847374,259.93276546769295,Sedan,36.7615504890415,-0.270975681415877,138.45207996364928,101.18014716876736,257.6646918792311
