Sale Status,fuel_capacity,length,weight,wheel_base,age,Car_Model_20,engine_size,horsepower,fuel_efficiency,maintenance_cost,curb_weight,width,warranty_miles,mileage,insurance_cost,warranty_years,highway_mpg,depreciation,price,city_mpg,height
Sold,114.60048884756007,-31.344271412066227,1.054458115784045,0.2940941686385003,-0.8835321370935545,SUV,106.82053380035497,-175.81736915434954,2.0618816821804256,-36.70339840001146,-39.76970862875065,112.89919048303445,16.781239612683574,-147.9972881189946,0.8126042982987538,1.3566559753280627,-100.66692149941015,-53.126331135865954,-162.81369108789985,107.0684422674151,-24.652088142112145
Not Sold,98.50571595375165,-112.19365098445846,0.2745311017568658,0.2891659721746147,1.7713130419974026,Truck,-33.044537390024395,60.8781531778033,1.8127810398255886,4.768786989990435,-181.51946319427583,26.54060093266709,66.13143733045787,-83.99256144026482,-0.8661593135433497,0.6967682914271788,-191.88181687235377,-175.93029138715343,-4.3797356960101395,49.58401244488005,-116.0628578063252
Not Sold,133.27137048633745,-39.84074698619685,0.5559088931827357,0.36692881945526706,0.1057651844815884,Truck,-34.84095863867536,-114.20933508670055,0.8446105492566,-40.1467783005604,-7.6335721611911085,-1.2048262722730572,-139.626917583965,132.61592645857868,-1.951728125556722,1.9878903811885633,-142.40433586901128,35.77609933170554,-182.4060266734537,-42.76501155910303,-18.2167326112016
Sold,-159.85631917866974,-25.944247780021424,-1.0725058036036255,0.01760253379066168,0.14053826192193475,SUV,152.47304124457114,29.72424570735606,0.20488376620773252,-104.30809963461512,-43.1685229744328,-86.35890644972778,74.20083634084101,-137.37152742333254,0.006553489827406556,1.7455659987612222,-156.34046241343165,271.2922595727895,-126.47422521243634,-98.85626720068197,-75.3974661074572
Not Sold,-90.8535624080503,-53.33204652431941,0.6442586241361054,-1.1913605651463415,-0.6738820123656549,Truck,-55.435780531571545,-122.04008007170921,-0.13456141546229697,-232.79700235011242,19.417225403643975,53.92784244478531,-46.035237165052514,75.03603965295933,0.2187764555629154,0.14755241972559285,-130.97116820215206,-33.024404078258904,54.2432972688901,2.3068291822539466,116.5487989535338
Sold,-55.60744149144673,-111.25445846572102,0.42063979585810246,-0.554761103421366,0.2529863997691681,Sedan,32.52536041696924,75.04241145412749,-0.8269813205518206,-73.47451220834175,-127.93114776250998,-33.10559894783594,93.01085503668226,123.44279743705442,-1.748218270992933,0.12707843559106197,52.1782130490571,-83.56565136496641,52.745605804035314,-32.39146122797239,-195.6801976821217
Sold,96.13548252765453,60.18661789809534,1.4000626032583723,-0.560333322964677,1.6694141227980557,Sedan,-24.465862303240627,74.16782616812327,-0.5905195014637312,33.127701500597375,-19.773156718693677,-101.84838755614649,34.33166873459526,50.80826893811423,0.8815779839088227,1.870265473221259,72.42432222929047,131.95810763951306,113.06775908738342,81.74201917157446,-104.30013638867683
Sold,139.28809266075876,-83.87150393903356,0.1228216265964257,1.6707633929671777,-0.9707287966887181,Truck,162.85990145941577,62.91092751741702,1.3389749077655742,70.83805180678664,-68.21764990086182,18.22471730323063,104.7500182310495,166.98844296883036,0.15637640497443372,-1.2041351721742557,133.4194445674917,-52.0718011285073,182.57191523977312,5.559977969303176,40.02220646119127
Sold,54.827433425128845,-147.41085940426782,1.4213495384772514,-0.11059375916740011,-0.08886099772555067,Sedan,-8.82839242657046,17.334468923697706,0.8886115000815547,-74.98290405155062,-62.596653367922805,-65.38585317462532,-74.04604965942175,99.47559402962072,0.5110205507262834,0.04451361129105219,244.74965166647996,10.874306341222685,-127.06197747935488,-21.051624509828436,30.71717695682965
Sold,115.01328874918313,-174.21610420496887,0.4659923629895408,-0.03355338404381447,-0.08698754339496151,Truck,209.75553128005507,-20.489171194551588,-0.7516425505917224,-56.943174250751824,160.99429904490293,-39.530547578193605,179.18305135269054,6.000620296191986,-0.4854252159390329,0.9594462268669842,58.752941478353485,-61.38830557574585,158.7665584609619,84.56781844082037,49.69871947191132
Sold,50.294584277454,-213.02381421032712,0.33038091314142465,-0.7676228918042727,-0.24620249813291273,Sedan,-10.408920031922534,-41.39425185584221,-1.1249794750788076,-2.782666976085956,58.274321283920195,-43.08988143426087,-24.830057243621756,-47.849115553861886,0.3798141704208714,0.7489931164482603,-41.741179927906586,-118.41845237650092,-60.09974111585037,-7.690666845152916,-32.897264220804196
Not Sold,70.0488794850922,161.2736510289442,1.6244790340589659,1.9692783044986875,-0.14464261997094977,SUV,129.35131960158992,37.011597910838105,0.4417931373639633,68.27727032954185,89.31677969142072,-7.822078278852319,96.35177383904511,-37.86310338542641,1.0930922974225223,-1.8482238102910726,-196.9683651570767,0.14714200372388692,-41.88482986603715,-67.00325595791746,-80.60926637836256
Sold,-18.788129412663064,210.94084809225868,-0.4356685500547094,2.100855962454037,-0.8951778139676778,Truck,153.9224739110964,-109.17356367694421,1.9857238063374445,-2.2812267484865485,-181.89799574050485,-68.64989041439635,57.66198357196538,90.71983669220776,-0.2727102407326235,0.10122838000667844,-134.32355601894182,-223.89630711776923,156.9797030511761,0.8554555316781821,-140.39202775193104
Not Sold,-109.84066990427827,93.33127450562935,2.996793720854177,1.0259888913387019,-1.9301630754427466,Truck,-109.21534999053249,103.02703371146104,1.6367569977276553,-166.28531924180504,-233.24643733821756,-131.9294222623186,38.260396931424204,40.15090248550087,0.7176006480636677,0.896165236713943,29.568796014663228,30.915682719642895,-167.02314200724837,96.76293022848677,-56.222613341686014
Not Sold,27.514894563762216,-120.8585180970291,1.3343033839509708,-0.8044400028530408,1.0134562938243195,Truck,-156.89264268056462,17.02071691674573,0.35264294877997865,-120.87398814638628,-142.7217630476655,86.26334989969037,-29.629421572058533,-41.68104215826459,1.9529270843799087,-0.6268173509860917,124.72890439773916,104.90475559655732,-54.029199413130236,-124.09047615012616,-94.53275130882196
Sold,-18.761437745425354,-115.42501159419484,0.795937809872974,-0.8099937042758723,-0.994690918347354,Sedan,-17.220073099957624,-140.47727891149577,-0.0951110469560622,-131.14298105093025,-62.99131948896658,-152.91809555385046,54.037799713496945,119.02170536628638,0.8273209155120911,-1.6369297573151118,91.59697473595558,43.74068287107637,123.30368468457145,138.25419411373326,-87.14655044664799
Not Sold,-59.385012983438514,-72.929093747195,-1.0195872438634037,1.3854344296553622,1.2533481974848424,Sedan,7.6185272317083825,-3.9162249643994924,-1.6633448413486278,-63.54999656649007,-85.8006695834806,-49.274026061332975,-185.5861047163221,-11.115097169719425,-0.48125278601352317,-0.7477602170477704,-267.6289736850624,-22.828480462168553,-128.48691916727088,-33.73108433202383,52.522061853520164
Sold,78.4141678115164,25.100288944219518,-0.3362501484943785,-0.6489286104976604,2.0779140256309856,Truck,23.542182269195745,-33.06675307959432,-0.11958236430760438,-214.50446678193188,-118.65749840995943,-49.18108008454306,-44.70890454032481,86.92223739342283,-0.39293953815663907,1.9034181991373806,81.08981744199374,-1.9235756444227172,-9.919369516397387,-33.232508381898306,-12.506856557748513
Sold,237.44019817837943,-76.48925288248749,-0.14058227349503827,-0.5851701028448977,0.18439432040395365,Sedan,-91.26699025557672,-19.07407881951515,1.4161883537632978,-82.91820208817543,-138.83799935249135,-40.22221615137755,55.99022958821362,-40.09426089282337,1.0946869709468734,1.7754873232807151,-43.139389655800294,-164.4971360836106,141.4607813401884,133.91378396030444,76.43394581761716
Sold,21.28173621776039,-115.64654602950651,2.2611591645206603,-0.3321511082287545,0.15650978408882166,Sedan,-25.188292156892388,-47.968074576803865,0.6147135539724,-78.22727386658475,-118.52833503935152,-146.07054640419526,-195.17927520359657,-103.58814154622382,2.138158458525279,2.6331749172298973,52.927850939055844,54.289936210832735,0.8870892888638491,136.635530616249,8.10626591729716
Sold,48.51114632660177,96.36051374092592,1.2651500388119556,-0.7091510878914795,-0.10285591859000054,Truck,178.38654453038754,95.22077705975916,-1.0542272822242253,-120.15202192109327,-6.929325432942976,60.45964043225488,-53.38840319188476,-133.4484838684282,1.8183237819738012,-1.313048880911599,51.38925151111822,42.563708570181795,90.02932919395897,98.74419460523318,28.551805065777387
Not Sold,24.773111028916208,-19.15019092106007,1.2272458479817807,-0.04332505842886123,-0.8523843174098439,Truck,-206.05145516463392,77.92248342043906,0.5701528452513644,-148.7320723537451,119.40873799727576,38.38846572143219,-9.413538790063535,113.49551731426048,0.8177244412331716,-1.0554458664520179,-62.20573682771635,-60.12694187007103,58.76608931191174,-44.55009384923569,115.96060062357827
Not Sold,71.79296645601802,-300.58910839107443,-0.6324111235846034,-0.8743771546416081,0.37249062139273176,Sedan,134.2643825496636,21.917816830642828,0.606825973603189,-17.916652742920455,114.63266577485128,-82.08205228781463,116.4317458534747,150.1634766442919,0.18180119557254362,-1.9922590622559415,-17.709045134083365,-119.66651129793038,14.947273983724491,52.684001656787785,15.105435726876419
Not Sold,187.1656138798375,-98.33303269016889,-0.6665233858788521,1.3315585486161259,1.1585076428386178,Sedan,57.46577062294289,-62.05022855872308,1.4042815931988095,80.3465844463169,30.2862165054623,-128.04013634937718,-115.48795724410492,161.47868665109775,0.4458348394422053,-0.5536265352979607,39.05194181000902,-30.52434742573198,36.19034025295132,47.65917930711235,-14.475463190072102
Sold,22.467677181937184,75.08599763008021,-0.4874158490705123,-0.10488795393823147,0.9417869891848033,Sedan,61.509662091817695,-78.63753516373502,0.7118369157084831,63.764268614647534,-74.34068340711512,224.59144442590264,-68.89968031145274,20.499937712747883,1.1633060660026948,1.4492812368338792,8.886803562888883,-23.44609901333911,244.2419780457104,-20.22991382500992,-27.378928528502943
Not Sold,39.146550665903554,86.45098393103795,-0.7569579566619341,-0.9426691330478716,-2.6539115349589038,Truck,52.49372799788706,-4.560772241928268,0.42946871010891025,-1.9380227818138418,169.5110473467673,-215.2340794745463,105.76891822746586,-20.480782157622293,-1.6492306404893113,0.554940228014123,-170.61551053247453,58.041008987152566,-59.92930290849945,-51.43844472300351,-186.86113982781262
Sold,-59.45178334850632,8.910359018284217,0.8547959022206972,2.5113402809312437,1.234267079470205,Truck,7.350732427397455,101.73049860268102,0.014776354599836727,1.6762601224617515,-52.575157063425756,184.58550360869552,-177.4354856078215,80.74931206540195,0.7168541627608389,1.8612550076770855,-41.48185945065875,33.176182796513984,-176.21798994471908,-38.155754366956444,143.05508962820034
Sold,75.43038551751285,-19.960963889474982,1.0852080441875955,-0.31062266299753527,-0.05878992279349393,SUV,-11.37641012046633,-54.33346389800442,0.7039881431460039,23.16196830168614,-46.71506320489441,41.25756808038049,118.25149618208539,19.002387185952077,-0.6235406476442542,0.5961432860511299,15.787527061628062,158.22863235966008,-115.75563532911819,-25.697139622439895,40.05598895254957
Not Sold,92.51813874866065,-154.62614647617704,-0.17199052313425978,1.5979741130081662,1.0089006878460127,Truck,43.43798038879778,-118.1448271770448,-0.709011122126529,-42.835808844575695,51.42521621094633,6.962851837583947,-21.102283281059016,-84.65103845781246,-2.151038606293224,0.19170372495905844,36.53867529142199,-62.54639474853736,52.1264186965524,-111.41642248721419,-19.400582709473547
Sold,-92.76202519423617,66.63998601663982,0.3916843375966152,1.5410285483688824,-0.22941859056368064,SUV,168.10157403786081,41.76441739988203,2.268873433831049,-98.37398928672279,18.911706858794286,20.298071926852614,-7.729485739823009,250.2810632804127,2.1277892769225515,-0.6279787429473065,-192.26065526733876,183.95297849043817,206.0667826027913,-4.974190126093045,-43.56457446597195
Sold,107.7932845651449,61.50322357574923,0.7924146372035952,0.3459991184331973,0.11135003070156124,SUV,342.2448913459517,94.74000756354049,-0.46589787762313295,14.955872374487269,44.852886840579146,-22.930226502805727,11.356146838836946,-105.06052703470571,0.05290204709173951,0.7172944784102225,36.16648997595172,111.40198212230447,-161.61974520885948,-57.411367705233666,-81.98205404551189
Sold,102.95720918421026,-7.537983172978641,0.8348028219835679,-0.07034944061546766,-0.9953542828794189,Truck,-51.72495936997629,314.2541332681936,-0.9179264284879611,302.38000910456344,-115.54176970398868,171.8147822553285,175.41947030493233,-50.202728236138526,0.23639168670980232,3.3874230250718598,48.98033841453692,-132.2187227399483,64.40386949065898,-63.91303722753273,2.5400280381716804
Sold,15.18138564003125,-221.2031963710105,0.8756713155757888,0.18956864166954257,0.34141172721270185,Sedan,-118.8494158255652,9.554505521936262,-1.8685966836736956,47.78647559603205,-22.949377610061124,131.6907487523389,-48.765534622089,-39.56073077692092,2.0319538412579403,-0.24971641197974703,44.42972202351251,-39.50176030698048,-5.205504025217577,49.92681367099282,-117.9395998226876
Not Sold,-15.59616537913653,-16.069423945057597,0.6384245848696809,-0.09198524693073065,1.00158237226008,SUV,-150.39641436906135,-81.34020388216987,-1.6073267192081575,48.50979306742801,185.8769352918943,78.07997526923067,158.4775178327053,2.8158647415800258,0.4279171595589664,-1.694274038378766,-76.59728859288683,-100.1197067168478,-116.9372275295496,-127.82951608127023,-45.057855121337944
Not Sold,-19.48274300269192,-4.413008974776581,-0.3084168964298036,0.6325048253615513,-0.6684459336669709,Truck,86.09012416103833,127.99830114271738,0.7551271470573506,-65.13275851567428,-165.4746032196833,-104.52747617318119,127.46890414612781,27.005329537966105,-0.4987084687936586,-1.2559064025299749,-59.78751364381855,-48.02236726252511,84.46279791397599,-126.8423069876868,-107.80455380629772
Not Sold,23.82028698795436,102.46789110522194,0.07334998164930065,0.8715771383845908,-0.5279449407100958,Sedan,174.29793555180282,57.29238823458134,-0.6313790317048236,92.44079557647687,22.550465370732763,245.3515977532764,-77.69106055176658,48.39705781388867,-0.5127840126270439,-0.8126379478314885,-2.642164318402971,27.78286807971136,-74.16932988758518,-3.6147466237371506,-51.92222121230257
Sold,100.96799275607205,37.46648566653972,-1.2727082134453311,0.6203868407545245,0.5535541747112985,Sedan,-23.763708643577242,-39.897161127078554,1.0647969243306794,-35.085323444491614,16.98356742831775,-21.52650985554522,-30.217796897869388,-15.713164870709385,1.4320573554602762,2.489675330854709,-50.596466682018146,209.24757872458898,121.78511168299868,-76.26391628220966,-42.55813805516132
Sold,-130.63220654557978,-86.80354758504399,-0.5268584323624081,1.556873100803149,0.46764227755484933,Truck,-25.282634648553138,21.85484593421465,0.5194652116294741,218.32802573117047,-44.8967810985411,102.40172907906384,126.88617340711004,152.93592895731916,1.924410864206755,1.5146282273830076,144.84369302895848,-45.059904231843966,317.07012684251606,169.47666179026322,166.9678923687226
Not Sold,-187.48491775661805,78.74278801690842,-0.4549048704132242,0.11503540999669923,-1.1248159968031755,SUV,-55.189764025301436,-133.7984710784691,-1.8687269768367987,-17.696221737049363,16.976018655357297,-56.966486046211095,-66.3942933957291,47.2549462391862,-1.3706465911347065,-0.014290434286198056,-15.370045636316116,-68.6051941247949,140.9721231008214,-1.398592316761908,40.86293370077602
Sold,-87.65406773991809,31.023525390807176,1.2157931850438581,0.18851688805690797,1.031922059164331,SUV,-97.76845591774928,27.07981322493244,-0.02569598687304986,124.92075511296798,-67.79471482398998,31.43869957108573,-144.55458071810042,-20.758554370319644,-0.3664250197618951,1.6972291375910964,-98.6667677246234,-17.32853092331824,-32.20708800840787,1.0907639656797006,95.80082451662513
Sold,214.5080412689258,173.91105920162357,0.452794677568699,1.6901855499479594,-0.21229641155136147,SUV,-176.44733040699577,65.19821309339164,0.11520548950073362,44.79950136120816,34.648972951628906,-32.415041224823604,-9.783568839022607,-48.6377859592916,2.240694440373435,0.03985080153804821,-29.451385740085854,-16.34053488533385,-50.531469175315316,-41.49840520068506,1.6082559185501661
Not Sold,-83.17224602753315,210.3813935404758,1.160843179249462,0.920931460228141,-0.9017576501472873,Truck,105.27068912628783,1.8782380832833556,0.9429508983496052,-62.13947925260271,142.31769846028942,-10.244779770323307,2.1879491094885393,-127.92929480102715,1.0699861631618133,-0.5601541703823067,190.77545635123215,81.09711562880968,46.72345128797238,146.34389732493955,-54.11464523706808
Sold,-1.1603082112277456,-101.89093466453167,-0.8069897181891499,-0.57423253693433,0.4426570371109982,SUV,46.245403494027585,27.960105281926833,0.7367365223721929,-171.14899888161622,95.83422810420828,65.3320352529425,172.94006139950005,43.224962733175595,0.3102829546672363,-0.24328666815936784,95.22906120197135,65.79504241250514,174.7190345615801,76.56802105761673,20.485826555887662
Sold,-22.37786018836312,4.641853318979693,0.763821877371201,-0.34850633047792756,-1.0693846354459442,Truck,23.183570733863604,-75.49832578285503,2.6450783742452146,101.39276685161708,-1.3491166471764424,-93.86014884154824,98.83896123212077,-59.229647543016505,0.2699619934788173,-0.795250528114448,-30.11445163174134,-248.03091664947948,78.45952425978813,81.95445794934005,92.38187250254263
Sold,31.82898084280129,-10.052757323269814,1.0239241420377145,0.7416950997122805,-0.23271074754691845,Sedan,27.424451457799204,83.53327819447614,0.1496442428399225,20.319241405055248,-255.15406700529422,100.31203093679628,18.33932418188001,92.12132573411806,0.5018379165699672,-1.6688089306898588,-223.75055447227334,54.55499686955253,101.58026901398686,24.149961089146306,-31.036376518429453
Not Sold,-71.9368692293644,-25.375330848925888,-0.17946956122604807,0.6132074798542296,0.33112580787452445,SUV,-73.76142794867668,143.21899455384732,-0.4351080533730383,-92.93357515294693,-121.14109169529507,1.1352893368307142,110.07970246075188,18.737398131798667,0.39502661709268644,-0.9624630068019955,95.7465791586357,12.792853968666268,16.916863527459096,29.838020872877742,-147.8888062106678
Sold,26.854473410123532,-51.08898223425133,0.5043254547055702,1.0717662936197858,-0.4798585034240479,Truck,94.95725059712073,-53.43722507911951,-2.456040498258136,53.23190808109896,-17.68776219879372,-11.053302693310435,71.03125558093127,136.55801782923646,1.86192018456686,0.7112954235449755,-16.107242070164435,109.00755986784412,-69.0880937438748,45.983998204320656,-80.0239112411926
Not Sold,132.90746817134,26.72109460483539,0.028957290157644134,0.3388550732567786,0.5007103699193156,Sedan,-78.04584939220966,86.30009771240105,0.12216320605884301,-88.22274557771875,-107.26479519234815,14.630092595815544,-61.12066555740834,63.12587335664204,0.8511672366405134,-0.8357189641282918,-219.29859788803574,-124.21278449746251,-157.84564085682663,-215.2936180406832,63.08693125078755
Sold,-127.98826671112752,-48.30545919380956,-0.3874335664679496,0.1755854055978957,1.7363156736658245,Sedan,,33.52923934721597,-0.19013267062284234,-147.66112958802938,-52.83641302340143,45.19364181245476,-6.913333047122648,143.42407663056233,0.6043394527849384,0.07777265875319112,-70.74962868144098,-212.5536005533236,-5.2592506291019845,-72.86759646628241,52.076043912714894
Sold,-146.77195624561364,38.79245126225022,0.5656656110880216,-0.3525955643642812,-0.062132912210579816,Truck,-91.15243965062729,-147.10152480683362,-1.7922064026078321,11.382736449017775,29.175674684788977,-45.34166989280845,-144.8003497584427,-2.5675455426024016,0.6529453677913726,0.6623031412184663,76.56153357026228,17.066455647209146,121.39335611603954,-12.67909190440037,-28.147077252337084
Sold,212.31504300384208,5.980737024375284,-0.11973969901438164,1.029112267439218,1.2511212205896665,Sedan,55.57818038071037,72.61282916938305,-0.1589420007584904,38.34687639176675,-79.29593116324101,-26.06748318694936,-48.311512874870374,-90.18203790208564,-1.0572018277437518,1.9450012668439933,-44.333185673349504,-82.67457519037144,66.52751665142183,-160.30041688507805,-18.73670954070366
Sold,-114.48872982538167,-9.101394213697983,0.358096750797543,0.1570724726608287,-1.1691386785446292,Sedan,-169.88754522472027,-9.212888020411992,-0.2381506825047741,66.51014930972636,-12.991863916824498,43.89918887465794,-140.89751146053206,-178.4370191568197,-0.5228784831837976,0.08454152434823453,45.377551380493735,-139.55714892280636,68.02763512422001,-72.47907263776388,31.23500044565008
Sold,2.5254987245388905,-8.82285584678334,1.4103098257976965,0.9475463067206347,-0.4628582304539598,Sedan,140.29920762022857,-167.4286150929498,0.7139551805430109,56.91220413010944,114.80417682572566,148.96245471503826,-80.0541282042985,6.511695401550659,1.3739707743316667,0.4486953244507299,-115.36385388783232,-90.64602762960486,77.12831661135655,91.57206503436754,-52.73635090108737
Sold,43.52461640397849,136.87502688235722,-0.08313789419503104,1.516101262684451,1.1729987943118498,Sedan,196.70955480075384,117.7854710896691,0.5617968504142071,131.23355539705048,-93.4178002116649,32.50452898187489,-43.97010793013221,12.97534777870305,-0.5526672160460055,-0.441433015079406,43.641043162354784,12.922767538800878,3.475767336053317,-60.45478125028635,36.714639825677544
Not Sold,53.881240300877444,-106.94297995408103,-0.15913961063215412,0.6543444230893986,-0.1533959812779605,SUV,-111.25467847082136,55.078916466983245,0.67900721106918,53.36067105247642,-80.14716842548131,-126.21507332831155,53.36678369946465,-128.9907890585026,0.027549773535802017,-0.7106293661149999,-74.17228401266254,35.864592903698025,36.0353668860335,-27.88382536528354,26.891286033154234
Not Sold,136.38752956287274,-76.51044905518182,2.302702017342712,-0.22683498193455376,-0.7400600786476554,Sedan,51.411625736423915,-14.760591994897872,0.13341632809855072,-4.280553093285497,33.176270627496045,-170.17857296183396,29.80419022738556,-57.45412534298882,-0.41361163662635364,0.4368804385815911,43.614260767682616,-93.98906938875284,-175.08913850271927,-217.55668158106758,0.9518852341804493
Not Sold,42.08352794754066,120.1577420747303,-0.16018936969390715,-1.5543219877355035,-1.015073890693364,Sedan,-94.05221512254379,-70.14017455510981,-0.13235744807885574,134.94404083185566,-34.56798580202,109.55827775478666,23.442253183916538,90.66055372802064,1.3385197147149912,-1.0781798255012212,15.146386692517872,-74.17800910319944,-91.98679994101667,-96.57766238076537,-228.74302072582523
Not Sold,-92.38958735093755,-105.96990386875578,1.4658545203374167,0.7591480093279102,0.2499723068183697,SUV,-112.64639376726944,-11.263104432232012,1.2235349690135495,42.11627273544385,-15.871790156118607,73.89023318267469,90.98767142410036,-158.6197168775364,0.32569633431514355,-0.7943976049826871,-31.14217462678121,-5.080543669573526,-9.156186042967878,-34.46864025070877,163.72495835016662
Sold,-26.80903994099122,-27.58188942576641,-0.2285303731724443,-0.5188814903698915,1.1870688159608211,Sedan,-134.65398426559932,-68.59067612799352,-0.9526854614375924,-24.760734022713905,-104.03189101285544,87.82372048816949,-119.7130928357667,68.34796343853532,2.290993164706183,1.0873657401657308,91.44100138507751,-37.08012142037815,-69.86811959367687,64.93475718456043,217.50141473591125
Sold,11.098196628530372,139.73031686889422,-0.47014644479504397,-0.11716938193095283,-0.6462487593981072,SUV,-26.768555483120387,22.15600453583503,1.5412429010316615,-44.22687172000128,-26.357437235055386,81.25082515161517,-31.374926954071906,16.359388647876056,-0.4468872022008826,0.07244214528815535,-59.9412460902241,-67.14642914949212,18.111976050296143,148.05447219525632,-18.50501995577609
Not Sold,-108.89258400727012,-175.33724879775818,-0.3691503903626954,-0.22818942989994234,0.3598548190111084,Truck,146.2671636655656,11.542420817608862,-1.2309894412151958,-7.777277293729935,4.772654443350775,43.55112446355692,-28.94855107262745,88.26959925978186,0.48954729079836967,0.4016848350766639,50.24761590410783,-215.65014820082942,45.34738155335279,1.908737954898475,75.56682034115224
Not Sold,-32.55362171947684,-1.4401750268483868,-0.7285551944884673,1.470708282624319,1.0573968372711295,Sedan,205.25171127546926,-17.23530447987277,0.055223237934574065,-57.587982261447,39.61926423182132,190.97666950152282,-8.905511543596582,63.36522733181391,1.5747388916628327,-0.4121676044430155,-17.52877342083016,-81.95151401689013,72.38046937164015,117.49937636723426,106.32168928807968
Sold,175.9291282264186,7.600830318386122,1.2776058194057702,1.6461209256937073,1.6911705322440893,Truck,-52.82112159050837,-9.801885341900809,0.441180906415129,-214.0319179148884,85.5352998690656,-23.733750371617788,-168.29066649088634,2.7705341514841555,1.4194780540568877,1.0970644306241852,49.97218986060937,95.13289587056116,-42.216511372313754,37.84064592731241,-73.16180366025274
Not Sold,41.593056854978464,-93.18687339731649,0.292866477822515,0.844881021243435,1.7556204217919866,SUV,81.36209858368974,36.8217876511412,0.06890383464388576,213.18739544452785,-41.36004908768008,127.85028399973623,9.86597670174962,3.6342372348923777,1.15888073405609,-1.3988549082808226,-23.449111607279125,208.08029910042723,-93.02818574373408,-132.94111873669695,-75.75516515935104
Not Sold,-22.922926465082423,-80.45881449471922,-0.7577614883612718,-0.21438674080130857,0.0968162608316401,Truck,197.02618079956952,-1.2823001869367623,-0.9131728542671899,93.29566389740388,-83.58314921885356,-182.87135480266755,65.7522316837161,-19.457839763300296,1.463975521981151,0.20927903700756925,-135.98413008684633,-63.777003190728045,-26.32144216667442,-50.199390613933225,-116.36234315881417
Sold,-108.66453791072064,-103.12876249814884,0.17302048561729566,1.7576067850827901,1.5717862655582027,Sedan,21.623806736639263,-28.920056527331994,0.48153359437707743,-3.850355726517722,-164.98250279715725,-15.957318934952088,89.83482334573812,107.76733558699104,1.6853813957122918,1.512911241379326,-7.250056567907667,21.448851702303948,-16.46508998694862,15.32167015439773,-55.454960190427805
Sold,-14.315070345076009,193.60504826630017,1.6942335033648763,0.7254726544392336,0.14108413338182008,Truck,19.98307105047785,-69.77544072912941,1.7669914197840546,23.80762802362177,88.62398299238275,30.8955260525556,-79.00157137951234,-88.49073802994678,1.192597298910485,0.2571945424105109,17.55911873103798,29.30315075845965,-81.60100946749557,-127.35282797515895,-62.368481483121016
Not Sold,35.08420804989752,-70.75500399339577,0.032450124083836324,-1.3808569813324374,1.3483329512041133,SUV,112.80785593065976,-33.68943650586994,0.7550753407823255,47.7885481227969,195.53171236022823,13.259284528332266,13.549402745516337,-25.458444836547173,0.05193016839796278,-0.07450851035891459,-13.49780322972302,-138.23084017439663,16.968544367784048,8.165711459525665,-84.05552665901652
Not Sold,3.0915320626234912,-107.56048802153977,-0.0993417787705209,-0.1955699957818116,-0.6881513595613683,Truck,-60.08714649023018,72.26311104480638,1.383851975391046,-65.73308977662239,-28.475777603038843,-84.55253206593022,35.50860021595713,117.8554283023573,-0.7130952233932283,-0.627639121909242,85.61776095815931,73.64381518042158,32.845099937071964,96.03844686929786,48.80410198805579
Sold,15.75618016484088,-87.55672842616694,0.18987019923132703,2.569384545882379,-0.3240836719788097,SUV,-36.95865922122577,65.87751136867924,0.36793727951397714,-95.90499264452369,16.850218208834367,17.654759192212847,-9.47597499072111,-69.28703987031805,2.4867539056570687,0.7127200368233945,-87.56447580914347,-35.07747294380729,73.24515732592728,74.14149627580908,-167.68628333154268
Sold,36.58019975970234,92.77209111786355,0.4808984939500146,-0.053416059484464706,-0.4861957791260444,SUV,-11.88487962589346,-80.00809964614076,1.4048948221830562,-237.92728328840863,-75.56832271030459,116.0190598077062,-82.70863492621311,112.02589618826921,-0.7260711245749736,-1.1511647129133704,106.88754603878523,203.902810173861,214.14525262147546,-20.426963996648496,21.207462465869266
Not Sold,-107.7365832884826,18.890596295312672,-0.1535621751148002,-0.22673680342762667,-0.011566868383589965,Sedan,51.94969852129107,-92.29927280371312,0.9062763992993389,71.30966519530864,-98.88366836935442,65.7190960157649,119.43942320691363,-10.824985378046048,-0.4505084895247083,-0.616176812983984,114.64017910485921,69.74245031672085,-72.1793912223669,-188.47866507437766,159.81164848454927
Sold,-131.6975751973727,55.944430319406834,-0.46739309933160245,-0.5938081808181597,0.6503311808832608,SUV,116.69146352693443,-152.86647715016068,0.3391214725404731,103.06547140509201,40.406718271917526,-16.59182893822029,-17.377244413182876,-126.0277685974374,1.9769454532300506,0.6504941010639401,45.4075391870605,61.048499468288156,167.864920497824,25.915196745870528,-16.705123261852535
Not Sold,15.257056956553667,206.751049646082,0.41120052160356024,-0.29863412748851603,-1.0382822808312586,Sedan,-32.82241485577005,76.8076944887001,1.3886683740687726,-124.4742113182115,-85.71395680026642,58.499107873278554,178.75791254776914,9.46581420998669,-1.7126246867096415,0.6421777347813059,33.16672789664681,31.016961066487852,9.09268127128045,58.079668538076156,153.86237081161534
Sold,57.12548255116292,-175.18596766965084,0.6725844570060135,1.9132829578749617,-1.6203090860716287,Truck,13.663050063972634,4.556856985276627,-0.36102835728416505,-128.4602419241708,35.271281641013886,-84.87378624993565,48.3571050678296,-164.40771560592998,0.6714962872475162,1.4305505149836382,156.69968101691578,-55.55345253529293,148.9441915627257,-9.2962423111175,177.89967391952518
