Sale Status,weight,wheel_base,horsepower,width,warranty_miles,maintenance_cost,fuel_efficiency,highway_mpg,city_mpg,mileage,insurance_cost,Car_Model_53,length,price,depreciation,curb_weight,height,fuel_capacity,age,engine_size,warranty_years
Not Sold,7.63222252224203,0.1327878887745727,-1.3232860076332011,1.0274776528315979,89.69619647166466,-201.360720533155,38.884533949505496,-73.57281966414307,148.48213626573298,1.725335997865798,-92.21275850197578,Sedan,0.17594542032354346,128.1460934486784,78.02584490986985,-1.7875542999404945,-72.82939484918218,-134.24057966280645,46.83688724296021,90.79219845577315,-58.23324064220423
Sold,-89.58823721879703,0.1254703736763969,0.008649022790756244,1.823493353017109,109.49675863113109,-14.152503953074252,-122.79703384726086,151.77344978146755,28.355111613387823,0.6092785926417773,51.4601057868728,SUV,1.815727688690447,-44.03784029751465,-171.51311956961854,1.2406654128213552,4.689399970141601,-91.85278099664588,47.21642763665237,19.791093383381188,114.50135629466283
Sold,-6.112652252133557,0.44471220767814607,2.4122782285409237,1.9669099237367855,27.460311241456647,88.65699883706198,113.23253270342579,141.09261427843828,-19.071670032578474,0.6388269041360343,-150.93591942935615,Truck,-0.35509168147753056,-105.82085988197329,55.6232412357113,-1.2638380960896318,127.7704106692038,-88.9906857043009,80.66797399631093,63.787715131843,-40.87366533840087
Not Sold,-175.81194086552298,-0.7384208875099126,-0.065369554639063,0.4717435841790339,-60.30034323463275,-20.695509178228384,-229.70449146024472,74.21908257708046,35.43375062033756,1.3885439140328006,-70.06056717462977,SUV,-0.5705277882802691,171.7882499352741,-38.9707732813808,0.5625843449286797,58.448355378687644,-140.76940313243176,82.10394285862122,94.18416657726658,-152.2394112605806
Not Sold,271.2751486036368,0.1715855683775839,-0.5436614751441563,0.10855184768312273,-62.92807332649445,-98.4561567116609,80.43861879798958,78.77291699814346,48.02524490399604,0.9745076204058686,130.1864887116269,Sedan,-0.01293092958267967,-56.71188514676185,49.11613137308557,-0.09539612919875608,-3.1824057292246493,-61.514756501779544,-76.84676227651444,176.52792197206523,12.140061482227233
Sold,-35.064009254491076,0.7833463682907056,0.3315952935350053,1.0654209000423052,-7.2996546773156314,65.62704403161386,105.9769341480459,132.25834121546634,46.44863970509513,0.9069374652114037,103.41545081270138,SUV,-0.91522418259754,38.18412859931079,-133.2713348222187,0.2849778404061597,-15.520680127598471,22.50896174526126,-176.79272132049212,-92.16592904413076,-129.64017726676718
Not Sold,-92.37532025556477,0.8433292244212305,-0.10597754025457977,0.511047821290728,-46.70794110320412,113.1988720215053,-60.35241847367229,85.1630886963245,11.576454265457073,-1.0193577059003665,48.53277246578844,Sedan,1.824382344247961,42.445483603582055,-52.81641319995835,0.2699003383458532,-95.91865000106581,6.151099449316359,-6.905736281063808,-119.4235148368166,64.94985666196008
Not Sold,-85.48960382893263,-0.5681834146174412,0.2866426187605383,1.443327424649081,36.02710340518568,-42.46473379998246,80.62525845723907,-146.90115792476584,-47.018523062145874,-0.5295965257808943,-211.84308265276184,Truck,-1.5552562117733981,62.08728656488171,-97.93230564329421,0.27054547748441066,159.09717475107047,-76.07954361897934,80.35949044707267,-77.1460490432328,-47.17612128765884
Sold,73.18101092422368,1.1379508301181267,0.6571231585841621,1.509763420685301,71.37452711886893,43.300782846688065,233.2389562316886,-2.2689977224732925,-51.430818135854686,0.5809855689535415,-82.97280468204032,SUV,-0.3490181638489128,86.30812395028632,-111.90720208247788,1.483964677451254,-88.4268856840435,-126.19097334686913,127.93681875140702,48.70319167202861,-45.69408432352875
Sold,-118.1594141698413,-0.5886532276033176,-0.5907461041145357,-0.641702173844404,82.25651001840521,-80.16048922329128,-13.650856932942753,-67.44023331680191,-105.05184235943877,1.231896494359619,147.95864632633564,Truck,0.3585010252911126,16.49336510549466,20.262064998249855,1.9993753496978706,-165.78170424414267,-19.05767592970106,34.64424128014997,107.75033727693982,-56.373897101710334
Not Sold,-55.01039720301699,0.7828961723931208,-0.48953682602600174,1.3182056749414561,-32.0626543924911,-128.271589307736,-24.855379943732288,185.48872344872046,2.0100432714966097,0.0026325828955546596,43.38091288064502,SUV,-0.7575103128146443,191.53084312700116,16.851703577595494,0.6686745479698873,-151.5489842836901,121.30230761911578,-210.59028582303316,106.98868212620623,359.84380187700765
Not Sold,86.3688505987319,1.2035176363438802,-1.672740420005758,0.30229050859412016,-79.99538519650788,38.08736137783792,40.65921787933084,94.24957667452588,56.1565660450023,1.3138707199460777,-12.833790409886756,Truck,1.0565767181971573,29.398268871302914,-29.059450062542385,0.5889654589964342,81.77139125690847,-19.61194335734108,67.53080848823797,102.32174097818402,71.03666058717315
Not Sold,91.16405005981831,1.311338658908455,0.46601394687021924,1.294262015076121,54.2211061045345,-107.72270490139537,-157.39004577316746,41.04027139342189,57.1734689261879,0.47452749458229904,-81.63512213799532,SUV,1.8353037997896684,-131.4586831593198,-20.82348207090803,1.0782150901131284,7.725465453510292,-93.42920598411122,-78.14108219098964,3.449152479938955,68.59337236752604
Not Sold,-11.3412738798621,-0.9150822180767934,1.113928423972078,-0.6580122446031494,7.7263389134892915,-195.8437793998894,79.40369860779364,111.13561389108924,26.61181578637689,-0.8828135227747987,168.16261338288288,Truck,1.2011184005843343,-93.96183488883219,174.7763730166625,0.6517258992462147,-88.7920274041775,-74.32750392566146,-28.764823393924598,262.86074009206226,-87.47156413073411
Sold,109.0942025038881,0.15523617566391706,0.6841189362054108,0.6995434383645722,75.46126141330117,72.12212756077106,-75.48164161754345,-115.36538502090441,-113.59332430895992,-0.10214620106100081,-111.44682301916038,Sedan,1.143110186922439,19.24716862389512,212.42897744312648,1.3015191211482753,73.38174236723873,-71.59270441576989,-7.065098462844843,-42.901430100557064,137.94071987449786
Sold,243.5748112031272,0.7355625069849849,1.7396897913032578,1.863322422223435,-214.17820329204696,-62.516592444814,-213.7173673552006,-146.50210090234816,-97.26652242780872,0.7093132477105898,66.17590075699948,Sedan,-0.7354663954231746,-53.42555058992223,143.5919973760563,0.024655822128485827,18.770010570096478,-19.287279935223484,-54.880472380426795,10.662718157389678,-85.37764336584138
Not Sold,-25.144099828605626,0.048032210679780724,1.9826107532444863,-0.17968832814460572,89.86238749137344,125.18756533740654,-61.73640008543402,2.0425142412270305,-51.283789065951666,0.6804375937302126,234.28316242865031,SUV,0.05029935077741868,-46.52350864584219,15.192359255339651,0.36369245900630826,125.47345883251901,208.0912562796208,108.89632603249424,-233.71649701601186,
Not Sold,-21.974572663002967,-2.256312205526379,-0.1496308831948891,0.7849558642413295,24.63561430747476,-92.16955276260916,-52.174899517164164,138.25859413331656,14.320368892135782,1.954496936986248,142.78270486701615,SUV,0.4007402371204916,40.63427458890149,16.674637349117575,-0.07226374324953312,-109.60995884861842,-60.010151622540995,148.14159416945859,-164.67510267435898,206.60308336104575
Sold,135.21470618884,1.1856140961851729,-0.9663487988541997,1.5650322671187362,53.83360804793351,134.03361511575616,-182.58552132816476,84.12985728791766,-65.96796665489765,0.120836418040833,100.30090143525223,Sedan,-0.20520753171436612,81.25960298973315,41.731651501964805,1.4452456393714708,55.70692128377248,89.19913196997996,165.38712998166312,-62.76673318249058,-74.5255370231599
Sold,30.441865234101996,0.08914002502455676,0.6905168681732112,-0.6878376855944581,60.41149471749907,-234.61256732587694,24.196586623919654,-22.25427874896964,-93.77144992361323,3.7096358299091494,-72.3842606575177,Sedan,0.4235318145135332,150.60580149005628,-191.9808098021884,0.39356811117168666,-207.35821560859682,71.4540335655274,-177.18932821494587,-48.064340620781834,87.4724820485604
Not Sold,71.15636136911384,1.1236772496460918,0.9199808536802047,0.20559659556309087,47.88254394106598,224.12424244796432,-60.755710619976554,-39.113053575203026,2.796383011313077,-0.9143188398010288,-23.254894650382127,Sedan,-1.3371542378932426,-114.03148944288064,7.410420773404344,1.608726194911118,-21.110545846178194,-13.730263573202578,150.30743135144039,70.86182851422296,58.11090324614303
Not Sold,91.68250193832561,0.6793153300372587,-1.4255368327507734,0.4574104095249965,-52.371294956189885,-62.78791076701226,-51.938067225429094,55.91352451730288,-93.89191116048833,-0.9925565922546162,47.49958442378947,SUV,-0.9412988466415041,175.88444934329286,52.50448226461716,1.7335908951013597,-31.942687706928453,113.17336046356921,88.91084502340078,24.03717142015581,-127.0235804593727
Sold,36.314245681963065,0.015387499807562932,0.3960664628792024,0.24259203580348299,-0.8207779760174265,-172.69262348979467,149.50150235338677,-210.72281458855747,-112.69238114632385,2.5155970755049357,-95.14658949382728,Truck,0.6608798250243644,313.5877366945093,16.882933711661423,0.17364682268938447,37.875791636595544,51.452859459797054,187.27117185379524,-96.18009760352727,116.57158111141383
Sold,48.34373965776308,1.4663338993724402,-0.7107182397457872,0.12250515916883536,19.67815647484457,-55.929133265771306,-150.59367836595536,-221.2635259886762,108.35725389984216,1.135028507714753,84.52801979405288,Sedan,0.8537051410582945,191.30420943876496,-131.02747201869113,2.934128550350059,-28.617301552875595,-12.632505396222651,-45.77941227969243,0.5459714656004677,-150.63136827925675
Not Sold,85.42937490179048,0.08382433689902967,0.23566842780657654,1.0420035929072033,-18.812877727844878,-87.14233390624877,-36.67476680494835,-172.55397027615308,-57.95007763350378,-1.045615261070479,-127.13527676970942,SUV,-0.42151744227127214,-18.49937421237119,32.72537340552397,0.4295531856939444,-188.0883235863727,-35.541957551744034,-136.86500685012507,6.808087141486825,-50.61499944696683
Not Sold,115.28100820952683,-0.8283807363955759,1.7398760368016526,0.49388670125318107,-142.5489917402848,-77.69102944271901,-32.572425129800706,-173.4200751039667,72.13672579466962,-1.688061229494806,-74.98153084824501,Sedan,-0.25486415227523174,-86.2102074285721,-95.49519598614117,-0.8480517005237387,-27.18105826812318,5.251855282721871,-122.70760409403105,-66.89140285807686,23.07814906686747
Sold,-24.405105927307368,2.2277146958192855,1.0159154553452128,0.844486184854204,142.7288680658774,68.53175451711525,113.55566951382174,115.82230995742144,108.16164680526444,-1.4797065203232256,60.45049738839487,Sedan,1.5872432049727838,-227.61339810021695,-53.999636836095775,-0.6892328574530096,-110.19167045220118,-68.10372217761808,-66.97390978924072,132.61143935624952,-98.774354157084
Not Sold,-24.909889192854077,0.9230868347558024,-0.18205393291145416,-0.10990938677674587,120.3988405209047,-78.45012149240019,-31.31851978986124,114.23685096980702,-96.51059937927967,0.5349898589094432,41.25774391445064,SUV,-0.23547836233104805,139.8311814863558,37.063475893948194,-1.019596164722534,62.1633259525878,-96.70415126400955,-32.90569045758023,50.80336776741813,10.991163068087388
Not Sold,-13.232985157334355,-1.672388370009657,0.33685274464132997,-0.40481475124118393,40.8283616917882,40.322022882999,122.84640587349223,-270.79810019256587,152.0161389380137,-0.3891368321974542,-29.820052103798712,SUV,0.9197118605203877,-143.5852849727055,-68.12563700301509,0.9919334648659325,-22.45649251222546,-69.75865410904586,153.44826924978588,-60.06637611650445,38.578355203959205
Not Sold,195.5436762579286,-0.4901137262581581,-1.1839720842274486,-0.022996376832300235,68.1487383232589,92.0847686665216,-152.8081655375634,-6.431843636770377,-189.9008214672878,0.5927976726928613,-271.8858053116082,Truck,0.11103497952382575,96.10762238988562,26.98121192945562,1.4043288478546163,-10.580582651722786,176.10822740110055,83.09672240405122,71.31365904560666,-7.808198845169172
Not Sold,-142.33919891016487,1.0120165353394996,0.37109216708476545,-0.399113539703989,-44.824727453784206,-107.44210471251772,-22.507179342081475,6.875698169285595,-141.82718421239272,-0.8817240493889168,86.66338238787243,SUV,0.06573828547155797,-113.25552281574008,158.25597224848087,0.14013926170668475,-73.10127068149916,280.00665205792774,46.50726248860443,43.326674758567165,-163.78994264422818
Not Sold,9.056136218889007,0.23988742038547572,0.3336294139670194,-0.7280143622554266,46.43822990609108,212.9059075911139,-27.072642009656228,99.08970096640799,-10.93531695481361,-0.25140161052426946,108.94851770540639,Truck,-0.37785095263511426,-115.89624488244115,-30.157467426102208,-0.9101493247919482,-98.42731980114804,11.632491123202009,-35.97815907056307,-34.00501839402404,-10.247566157605988
Not Sold,-22.178366414909583,-0.7255576795634276,-0.7978820689549114,0.12188556962328141,132.87632071691988,-146.0732886145378,133.30521147547861,-112.89381212812451,-96.37046338833662,-0.9468830029156775,203.7944217002109,Sedan,-0.9284532087544493,-35.917661928559774,36.72608212965625,0.9425712509389345,-213.54348156972924,-60.233236000944125,-193.15250093491076,-46.140485643084176,-181.68553353051243
Sold,86.8486314633386,-0.03344359038127809,0.11702995004636324,0.2426160089311692,291.2179947467442,147.12765993225037,98.88049627870976,114.47306354752867,-73.31298505510017,0.3109987141521524,-229.2827120244339,Truck,-1.6661786139707226,43.97004487709146,-40.644270540784845,0.4753089013939566,-108.95881621678527,-111.13573026422226,-16.513035772639796,-169.73882521222907,146.86192972777692
Sold,139.33011807342075,1.6926826897971288,0.646546228751846,1.2694719907312755,10.091347492140889,-163.5497672516769,-183.1226125544745,-150.66041979592538,-64.27664083379561,1.775060273926186,49.392051501929664,Sedan,0.5246824262216458,-41.81511164066387,-42.2067144367904,-0.8976795222424159,64.26243913543557,124.02990878545769,-22.685511336080282,-69.23365871451949,20.524286198733176
Sold,209.3976598030099,0.13534751544382423,0.25988128338953354,1.656381164091165,109.20385878946446,295.96984220874947,207.84529917347993,264.3713663411426,208.3908510265317,1.7086753643162789,214.4027596418245,SUV,0.4506032576140955,373.56090702425286,262.29953325635086,0.30949693027755504,226.25531410973872,236.8102048449138,195.4308393777625,131.2188488411905,124.30611350215025
Not Sold,291.4026445668461,1.1059024134722983,0.5525297013814702,-1.5151782308364286,252.21603254225585,49.47917944489285,231.12034903675803,191.75517822266175,225.9721264707447,-1.637874226036205,152.6044308339732,Truck,-0.37655199699393205,229.11404855706323,166.671191016699,-1.0821475158576508,2.596035918766546,268.46062210062945,81.30715046625845,83.17912087985297,276.27927299567267
Not Sold,172.37863007823074,-0.9599042153935599,-0.03589181168838077,2.525281546622738,168.6659499366719,160.3062032398067,19.340274472345357,140.37914495602357,-0.9270329023182455,0.9136873548055582,266.0871624265824,Sedan,-2.0570915534439416,275.7718462674776,171.75195641312226,-0.00419000186728976,221.98785991198355,232.9048651760295,172.75240782314341,277.7498806906404,253.45785136555662
Not Sold,309.209297654533,0.49071624099167255,-1.5688530756652792,1.1933348891982025,209.58103629471705,129.70576418686784,110.03228074367306,276.0405805175576,235.30051060099458,-0.330379334550917,144.35445980230543,SUV,0.5574129951382458,165.4386024253816,151.28891073083287,0.4311259053425389,103.72430430834734,220.4211670645956,345.399442594823,170.9809243119441,328.82463459260794
Sold,141.07342070822747,-0.08667021617257853,-0.6270896123241982,-0.05968318035934761,73.94826820221093,164.1177084545806,216.2496222273481,48.36554110565791,253.13575783830004,2.1657638406941944,185.66643740768748,Sedan,2.299905623494676,244.76554440126887,265.18682090338353,1.4936156246178252,253.60277060583076,200.3701692346783,69.24352388218026,-37.80897437443613,304.04128517725155
Not Sold,199.66765460809552,-0.47934021806539906,1.519298837357087,0.26557025511778537,341.22191227535103,182.7352139857309,239.06612597892106,306.2842565318482,258.79957601704024,-0.44533731762288487,256.53755861092486,SUV,-0.2036352100367653,130.1065960414407,215.12927977004168,-0.1736645387421165,255.86609166513938,216.85256094418142,263.98149785520525,140.78796368909798,191.9341856344707
Sold,416.7011636695129,0.40522241991626784,1.2593310499230919,-1.0426018549660552,181.8807854625017,173.56727556053835,197.878092803669,330.65265084358526,277.0223685525863,1.759924861992374,-82.17048485638469,Sedan,2.6797825798802974,137.48990354501822,343.21241972196447,0.5864641454039428,142.16748306203243,285.19975427757623,224.15406272127643,282.8813893666905,300.6120668349254
Not Sold,132.70328817674988,0.8147972281064203,-1.001060727242624,0.20445239224104408,137.2724754227213,179.20454990328525,139.69978126548548,401.3046463031545,176.0812950984576,-0.25098013082974735,199.7394893335412,SUV,-0.3325705526767375,273.4190135226446,264.7131383083454,1.2734648435397935,-0.23263859017293953,275.71966917046973,207.921292213547,233.526504177082,503.01746789632233
Not Sold,238.680532427531,1.4913930265656952,0.6595818160492987,-0.46103858657741853,152.144661220659,232.2183671235171,283.3136749410106,219.9606325794627,235.5870397194575,-0.3772988787270412,146.10437514154935,Sedan,-1.0768314844981688,177.08539082583007,267.6149303693313,0.5926300000961158,95.55488051385099,204.3589583059682,86.64001836509583,252.16605666755316,162.9749266553378
Sold,159.84413822686125,-0.3106796526667236,1.653305778961378,-0.09420555855201074,145.61314609269635,193.18777493348935,265.9639515858649,242.69750935209765,120.56307448786274,0.17242877916679172,132.43678283221465,Sedan,-1.1561446184399604,299.2903529838819,86.42674103196546,-0.29793814721981027,242.38301764091034,168.57787469796693,343.0311040076317,331.6191023098858,113.74705637723234
Not Sold,165.01264701985787,1.8026145090193533,-0.8551856888509124,-1.4520628564386957,143.548619561296,156.63951619704076,229.52621647632736,253.89689171865126,262.87697936930743,1.0274727775586743,176.59440262172635,Sedan,1.3434841632208752,323.7649549786724,201.2984879357913,-0.563869424308656,241.9488661716203,143.5911602390047,247.77552556414165,63.21617541658179,239.06279148481474
Not Sold,160.20392242862658,-0.10556522337037956,-1.3433355135739544,-0.6078272417322537,259.04872131963845,213.62035933679383,176.5225525997815,109.58035313878305,131.24257515026437,0.33102897942845394,168.8856642632085,Truck,-2.1891767214720423,87.57036800894853,134.85825975960722,-1.13463706702879,75.67094756474032,337.14540130862326,-100.67270666373946,213.03959247614628,118.8380834622512
Not Sold,86.69112208065482,-1.7778112849533316,0.01772413309908747,0.7449339826395167,204.57982156133502,315.85241802561876,190.9633558699493,141.02732621404937,282.8438375122561,0.83974639289342,271.49204911365797,SUV,-1.0401377333321336,233.8521013859547,80.24653566890483,-0.8780000895586614,162.33924058057985,-36.84117001273739,101.5430318486442,193.23186662096674,197.49051488906264
Sold,304.79603879525934,0.5631145542158722,1.6200656996684781,0.22984310493902743,-61.29469665794801,221.08784009928624,218.0979594081541,-43.798355929572494,239.01500902254057,0.3254345943149898,124.69311804537276,Sedan,0.385366736053742,75.61422545948311,-49.77782975132885,1.6367355389363096,133.20872994963088,213.77253379856342,136.4018766710315,194.26115728005564,84.07339346247622
Not Sold,283.17429480382293,-0.2015275506844164,0.32288885231555453,0.3359706306905562,139.143153420912,232.43672364178144,111.59656658825523,218.6309414066248,169.63980278067552,0.48358793751379336,141.3521095408058,SUV,-0.13048755022190475,215.275420912237,163.68705611207093,0.42186903979280826,214.49058637322452,231.29686903332885,206.62707313794576,139.92370032489345,205.24006224114981
Sold,250.47111882056214,1.584803794146673,1.657042018921189,-0.5861657257077877,292.984666646904,320.08550090242693,221.97822084100324,148.72434059875852,268.66684559233437,2.5032185224504557,249.18238999352275,Truck,-0.05500129140427168,306.34145645101137,171.17819963407166,0.5269056877687058,304.9229993359988,203.3902458276873,185.566388204894,182.07287963742908,191.10303665411055
Not Sold,209.2915949161719,-1.0073401539369515,-0.5255827952710378,-1.1086565092888103,218.88869281323306,104.20489109359919,44.88739092631445,26.085159284673836,350.92370724692074,0.17750741398482373,264.1606499665635,Sedan,0.5462254075438263,252.69672794031874,351.7861621438327,1.2662873712382463,167.98835009008354,102.86905934943397,275.62868419414633,133.561840559838,319.0129667975442
Not Sold,356.83958055181154,0.8463031595357168,1.0081867918428749,0.3648054704174256,334.8253992283263,258.79820210997036,252.24891744962008,98.71747099480048,23.244451665030994,1.1146096640254515,150.78546589188755,Truck,0.1695493422147551,159.64529103035974,175.46237560987012,-2.161296253417451,128.80284778049065,190.14914631557204,273.65928547106057,-88.9978639168794,224.8023524400861
Not Sold,235.2543113715372,-0.26843063096956343,-0.544804479403121,-0.27499112930163616,13.53980480214102,243.89208399476877,163.59413159735703,132.19393906665448,133.88299040921714,0.2042507389571965,367.8193196514899,Sedan,0.40390906358761547,130.60092195384306,95.0479604434105,1.2622974974253045,-5.699805110116557,37.00563365846338,268.1335017529744,152.20851177389397,141.13083778890385
Sold,288.54207023446503,0.5597784584466029,-0.8696992807063535,3.0896236659695084,366.5535188869968,9.034616502780324,178.9596616666338,367.78525903381006,333.6908309575646,1.8206776256850388,156.26845515538218,SUV,1.6189162715290124,399.639427206201,130.76713527562515,-0.49370041239310725,200.3064911224463,215.27371358692804,162.19284212785112,108.48190498275201,142.602492656012
Not Sold,235.62616373955876,0.14495977610467023,0.3359390837607725,-0.01952411014009146,163.7442178748494,162.76396861625847,207.42757939380158,301.1417423966235,402.95398448082153,1.8241033070443071,94.19410637474421,SUV,1.7825784532582156,95.5094459610808,254.940214544639,1.8798615253350937,204.22885385461328,211.07486651153832,225.72595338397304,84.5322193903893,28.94529919682364
Not Sold,189.97166273219239,-0.9999499070675807,0.25264741710290206,-0.848463302483738,130.06649194178692,368.48776570224743,205.24243122000462,33.77704070139933,171.93164567696616,-0.0216843198070208,143.74796611637953,SUV,1.144931318421463,178.28291088460554,188.80764123578152,-2.234427400515797,248.3225029062284,181.06497500071274,238.46115985409693,417.639990478615,-6.576946519366544
Sold,194.11157024512153,1.8770436871423806,-0.8069062364660453,-0.6735137206555903,451.82072433742417,115.54964595115295,341.3373882096191,27.15353027186822,92.65076541361832,2.4655879379379075,168.70568583744114,Truck,2.7761710912152995,224.68344180779476,126.2867672463971,2.5307902184887885,196.97744904492848,150.32307103583037,349.99560585282893,299.92121469296495,362.29311507832455
Sold,446.1556140293038,-0.6014033875516427,0.8894845111053976,0.5949317236970525,167.94028560454996,185.70642447337806,129.32216258669655,113.0302362578979,262.88437941455396,0.6914054047110104,93.29296732792105,Sedan,0.843324924190799,225.07751833430012,289.2668220285521,0.5091028715905282,-71.79556513677039,194.09830048293816,194.4211909531215,153.80971923063157,127.61919532003871
Sold,132.5634699104312,0.3787660613387278,0.9394704888762213,-0.5094249088431422,359.20485070969653,248.7651491507358,67.10333083679058,19.548689788697004,369.03244672859455,-1.8662980282416521,131.8728094963829,Truck,0.9475431421918808,176.69847672472352,233.8325125338926,-1.1151877070245864,69.54107266792622,344.94477349084417,31.422146753677907,269.2469790220951,286.0163795597945
Sold,177.42474945397498,-0.08814337033610542,1.355716218301073,-0.5258104264857413,-10.71727737153401,332.2301312813194,227.38079282894657,167.12126123232161,102.21877467968984,-0.3940181467061038,150.32065081851113,SUV,-1.801004964092439,235.40541222880202,171.53517800582534,0.6560833895249912,276.0902035394579,10.551345511687856,252.1838255789471,358.0123956704276,254.78822824684204
Sold,214.875414176508,-0.08986725071803259,0.5384217876019085,0.7080570747595593,249.70611983096626,282.1406828360866,320.7578063563317,457.86226508016045,172.65945974166294,1.2651457482480972,265.93871684301837,Truck,-0.7744950905973789,65.30742680470331,293.1931108251615,1.0231475625886266,193.00043023613776,194.05904828916397,239.16562715686268,334.2793948394507,331.1833138682738
Sold,66.00725060809603,-0.7832395089642823,-0.944352580201727,-0.42274650169526373,238.26678371128244,137.3796597295912,-3.5457116297916684,196.96317597302627,141.65560084522173,0.518555486625439,219.57832915792585,Truck,0.46341739050601916,190.2231050917958,255.60152466877793,0.6533171867230494,280.70206849464046,223.71839004478693,163.1850798360041,358.9537378425096,401.5154556178194
Sold,176.9834187117241,0.4066293750519586,0.34308863877787044,0.2745777238821901,272.02943929806906,66.63018341214101,249.50800050625307,206.17080856551868,410.2524206465313,-2.1189924629779933,193.6819339829718,SUV,-0.7139753738669001,95.27434531389412,196.38795329539283,0.36877235717145124,134.787834118482,127.58441120117476,188.40790137911074,129.33068782504915,193.0342504419331
Not Sold,253.28659078023261,-0.48760797431663505,0.8407886438523186,-0.4344759616148684,65.42305287542763,287.7256100070932,240.8023746322739,35.60696548531871,248.08108180533264,-1.285140030253544,239.75217483863656,Sedan,-1.639195308240088,205.40230163761314,170.7507120140974,-0.39927573812175127,119.50392082350179,191.81604696386032,56.76468952839454,164.53064324953596,156.2445698952523
Sold,164.33715694255488,0.8482689998226467,0.24395735710832583,1.8778172020266466,426.86731555525154,277.0884345636339,309.8404273578865,202.10344582114456,260.5695011287706,-0.2769568620535896,185.16472057865738,Sedan,-0.26390197795417714,251.21892340919692,85.11718172487745,-0.5154770353174716,106.60371218093836,165.72937569149133,141.306343913934,300.9357194588088,297.46492346949213
Not Sold,71.78693641418042,1.1485965520641275,-0.1086552265536662,-1.4470801541629787,300.09224742573764,247.54228343442674,121.64590941899512,216.67816535863574,309.1738326073698,-0.8516786931053608,187.7720035449551,Truck,-0.4899497716188161,194.59765534375674,247.2228590689696,0.8938133499433849,304.1112979447049,403.5826838221426,57.49645722087075,277.0471038633864,273.2288495814348
Not Sold,170.72875943093823,0.42105248781486826,2.5367235054124575,1.3810481241764234,130.14978927554438,373.5324394967945,169.30486064709652,296.6207338207906,161.87519841021907,-0.10779074036395406,297.7369700600109,SUV,0.24163034250603369,154.5345383225635,79.54379826752655,0.675588844167168,116.92014644503715,203.99436677319727,234.98188493338006,17.912717823425822,222.79382120106456
Sold,178.9981850327796,0.11009208169621731,0.4818351991630766,2.865861228589853,280.0202471151495,85.18899050942584,288.74435248568165,190.53848121005706,356.90172121155973,-0.1533217283515631,230.85328611273755,Truck,-0.12086172910996196,185.88898129232678,222.4090919937675,1.4602122686742054,169.180068247331,390.93814181715993,140.45410472409174,171.21520335423233,184.69152927979252
Sold,201.9182697408221,2.1148631529822683,0.6214464075071792,0.4457170957541822,265.8514930565481,187.67360946963643,148.79564861778496,298.06038736353634,154.20170338154713,0.728868826099058,206.95371981776293,Sedan,0.6155936140800019,138.80828431983994,-67.23500958731404,0.9217308786445464,267.5351151474873,343.71855977472876,384.39611074263837,56.43547791681124,226.6031480934563
Sold,162.2990616206097,-0.06417627712712848,1.554469124119554,0.5217798289381541,271.0981706074617,142.93255031687184,157.3537655857506,314.1213178563709,287.90819217089563,0.27599089120556936,218.34609864014038,SUV,1.1762121134216066,-7.042364219611926,204.61710980256754,0.5006163106012523,190.55596049628363,247.05708675373225,-7.781389717328892,115.48788690576362,378.647310464772
Sold,143.62357768826666,0.048513348476661944,0.1663416509411325,-0.5758662309350127,79.44194070065225,260.9716017118017,284.2104374046573,-40.171040911485846,155.07320985420924,0.8299145002823671,218.69718889916322,SUV,0.6426676993720019,157.05124760789943,173.6426774394937,-0.2532094955224997,146.20705874376233,-29.664864813335214,321.41936743137865,58.424284451819204,188.77015321121863
Not Sold,140.54516545045232,-0.3774364869774725,-1.5136220842144343,-1.1848382681978318,181.51066736600615,144.94192385210778,335.33567257677265,86.61663906759792,174.76847296309876,-0.06486523249072153,69.31254759595603,Sedan,-1.1474368480178145,208.16633076135236,141.03279136699246,-1.7829368112610946,105.91475255390782,259.5148656444955,136.16606219578813,183.5630030934961,169.41018115664065
Sold,352.42755256856157,-0.44257784125306343,-0.5887052972884272,-1.8646408157450023,204.80510720575126,174.9509873380723,247.92461120559796,98.90891171048717,280.86013872514377,-0.11265173374210646,142.4603425020078,Sedan,3.079042984484494,186.22920611352,78.59893763782213,-1.4505169258582284,144.88755826653204,165.7819874100487,155.5902099641127,147.77000975764975,90.11659215051718
Not Sold,196.88351047591,2.943245174052582,0.044868574947714165,1.7967582280356134,109.3057493504048,179.55764109025517,175.70867579166182,372.66130200446145,132.18457493176115,0.334164743676195,168.9669666337742,Sedan,-0.3617702258566209,316.93473236873217,202.0245840029496,0.08433909288677868,217.73956019821222,307.1321811428675,152.40019487342826,365.4884310171841,114.54721865646465
Sold,160.23633911068924,0.8108467321264978,-0.048572364911732224,2.45916150084888,249.89351059295728,360.09703712232397,235.26882762221996,221.79600550218544,179.0590837155961,0.9481211062368307,49.75572779834161,Sedan,-0.22458111324131524,268.2113524990465,226.6513107818404,1.0352247610476435,177.34675102283424,174.9889980156867,129.6726750312629,59.011921671832255,281.9071870871911
Sold,142.90177039815086,0.45925984232414996,-0.9276486809481985,2.243631861001914,264.9908348336786,191.08601357757277,142.00573038446848,198.66461474507355,245.77661012916644,1.0108650854825927,449.4660049343735,Truck,0.8147435037693264,300.35927511738635,213.66026144531557,0.24378507083914103,230.49816695060605,141.4414466805094,156.3882666282699,309.161049879777,353.941776554697
