Car_Model_33,height,highway_mpg,warranty_years,length,age,width,maintenance_cost,fuel_capacity,mileage,warranty_miles,horsepower,depreciation,Sale Status,insurance_cost,wheel_base,fuel_efficiency,city_mpg,weight,engine_size,curb_weight,price
SUV,63.76669965338787,0.5536387884938888,-0.056009300566364384,-58.92834326013823,-2.883057764390021,-28.011352844976674,26.869427023514795,45.45969626272574,-1.2209764012040076,125.14846590156215,1.4256102185608825,117.05656991976561,Not Sold,-39.890811633933765,-26.036004938900398,46.37249018365337,-0.6935852171005573,23.49784270389727,-104.76403110617083,144.19417613048424,-79.48203903169158
SUV,-29.639079505627187,-0.35284877689027616,2.0560638273945946,10.128225692445206,1.224628667039111,31.19449970953359,-2.4754087362519033,138.5108214153612,0.6848396540041801,197.75874745190848,1.4607595751796225,-67.42315909251637,Sold,20.484121404855088,-89.71493623484318,32.2998492755752,0.939865695117261,17.814879842689074,177.82198852547074,117.84469698416234,-183.31728038223812
Sedan,-106.70443820241282,1.6807168823589596,0.7629046246171324,112.6393430702678,0.6348181855155755,-34.78174582983355,-18.14620959519482,-48.89286002611449,0.4339968969978354,99.45012528654182,0.4315758754257786,-58.37645329695474,Sold,128.6267565769967,43.75802519799495,-53.67527244832069,0.05604104554513739,-164.05845638386182,-17.253105089892763,-1.9114673568286988,-157.72150725142316
SUV,-78.84733957049039,-2.0658222794242413,1.0627587886989973,16.51323959066526,-0.523936495159494,-199.94486047333146,104.49528475451694,-152.4789331725212,-1.670882373753324,-17.745319909473007,0.43652191532829854,9.226482378631392,Sold,29.340715822160323,-5.543384882126564,-72.61134775521161,0.6583977660286752,-140.36913373350203,48.06459495297075,39.38833649296979,-33.449118684397625
Sedan,43.387463720531244,-0.32711076368736114,0.07228802527026379,-68.8916275698906,1.727578591811636,-226.12048619045672,-31.185472070266563,64.33113963656574,0.43787225005389174,18.078451710968512,0.809849782990445,101.77198266207708,Sold,-70.4767433147736,61.06380991512916,123.50071466176595,0.3077142887819372,-134.35317974220268,-65.91048221866072,-6.795847853226183,77.00176336310757
Sedan,7.826045136046672,1.237655455093039,-0.6220742967393105,-21.696418471738152,-0.16119012907429264,84.27046959941826,23.337026378938898,48.407981314138894,-0.6256434913247488,-36.47527665381622,1.1548979084894941,73.93113455078333,Sold,-85.47194298657463,-103.16211861102104,9.656256564385975,0.10058607565541339,35.167373846937174,-56.676956393092695,-98.04034774391233,40.262310589593504
SUV,-33.20332145236925,0.2962358982893708,0.45716633119277356,-24.866440438862526,-0.27532576492665944,-33.90543392157193,221.66153503444502,13.912397941762745,0.005630371192606873,27.607622670980582,-3.060418056097387,21.322517571857492,Not Sold,74.37772633784691,84.90045835108742,57.28708327641235,-0.7958438466582233,-142.25547935325045,-73.19686264122332,118.2886414395244,146.65450612414386
SUV,8.25102348693005,-0.03197296097029524,1.0156844117030979,-80.51634981687693,1.2299841786427281,-26.42614568630821,141.74985220977675,-59.81828688067261,2.167271306920979,100.54403465622923,1.4340316574906835,-3.7567226747332594,Not Sold,50.156398255639125,119.69495855686196,-2.5548620993760913,1.7808385043800223,41.11581623242531,-62.59229121040091,-139.86337054542494,41.62503484596806
SUV,40.84216418797571,0.7641269608350161,0.9695940697289598,37.2592286586325,0.6846338606476922,-89.07460814436222,-99.30552449732531,-49.49476818691135,0.48570810951898913,-33.881922519417365,1.4589251436778858,179.73539883589075,Sold,16.237362563215687,-99.29827569109437,54.88379480575523,-2.3446683832639077,11.212346096121497,-244.72534794564544,31.207332227717664,59.372268619942716
SUV,4.0070087785857,1.4982721419624483,1.067597271919468,-163.07571147914283,0.22980428337782383,109.13789966546103,75.78150371906703,3.7971185327304764,-0.21902367572200443,44.690696684872826,-0.7392098064830854,22.929738626716592,Sold,213.49243374967614,-96.92082909793798,17.392181868631056,1.0801137732456758,-100.85248581987184,-131.9143617651851,-191.74660929402387,25.767291464050164
SUV,-135.47166623324506,-0.12576647246417005,0.38737891250309753,-164.3798572458907,0.2824928555828603,18.195387717778345,-52.9531225476637,128.51608895418912,0.8554799230920447,25.963608129834036,0.015471248357174469,-77.16750633669447,Not Sold,-91.28159052269518,81.91750858570866,-208.67736580638342,-0.05841533895147797,-21.272515868829853,196.99903880548146,-126.21369578980384,20.228531597855746
SUV,77.96936895944503,0.5146774494018715,0.7701193084492934,17.678326010334807,2.4876857083175494,-74.0609096301372,-35.90899498869925,-25.705606443245422,0.43448620188199105,13.669361115921552,1.8039347688345535,7.509584140155515,Sold,3.479005256841435,113.42011166753127,-33.17809470987761,-0.4780524820133595,-36.52918400399996,-100.49290275210225,60.817756922759344,-45.21492360660962
Truck,-67.10378129822273,-0.8081965062586763,0.7286480202849219,39.589555593897806,-0.6606550348519059,33.23564543580041,-59.27995460999503,18.388541242883303,0.4253205366419254,109.32658933829642,0.45610610973897975,-44.29044091907307,Not Sold,30.263045839632497,-20.668447195526422,-145.56697008203142,1.5404973911596316,-74.01766672091554,5.652401391921559,55.707302985744825,-69.7876896703455
SUV,111.406808866223,-0.7325180893263947,0.5047475238761338,-13.178023076571357,0.35960074760607286,44.3413751458012,-37.21483162518296,153.5025265971224,0.8978557494949683,132.28366000352887,-0.38721462842324655,-68.01719320164187,Not Sold,-14.896892222214724,24.54949808022991,-126.2226992037907,0.43016290358112363,-96.08331995432773,-23.97338701338675,-70.40926624076091,100.09041785552346
Truck,164.12582556128817,0.4893133022828153,-0.5629529662311337,-158.73338112508705,-0.6255504049324423,114.31301333531934,108.42273984912991,135.02071536969095,0.2414619157345051,-6.234865957557507,1.4378036886234158,-70.14798164823841,Sold,-11.842972374539618,45.725970662125775,-43.92420438152229,0.7832005298825742,53.20181246416988,-91.02951186794563,63.72066475610956,126.10723105604937
Truck,161.53748286408728,0.32602360534065483,0.2544854798163405,-15.375091174887798,0.5577860456126004,-85.39395068179539,-11.64833540021126,29.9407313616269,-2.5658978228145557,-88.8704764923845,1.2252688063960937,-77.39474265491178,Sold,-43.57097965944025,-113.09876065108885,123.82773769381008,1.5356769994027217,-17.626395080632687,-28.293820069159427,-105.05634985854549,-69.97944730844115
Truck,-36.11184844983009,-1.0938972481991773,1.1318662911405675,-55.56665898354096,0.38091425709739896,-50.41548742528591,-151.20402283689208,14.04183165336366,-1.0232264355933836,-2.3763464131730245,1.2459071452266108,56.98079488007646,Sold,-61.9407318825002,-211.75346950637973,98.7692622845234,0.41851659200733693,-36.59908293915848,-68.47229758921748,128.25200680657366,-14.604899661313453
SUV,-37.69691689831745,1.281647919235646,1.1857752883619916,34.800324697244235,1.3203885306273495,-124.07703920619102,-12.254276102831103,-85.24993105355291,-0.5550206571029955,-3.2055199024485983,0.25707366003509935,-44.15107468259148,Not Sold,201.47511230397623,-119.86126021988619,-173.16313765541318,-0.04844246901204667,-20.923265309168936,97.23807085183985,10.98906881694325,38.0374279506509
Sedan,-37.31241463706238,0.045922447796904686,1.4499665892636724,-38.458808542108024,0.7922064647439362,-170.4497092332653,62.619903934423135,-298.1492796850094,0.6519290166025657,-42.6288903853286,-0.04195333003367252,14.648306863199043,Sold,-99.94680587778163,129.42925283911157,3.5954778460171974,-1.3562829502096763,-36.51731814151958,0.5642578381874076,-46.94245808697763,96.64135058387879
SUV,-15.392421087560582,0.027750682611456245,0.7101916685720591,-83.97090500112954,1.074113659087613,54.69923355703818,-28.616400217993014,-3.7483416639794807,0.18142481215307804,-62.33221938934547,0.24677870248804556,32.929046635517864,Sold,-52.05256107531218,-16.765724075167626,141.0736114413326,-0.10874867432291502,-101.24525384181294,-26.52191876923375,69.44560793452158,-208.51727536364933
Truck,43.02013336593984,0.5312172582273404,1.1164061156079783,-151.6710602847182,0.3451653643515169,79.17410490646725,77.61633102806633,153.3144710753947,0.5644807094818142,-119.61882247076589,0.7449474607544784,-91.6388725682724,Not Sold,132.57418047972962,-58.54130850573623,111.2690482161677,-1.8613647407231335,-137.71406641082515,39.27230138699475,22.839553539315638,-64.97492094575547
SUV,-52.82188229061128,-0.39121609462227236,1.1204641499892956,-89.85123280708608,1.7383088022944535,-79.15188627210472,-113.34813767387789,-40.20513156970465,0.40986961422690155,-175.3655618537089,0.13454279747069675,124.258443101228,Sold,8.617461409307053,21.756810377260976,187.04312615752045,-0.4536629491050207,93.20058457595546,-187.7648079275666,-5.764111594517427,28.286404998751742
Truck,-41.17641577692923,-0.6497528518990044,-0.717739596121235,37.68846049886742,1.0877570410225843,-42.035928422125046,8.986742238207073,61.452140658173995,-1.1796007252278229,34.0258730687221,-0.786359368958964,177.696663741581,Not Sold,211.84132075435718,90.1272895546172,155.07514460986928,-0.08302111608689453,47.91843297857459,-59.92164029586166,-112.76998515241152,105.80934957699115
Sedan,-142.53176488965346,1.310607065604797,-0.04010583559242472,48.02434526769551,-0.7913379978874534,-71.95838111476017,-134.8871407591092,-52.15492627694823,-0.8295804730351709,-354.9826059096623,1.3503290260453085,84.47296083618056,Not Sold,-8.396145933474477,-39.03956232848618,171.35925002780314,1.2553754564923683,3.0675935176106903,-83.69420636693398,2.1841469093039554,-122.647806865893
Sedan,-149.72676085514806,0.33421622134797835,-0.06479924555171335,-66.8386555476499,1.2875117281368778,28.094333047617624,166.7514269151103,-9.539541115093371,0.7548098734146612,197.50762787835066,-0.2512304737810024,-54.447465356516524,Sold,-173.00616430820867,190.91126069933847,-17.226112049834434,0.11306102802912815,-4.601727129951891,56.95389817867162,50.170091243760496,-6.382331764898283
SUV,-38.496736270837886,0.2697010512794675,0.20007827620980168,-198.02380277397478,0.9736404663630551,44.84162262609186,-259.229635598009,-18.93345157706582,-1.4862836913393513,-24.42221325700324,-0.06399462593654577,-157.01130101109126,Not Sold,-33.92437074866585,-87.45691443662542,-19.94923404505645,1.040770429617777,47.38898842178622,-58.65328329152748,27.706179657644054,37.80959322694856
SUV,37.17851100590259,-0.6418692878273894,-1.1052335053680156,-148.10546869349938,-0.2428736069484431,-195.9156427430716,27.95957385119933,101.73409963439141,-1.5057030169508931,63.318005601912894,0.030557890961225926,65.9988307267475,Not Sold,6.824682863964507,63.83902862829901,-10.138079893065704,-1.304121664370817,105.12749188141291,-32.409348701810586,127.31100748071049,-20.192737912781034
Sedan,59.794058489568926,-0.9597008253431991,-0.6645374822009684,-18.531391484384816,1.19931479670411,-31.61788443627983,-55.42193008408417,109.03424911602842,1.5074383187398788,-127.23579818584821,0.8735502110280373,-63.560998322967386,Sold,23.176598821880166,5.957666376514587,161.0156833990159,-0.6286328707171278,105.44935223941987,117.49210247493535,-143.9021391130863,-75.43587473291863
SUV,153.09499322739853,-0.4624897493520269,0.7627300343973072,-75.47917453125208,0.6977514866511103,-125.23118357404002,-76.54856236405023,-76.64985014783133,0.42840475585692006,-127.93275570896286,-0.7860795110372167,-59.638500171721766,Not Sold,37.238719141315315,-31.35608516367513,65.72074750392177,-0.17746256902815286,-88.21193285997445,-11.16696154912116,-16.33463013677093,-23.61315467944009
Sedan,-62.618040854351506,-0.10650628829046971,-0.6563072866193691,-117.62175839223599,0.5025508282420813,192.65045641520032,72.83880637817033,49.600554360215405,0.029878262660782973,-34.136918246322374,1.3264505840611656,-87.87529222698934,Sold,-161.11014314112504,-75.7643496190617,27.427240152865757,-0.4612210321707364,-47.00443802347623,144.22345030718486,-96.50772866437143,-94.77960736527055
Sedan,77.35078560309806,0.4042976789945765,0.3160149869851344,59.880820093515666,2.2387121230567093,-47.76091252958072,-130.0046574028617,-13.011592109291566,0.18860041647659015,155.8791254564854,0.3999574509760637,168.284426176917,Sold,18.9091536334972,-24.377472089199554,-56.38685411676915,1.1395175060557006,-73.92407749382855,2.44346460732543,178.21196939489323,-94.28934410286219
SUV,77.20163934749526,-0.7401620523092716,0.38322830864538754,-29.674182049320585,1.083538013543166,-5.4621105070894655,159.79350224003315,98.42111946415777,1.9987810235386303,124.22586419042656,0.9418307433085726,-88.82850978498823,Sold,64.26515872281841,85.67238280517589,26.430159811761104,0.6015883788419257,68.72230822529961,-48.17394196643086,-138.94610845061183,96.4197863629929
Sedan,23.25204846814325,-0.37935557708608125,-0.5901270074038649,-123.91558597361501,-0.20443766052692897,132.92854437578086,116.82688207076386,-69.92017087845745,-0.5420496250134341,15.498435161806698,-0.46082337085975966,-21.877120346013683,Not Sold,15.631280050513682,87.38578445167757,-149.90204710970474,-1.0630637702089845,-148.88861059901734,206.7974778992656,11.182127511473382,-86.17016191281299
Sedan,-92.65256699890159,0.8230525494155798,1.6290702447113954,40.226588899437935,1.4873633707926168,21.133695059364385,99.95998326813356,24.244433853994547,0.8952792821072421,-26.85025098152612,1.1564852857589711,-132.9127657896707,Sold,-120.57425373042545,-238.71970731973317,36.79516940002521,1.5551822101687671,-94.97430001383442,34.89722300111339,71.79673077696998,169.7321185697948
Sedan,100.03843228165496,1.1706807430563455,0.11247693697551642,69.90808821199143,1.2455112508950894,15.171295114312326,-15.781869827002707,53.11269909445375,0.3432761776305846,98.0165409270743,-0.8566685893607049,-70.03914169750085,Not Sold,180.1572497425537,-5.570262788321767,-45.849735846016934,0.37127251272661554,-0.9594522633276056,-29.648690939836577,42.030989432058234,-21.61788795573858
Truck,-18.35458537548523,0.5404032868879185,0.6382907805813817,60.958913466160105,-0.15345811539299425,136.2344249243404,-178.20786193637912,30.781553529194028,0.02853331517480051,72.8431043000228,0.009687535810457115,3.47720890493467,Sold,-240.48005883827875,-15.570342109584153,168.71463811586366,0.5753129455777127,-87.8707967777882,51.754886624248286,-71.3830917983892,-33.90564271735477
Truck,-164.23407636236306,0.9528817031112724,-0.15383515922113578,-25.11712272944719,-2.2288120783319227,-207.6581584882411,3.610606218120281,-60.48765970525668,0.7332318684583701,-4.7902494673152,-0.9853306788969918,-82.6180034499619,Sold,76.06726325815355,-82.39050762869049,-298.29310077165616,1.6565843822904227,28.418235446804307,-0.5918955049350418,-46.38815687454254,-89.2531040764647
Truck,91.1300220942957,0.43777186551538116,0.3772912667851037,71.94144871264355,1.4811712622318467,66.25421817595499,-60.45709702012011,41.61782250022827,0.382230709698136,,-1.0367863169141907,73.60959189442123,Sold,-16.759069363133914,59.76111181563222,-40.40992266686588,-0.28310837442477477,-216.37988574043874,192.3746382252773,112.45033681317145,-67.87164190012086
Sedan,7.456869148435046,0.2494800152591085,1.0386019272764295,46.70073114203371,0.9558192206635938,-132.71389681453962,-136.35358010953902,-195.35296445751553,1.0991966174988055,41.394058230624594,0.3887633148612305,-182.9691834972527,Sold,185.6483062769343,-95.26915895441536,-130.9371267966994,0.7088781041582027,86.95785482327362,-1.1108335818358215,-126.48898957901051,54.90157568179094
Sedan,,1.378371755256425,-0.8736036307336149,139.35684419486373,-0.15363015223229304,45.50160147300768,-75.90989062805518,21.882412106446615,2.1680605317163724,12.002643020087964,1.2714710815091879,74.82140800905229,Not Sold,15.830255081157969,33.500965218001845,71.0989799007751,0.8320571356867819,14.239081010431148,78.9961864065105,-48.49512798352094,-88.37210278176653
Sedan,-70.1521259635342,0.7678549022661901,-0.3518288533579575,205.599073907789,-1.4108534359700746,-26.52665423544302,143.62923553943298,-79.6381003118826,-0.9550397880602459,-9.061044763018295,-0.4841025114199194,79.22666259780819,Not Sold,-43.340607634804726,62.51893097551202,-273.59739303215554,0.5396434916478681,94.5489130249235,-137.0148033165531,149.62716749384447,51.91990716724247
Sedan,-8.201767870244568,-0.21343349982102697,0.14084195210258366,-20.916510088028044,-0.008914849621506475,49.32652937973604,-8.563772532900034,133.8417407053471,-1.3886844486710441,-29.705071723056815,-0.3822584468215607,105.31971436582465,Not Sold,133.0708994660849,-5.659560598509758,-67.9679348061451,0.5610106302197744,-76.926786755451,100.08276120029703,136.1100515995011,43.322861881452724
Truck,-44.9206638024776,-1.7777745240006217,-0.39420012897235995,105.0729689311518,0.6970076278791338,-94.74807412062897,86.99474095227457,23.546209834106136,-0.03849250882495564,25.61432718993506,0.9196648966943732,-14.99820266002965,Not Sold,-56.66639441404525,-218.09686724043314,62.74869537667465,1.7750847363401159,4.67791658057298,10.022252501654902,74.40153540539285,44.60033754339815
Sedan,-83.71217865753273,1.1287875199024293,1.9711144110677252,-43.49013527673485,1.9095571407129746,271.26570443016107,102.1473326488261,-61.0136488772371,1.0363856836436622,36.928970471937305,0.4457913503208906,70.24975621565363,Sold,-92.90847765748642,-57.506521522806466,147.8406296349217,0.811101741908567,167.15332843125182,-31.58087236642527,-19.801783357410127,123.43862573736463
Sedan,36.864107311583176,0.3967662870168613,0.952688360062343,88.85125539582678,1.453515633583324,5.941671232209298,31.913554122969494,-67.77978738643205,-1.5313923601973585,-173.28748980507342,0.609275474474246,173.75771635215864,Not Sold,82.38010371605611,60.655559885548186,4.155422596634536,0.4695360818105721,83.42063042493383,79.76568504903446,223.65257790346394,263.6523728162647
Truck,-81.64152685281833,0.2544969735554946,-0.6798324936430693,20.633494020279972,0.9146095536641401,-25.525104925733284,83.52788485682387,43.88964304164589,1.6573697525413644,-57.513404591418606,2.2049856602231572,-228.09054293186986,Sold,16.377998474512005,51.963491122754505,-137.15210142965526,1.3844535817827686,-92.6105450591568,-243.53172457752956,59.70537031373948,11.412324585007326
SUV,55.45367560516934,0.11588999698846314,-1.010413013389131,7.924998997706447,-0.3892611442777222,-36.97007272108145,81.90872483812552,-42.055364639543015,-2.2557576524461758,-81.2857651749182,0.9572976718649279,-128.1810589059992,Not Sold,68.45057631527541,-24.895658006047423,-152.8624777862463,-1.056489829488819,101.77695308199328,27.566566605179172,222.40173193161382,-52.34928413759149
Truck,276.7431880732619,1.833812988753401,-0.21206736106177085,-93.04948391403222,0.06434816475675144,-80.69603340623547,1.5534456350538215,-66.61636498707531,1.7431444583854812,66.77172854096963,-1.2852621354450877,-31.394292144353752,Not Sold,186.20281347347978,-25.709237935718356,-13.865894843420746,-0.5981150048593004,117.99309374424014,-63.04609848641276,-13.694356436614388,-69.84597613209598
Sedan,164.1888297547831,1.2911158630724413,-1.2164093419397501,203.3696899790612,1.1939583333645218,4.770552153714875,-48.00674396403019,42.74914003354574,-0.023016677281635468,-72.70730476078448,-0.4842614085826272,140.65859591502226,Not Sold,-18.251247173441495,-74.83708868387396,112.3218246160739,-0.6219883428476033,54.06020108795383,24.555948227642695,-12.85484827470434,-24.156816474738537
Truck,-76.31876100264513,2.448757214823404,-0.44040340560647984,97.30506930062126,0.8930111776390655,-88.65062253984213,103.57627521482522,-133.7118440589085,0.3272431847486783,93.20662652857554,2.1379000359595572,9.443372538200268,Sold,-29.12322519881605,46.608948220919274,148.01557508269488,-2.034556364203243,-21.52235892567695,42.518621039511665,1.2042639099036343,47.946433392056534
Sedan,39.090406504374734,-0.07837536865058922,0.3350989299632641,-102.23528862427527,1.2299793050922272,-66.57840833551909,5.4766835575409285,77.08560871906408,0.9125623597928962,24.8637631020273,1.4504101936885139,-13.032740644801752,Not Sold,70.61769075267088,-111.26580201385048,52.22393140370287,-0.36792781012684944,-251.432445344743,-10.499610938929333,12.957320552963768,-68.49128313442947
Sedan,-40.89511755488069,0.7097942629808167,0.684882384711882,-169.07169600177394,0.8203337284763312,105.99887529329995,-82.21789909116995,1.8634649987824787,-0.9600594214257283,26.274770694086115,-0.14864290073159891,65.43607930732995,Sold,-38.81050558432211,-24.88458515403242,56.16862801862457,1.2127781152067723,-157.0970465174533,-124.51336363369315,109.15120449923586,85.03894738824368
Truck,98.04578007272667,-0.43244286115159297,0.21253089572646558,63.11345506251688,-0.4709666942340323,35.497355263128235,168.2585795161118,29.110266397867502,-0.14490172808334897,-2.093065540607652,-1.4699507403592988,-8.333809059468871,Not Sold,0.8000563260312078,-15.80801675903636,-82.03414071334157,-0.9276452552742896,69.7231220419174,111.65599456794011,48.06346316622575,55.01851277307337
Sedan,17.83655631811546,1.863980630208918,0.8076660535882489,61.609108946300914,1.085953887389226,-77.93342129780235,308.044129264621,-30.28036559520107,-0.030929696591475042,107.3595482688473,1.1400823322734177,121.74352043041452,Sold,111.11596997390905,-34.394877855302965,48.81142866481469,1.4148788271114228,49.261286207425314,36.368258322374665,15.63608487924231,46.645044823989956
Truck,104.35810948948725,-0.046319012749455823,-0.12326661433769837,-35.94767063840767,1.1782760111003303,56.79971089207632,3.2281696037331384,170.55911829600308,-0.210207182078064,49.37078867690964,1.0464183241313205,-84.50974283879631,Sold,-57.88628108519275,-212.89368725257262,-104.97138804372774,1.5347293356394989,46.56265128769715,86.56646062699267,23.12276112147756,21.10776572052588
SUV,-6.1516296527046865,0.05271667180740175,2.33439249935146,93.8134593150341,1.0271573999440293,-34.81565767524316,24.642242883280957,56.14984815983848,-1.3569960227975704,4.773260324802956,0.8017346660093103,56.30023949541743,Sold,-15.37958310063493,8.185837407932565,84.2642001772373,0.9883988109816795,196.88294908379274,6.463949869642975,9.569502428912106,137.84278178308153
Sedan,107.81689692519862,0.879634577480561,0.4386910328770091,-48.75716913246797,1.3617929422124297,-70.62963533151456,5.927154746994082,-146.11316902696774,1.0584981530554298,-56.31903230806108,0.8873367972849537,-45.75627625889819,Sold,-19.421243727414307,117.67613696173413,18.720902451683045,1.8748981396604736,120.85173043013839,69.68894309403511,144.02854612261686,173.81168216002146
SUV,4.270939846604687,-0.12319488201077922,-0.2746363893256057,9.772816796457013,0.09638033931694433,-98.9478167867181,110.1687691554449,37.54708476080107,-1.2544940580679587,101.78657445082004,0.3636430395689521,69.15238934213066,Not Sold,45.45880591689671,129.5077835888929,-10.66700084187299,0.27290006045345994,-12.47356768221909,-124.15274471213922,-29.847484286231584,54.298489678969744
Sedan,161.32288001690986,1.7649991105440237,0.16153005855398633,-57.74239448551519,0.6174061130523147,41.75092132376748,78.29347577786329,165.68057600914352,1.1076722100123417,81.11062094289703,0.21767354969229835,-62.542537007364984,Sold,102.06400862733756,135.66768956520323,-79.46880567140546,0.5732980682125015,136.57879421222924,91.29124150541095,169.8300963204954,-88.22237140539872
Truck,-133.83491320898574,1.1219563053123993,0.9023470052892091,-14.154373965074099,0.16904573023906871,-27.20260927206547,-177.533890293404,71.40913033607326,0.19034035429705393,46.0448175368364,-0.7154224857973652,207.18327208900956,Sold,9.456168080043795,103.91307670172887,129.11723188935474,0.7806026089278781,-15.691377678323889,-187.47130199480588,149.1793423894697,-89.04598287923503
SUV,-7.089511055015192,1.7128936808803268,0.35233844478128323,16.77292852439255,2.286999787975293,33.71523849326232,58.139342712282726,-255.32092063524865,0.49310345692232044,-85.39727403115569,1.6592932507368827,-29.040360651318426,Sold,-55.45196971958318,93.64267455736187,-101.69883922053138,0.5998834755581336,-55.43836375200857,17.77257875110059,-34.48809256356397,1.5728949769712237
Truck,-249.54981886947883,-1.4051137426808948,0.747220381672566,-70.02496619688763,-0.1703026804463521,-146.41866111059642,34.68247401562181,-75.98051260309977,0.2685774695727976,7.192419049109311,-0.2574957181588562,-62.868634554720174,Sold,-195.05273440853136,-140.14882725873886,123.31212589172291,-0.018542942595814238,-28.52359871288967,-105.37532015017067,81.95975771622194,-74.42418867951743
Truck,161.123084695284,1.792849023914077,1.0009875484516357,10.778905826682239,-0.25204223822914534,-75.25750853786354,141.48565043289346,-18.859861002736373,-1.963510468158305,35.431585317926974,-0.3322726602672243,1.2746075077587256,Not Sold,39.692284319344026,-175.11070541872976,-38.67789572307082,-0.11189848343885386,62.16964024101536,-12.800191863326926,79.81959417665642,-93.67160947811671
Truck,-22.10260515170442,0.5018389653095344,0.920641431009252,115.73334450457942,-0.41982173352686813,4.448268470785932,-136.99849690671476,165.86038863795704,1.7134822773375016,-218.8023351017802,-1.0464995820701284,-71.95579451602723,Not Sold,136.2968998414798,-52.95760037917743,44.60156197478394,-1.5433191287065504,-49.32379899718543,-190.6637837074306,26.155143470412895,27.168723710162656
Sedan,-62.86913068801251,-2.572497351991334,1.6324910618486268,-80.47783820754152,-0.2864545892173203,81.9659219343016,-0.5359478693397353,82.99725868343377,-0.336011915876962,-66.44087690088621,-0.1921466791031561,50.00725940918943,Not Sold,-2.25571408543053,-9.480989398982148,-63.97556512554849,-0.7948718291742963,-122.97148179456774,-143.0937186928084,-43.36599275703064,-57.92716836973024
Sedan,-12.225782974439186,0.4947875225059194,-0.8241375454276755,26.963789666059277,1.6868137747328633,-50.966192918789524,158.04204164957216,-31.283425760140844,0.05931679853036778,24.096552135042433,0.2622235164814231,-71.16272056367518,Not Sold,18.408268615884886,82.57745538926797,-11.571459662234233,-0.7270590404091727,-126.15183774885182,136.8085311658321,37.17633141004762,-122.00631180457499
SUV,-12.760941563545646,0.6484498778347211,-0.8277808655987425,-72.84087674884945,-1.0653760117594882,138.07927763317383,-171.11124611318232,13.28413032306646,1.4325110646841055,-5.435839737397165,0.0396985222127454,154.08220787864477,Not Sold,-13.098428139980161,-58.229808770398115,51.99951171496192,0.06041205891892258,93.38093080766016,91.64130050047544,-14.100212023481792,127.50263056894349
SUV,70.69827300752381,0.39294573728650456,0.2169085299097492,-2.5821367333631615,1.1630235178216377,-170.13639697260513,-62.117343262836165,22.77641934368997,1.9017660737297066,82.52977901260185,0.8377487732032444,-109.16286308949901,Not Sold,21.75908361031036,-69.40495638390576,40.00321669169532,-0.7122856757863947,-89.5993213563508,-140.9847056599179,169.3611276254139,-16.49028958201226
Sedan,10.220861993028398,1.32614468189908,-0.3451514449640478,190.60594078768324,1.3787107406731034,22.489479563778502,128.6561400957075,99.6746663675282,0.8002499586448782,-68.00295966051809,0.28118316745571137,114.14746961893746,Sold,126.7231876988486,-143.49981625181115,101.65298941686673,-0.9517535776487935,19.582790919453117,-153.58256884401678,100.06181311140163,105.64491446584408
Sedan,219.9834034171952,-0.30320548320701224,1.708838219263446,-128.5493872247261,0.985579339837359,-30.090547042599695,18.982108878591912,-55.72308527682627,-0.3288049130239742,-77.61119523230403,1.4671372317010918,50.2336377477773,Sold,19.448053346467752,25.515436237689244,-18.540818521970422,0.19830039395882376,-146.93937151865438,-54.54095300825041,33.50767395731374,29.72929873517611
Sedan,71.56216229014638,0.5709401100564231,0.6061639326013719,58.336457540554306,-0.5778841995656728,-40.301822961392716,75.5111157220813,-88.05951091160222,0.04159619583055708,-155.11998490078517,-0.6938449086301582,39.188856295698656,Not Sold,-53.75895365572869,122.30934012162278,-56.23734923318074,1.5433534389838504,-7.426716593709829,-18.76791403899711,-9.163168294109024,-24.584806370932576
SUV,57.46205086868797,0.12275834557800863,-1.2435516200160508,216.73170301031445,1.0268362564165827,108.81992058540928,-61.309288740105785,-75.09536987898919,-0.039166231959170385,-139.3607638889667,-1.813050441219326,-16.21022293528234,Not Sold,-31.660000589722266,109.41122485565398,15.231334435891283,0.7344201748747093,111.22399420527546,64.83842968714009,66.3777943237331,72.80823561226605
SUV,9.520472670562134,0.43075278282426976,1.5996963450505244,12.701151856761639,2.0809072813033653,72.60894410143557,299.32831309000034,66.06477422320383,0.5740650193888119,-88.42606876997779,2.2416756351376246,-186.26425038625305,Sold,-13.652910506215305,58.01379803420742,-4.035447834182579,0.10218601254327037,123.16809659819769,169.92963314656012,63.014114129267426,-50.90423078647651
Truck,35.67903663595846,-0.568732176479076,0.9912093620110136,-253.55764518064188,1.3290828354226947,-344.115828757477,-19.56967885823682,-35.31346284731238,-0.5641164773678802,-45.450009522871866,-0.2813891327536321,-123.16995455704887,Sold,70.91378645921282,62.56740274645034,15.569348292953878,1.3488573601413227,-207.25699544460247,-131.1259584251592,-107.72310989634131,-21.020082144619302
Sedan,-37.44684344757454,0.08674700302881112,0.38991478311794775,-175.15566118222193,-0.2892854882229751,-69.05372030278849,-29.616559871100236,38.99685055321221,0.2714324505545424,-82.11805203033039,-0.9911872697473937,-215.2235247011766,Not Sold,150.1706574057633,-161.0045233323928,42.88156509722942,1.8992430469987451,-170.87354873201323,0.32020970841257373,-108.13043110889204,53.35521566790477
