extracurricular_activities,prior_knowledge,homework_completion,health_status,study_group,access_to_resources,attendance,Performance,Subject_22,family_support,online_resources,textbook_quality,tutoring,participation,study_hours
-0.021182683529223353,0.0594086709810514,-1.139414048042968,-0.3668122723816275,2.194243772592046,3.0532619852776377,-1.694457819029203,Fail,Math,-0.7760064610602431,-0.66268712017462,1.9121219684563844,-0.6074884217257716,-0.6175432968940037,0.27308609413720164
-0.935398762149548,-2.0699326291115328,1.8657068180538259,2.6679052266574024,0.5228839720088172,0.9764115884772976,-0.6309038752851807,Fail,English,-0.738298999703358,0.03354444507002099,-1.4360684472204839,0.48060800009664045,0.9290911093908568,-1.8429435912905447
0.26094960213004104,-0.46384681090994756,0.17787495318722651,-2.0803701013098608,-0.8283969016265518,1.1951037499061892,0.435373292244595,Pass,Math,-1.1439718338208726,0.51451859964259,1.2954838520045555,-0.3407107099718807,-0.09623327771677731,-1.0427582507943152
-0.26101243290738774,-0.4309856044472064,-1.3017193250422143,0.1530598464174784,-0.5686811325088752,-0.13239104439614535,0.8505484557046696,Pass,English,-1.908532516865103,-0.39535088150162434,1.7593759615223428,0.02080793614290495,1.8325682823869225,-0.3900731571441933
1.5706683987327394,0.5512363443633463,0.987035155257204,-0.43986449752510104,0.05857634825629627,2.3772248343311793,-1.2781266252866401,Pass,Science,0.9085375816904294,1.2014675344627586,0.7011462394214701,0.7764215093190033,1.0266858931163099,1.5476878712744462
-0.26498096455077463,-0.6121135247448918,2.533164267920494,-0.09576358362748268,-2.268615387649648,0.8859768082666657,1.1957633170052626,Pass,Math,0.09488228484081793,0.38954875140996637,0.5765659385327608,0.6798649101764871,-1.330435480525831,0.7545284700757994
-0.6930557001615707,-0.07140784045278611,-1.9623290033358556,0.16395075194845893,0.40731997383805324,-0.03324901838159952,-0.5686166844057302,Fail,Math,-0.34034352068246276,-0.4692992055338771,-0.345535956720729,-0.48351089064091296,0.9616215140678233,0.49648787830203417
-0.44605063299893366,-0.611639929501266,0.26050788208813275,0.14805336281648654,1.1488424052342876,0.07533148856967731,0.06293788469105295,Pass,English,-2.419270161787615,1.1484260278453942,0.38069623691028454,1.3417959145254157,-0.2588310073064502,0.6408012057242999
0.7794610911104011,-0.345716780561942,0.20889495493908622,1.2601571592182654,-0.7958410651329364,-1.0024647472483454,1.1609092065474602,Fail,Math,1.298795006809733,0.923579914669076,1.0923844537719491,1.843042768400852,-0.4189367342652262,-1.239222221537749
0.7594291368646204,3.1639374050410343,1.9726287387017911,0.988299495434217,2.53630924041973,2.2839636883634737,2.7782072273066465,Pass,English,2.387649363020243,1.2190451454386122,1.4533510612902474,2.255109313308627,2.8942679666058555,-0.2683598655321462
2.475537035246673,0.04220829738596432,0.33850273684969334,1.5665262894069039,3.060143477959166,0.1941241174492241,2.989966836898707,Pass,Science,1.212677660400943,2.154886655993254,-1.033330921662933,3.1258751993792573,2.257091711430845,2.326272413757432
0.13439863776608685,0.7005668833068774,2.3693337420124094,-0.0036075203993495286,1.9610790966446106,-0.23288545936896388,1.3185044815685747,Fail,English,2.0046030863706346,-1.4535708731457,0.8453518453821137,1.5985661984450539,2.57604592529061,1.9673208563449633
2.410789420550548,2.247092192491444,3.190517588375183,0.40112147155081956,3.032099733796553,0.2881858404029714,1.717798965813611,Fail,English,2.671606454858165,-0.4357901891914294,0.577717712751131,0.64379630305898,0.6232243610449728,1.0570456861125903
0.8434998167716252,1.5045727911411078,0.3795439831619496,1.2147673449323677,0.6567230285931025,0.692522701660772,2.452419467344226,Fail,English,0.5671232919503331,1.378295168270544,-1.4958559130496814,0.0422845008125905,2.2358538706259754,3.052190464139236
1.4703125248032858,-0.19944804824425644,0.5010580669454334,0.07987513270359092,1.2872316130143333,0.3942912345457559,2.4144240976042304,Fail,Science,2.9842813392191445,-0.4669070935450824,-1.2776037851281214,1.2169082363809973,3.3607754429761023,2.950602624494427
1.6672843643042952,2.065864855878167,2.9676905251818475,3.784670364003051,2.57693593081852,-0.18800786658410243,2.2669399699800654,Fail,English,0.8488092806156897,0.37679195543368055,0.21027739506127244,-0.8212041383673552,1.8125222501799279,1.6803701868608305
3.032079062158351,3.0551605225599223,-0.4886778200768713,1.5746470489333748,1.6114337057853854,0.8497068985093755,3.621525806843092,Pass,Science,3.626164133869776,0.49410111043769817,-1.0909679825990033,3.227021599734646,4.263831856660276,2.7782867076673243
1.5707492759213137,2.548363317195461,2.455795052905061,2.182496893720642,2.6770342268196723,1.183511872611495,1.4156625541525312,Pass,Math,4.50618684904434,1.2585650846457264,1.2597728926648937,2.12900454803365,1.61901602800637,2.562419574262161
1.075566388347136,2.5624531754878572,1.7000825032274387,1.5232323373651058,3.28223263093851,-0.8529848930626227,2.455494298125612,Fail,Science,2.8480815752870714,-1.4364344488437528,2.1621698519976307,0.6130818295980245,2.8366675934972827,1.8928202380345078
3.432020360830382,2.8650922042281337,0.45756926157075317,2.081606574801031,3.1815449908592366,2.668772866187504,2.3496607390573967,Fail,Science,1.9047633608154306,0.1107303132005799,2.0349598984749373,1.2121617754313632,2.849939448102795,1.8380326998826997
2.0095085033583615,1.8288445492700764,2.60362185346805,2.0672593110761324,0.7281696924106351,-0.2743841353950174,2.117533565422444,Pass,Science,1.7728733667174494,-0.1367202292527525,0.42794069134081764,1.5137726373191513,1.0739374052066566,2.520657658766531
1.8797233979291095,2.7756951787252433,1.3660530994346627,3.8062823065754348,1.06408833161852,-0.16205869313021226,1.228275796539115,Fail,English,2.603379873650641,1.2629100076129787,0.191749871289032,2.9435164567968988,2.5500581653440504,3.252241061741554
0.37555509098769657,0.722651525975299,2.0116854245540075,3.295838659195896,1.4549274390782558,0.7465796658990488,1.4928211020506144,Fail,Science,1.2345115671336597,1.7741801907933639,-0.4404579369906663,1.6913841778469905,-0.1404308287591256,2.79393305493502
1.2556595615366828,0.235725594608289,2.6028839579773004,1.905867496602105,1.9770858790622856,-0.5447855051045686,2.456791391085784,Fail,Math,2.077682116607594,0.6441113004824599,1.17477308646974,3.3177285475044616,1.1943654370600183,0.7732872306130141
2.6661092270894704,1.9912970820645473,3.2382410680356637,1.7518304059126255,0.1539649544105106,-0.819379734132838,0.9447472804407475,Fail,Science,3.774078777068187,1.527093256209872,0.7683971371643091,3.8896362655070185,0.406814490060011,0.9096253306854265
0.4250713529983712,1.0289349841760682,3.5392479969713415,1.2488706153667788,2.679203042144263,0.4313158708742719,1.070206838008358,Pass,Math,2.7017484734571315,1.5999738828853913,-0.7480327267452631,3.962996042973199,2.0534660631164385,3.9496514552750233
2.2800087670464873,-0.8149649812851387,2.8330771082430553,3.01240878243422,1.7075806175475379,0.17237401476642336,3.2411299768836264,Fail,Science,2.488284107701354,0.2696105246829564,-0.652340869669465,2.7898542555356043,0.09326763845323338,2.181451946248464
-0.14208169802197368,2.3558656002697442,1.0536874966855683,1.305354694014519,1.7470001480744162,-0.037489595115934415,0.5369035203716535,Pass,Science,1.5468008882404607,0.844751720210113,-0.28269144425216997,2.6099686752071642,1.757049537720072,1.4506461528808796
3.5914015834360264,1.2365512091768378,3.175671000245194,3.806898120016493,0.879018002850007,0.06280895671958561,0.6110580465463884,Fail,Math,2.1368911927023952,1.1492422757757839,1.5627305835117373,0.3832654669934894,2.3809239861706626,3.226100642625018
0.9830024631509064,0.6773766837502602,1.6168492577078906,1.098167031355888,2.8940800254672734,-0.9118345162220497,4.120271243113429,Fail,Science,1.5721492546999376,0.7083005099585233,0.9521318249634008,2.5629880323441037,1.7486757771192787,1.7572894762751319
3.2318021995426114,2.492725475321845,2.4918265814087137,2.1091742122391404,0.5339287825090462,1.9177064137088857,1.2668077025682167,Pass,Math,0.8899631108489654,-0.18606358841247905,0.13189016680444837,-0.14228701381632325,1.877587595094863,2.9738632130391216
0.9456653859694142,1.8169719185693307,1.7950350255316787,0.6058312274813251,2.1692211146617817,-0.8059950187850415,2.492347367077698,Pass,Science,0.5185467597747415,-1.6530579252777318,0.26807492106656516,3.3722224191849417,2.808123474014012,0.825912248071109
1.1669919116540814,0.4997649031831144,1.968952759008175,3.5354821929513385,2.8219741480457343,0.5913035977476625,4.019785616416258,Fail,Math,2.0422677361783195,-0.44597638898760855,2.135660897583552,2.406235158529379,2.4935970677112134,1.8063828773527086
1.3674159184920516,2.1100648223326552,2.0239282428320804,0.9502575388706589,3.9760448449586927,1.691735863115621,2.6066396679355197,Pass,English,2.5481555480130083,1.0549787460980244,3.0052512165370713,0.701697534735535,2.225770755862817,2.709524870597088
2.019117319854547,1.937407297300052,2.402031975145463,2.589413499705221,2.357709798671005,0.07603304011144363,1.312220743078551,Pass,Math,2.771725954061792,1.655782094236288,0.1742184627316472,0.8611100853790843,1.7228976969998628,2.310022167999343
2.938723869254096,3.0862600736245196,3.929728550318541,1.3637808637619622,1.1758642080939783,-1.360298320681919,1.985003877659429,Fail,Science,1.825377436900252,-1.0814377686184682,0.9122478828453384,3.045453802391762,1.5349088991787947,2.7363196927311746
3.6188890376826928,2.3067863355293756,1.4641664530345344,2.087253226614531,1.633664199552316,1.282188528166333,2.18557512490815,Pass,English,1.4369549171524902,1.3893979872743294,0.06960753540935799,0.9126204539640317,1.0989588131273895,1.187914556966616
1.4392412613687533,2.7596300752781286,1.3962417664186826,0.7277576900996547,3.53943846009607,0.7864343221646939,0.8452623805392661,Pass,Science,2.3313654951446487,1.6834853872211413,1.1429188872041935,1.2957023986829272,2.1380555272890165,1.8244357354228424
1.294241193068287,3.7822971449438603,2.828988640206216,2.439359104655596,2.5491964133771683,1.7879167123203712,3.7763013052103194,Pass,English,2.3026533249928587,0.2653637394349635,0.6845841955542419,2.450209806096863,1.6394871479738855,2.3603719190666324
2.888604352211654,1.657405921241497,1.9260501439428057,3.238064702496027,1.1915913397859634,0.19958289972153695,2.590388490106679,Fail,Science,3.1081034225978277,-0.49020315845153273,1.3843946132779248,3.7485757045563153,2.056290433384081,1.3212230145821726
1.4258203640326084,1.5337568891907876,3.2856636660300254,1.5799059501059873,3.595472421026776,-0.8923122145018703,1.34831938261705,Pass,English,2.3968614649323094,0.2709140475778291,-0.7354360056651867,1.6669823013994718,2.0920681278116984,2.393789354637414
1.3312783039450409,2.2513589479676193,1.4332287800494656,1.3477078411644454,1.155923928032884,1.3233735183537314,1.2010687433564589,Fail,Math,3.610749870548533,-0.7667899208304881,-2.7902298944827377,-0.3712958938886004,,1.0224285636435728
3.37476685342134,2.537546568529785,1.642557790482624,1.1039468890996034,1.579439380342858,-0.8913297807254292,2.830484743204287,Pass,English,2.2159558807491844,1.5285279507432668,0.3981873762584843,2.713434500497932,1.9923001058122563,1.5629796751273148
1.6852407447384525,2.481159119933414,1.8458114157228849,1.787007697413947,1.3233774951810007,-0.8178453984501919,1.7274803855411944,Pass,Science,2.6134467856369437,2.2566528143576234,0.24335285253207545,2.5533103054995685,1.2964236589099158,1.3470448028579427
3.4582257305263813,2.7118774798303287,1.6385470521319483,1.9499106221784503,1.5843957494339505,-0.29220554473645255,2.130933199634123,Fail,Science,2.8087273176705416,0.6243939458878698,1.601088245328095,0.5972684879511538,2.0408213499527554,2.1824439829883624
1.7015455510324953,1.5739263526681637,2.396054093676611,2.136629488830391,3.866410887886483,1.1779625722184286,2.0602118954254154,Fail,English,2.639117852326983,1.8318429330500539,-0.8655874776440966,1.5320745719236082,3.032964813779679,0.9290407656227728
0.8638439795889323,0.5113394195118666,0.3543129455157583,1.6894871875021766,0.33553786013185416,-0.38869027958252284,2.7471615155564058,Fail,English,2.520131484262878,-2.044385668163258,-0.1464729170240063,2.883720451418312,0.8826541020566059,1.5753387520205047
2.44293406720485,2.2585369285438235,1.1516176877376971,0.7747815541281822,2.311723682195803,1.6657323180304233,2.486224636450661,Pass,Science,1.5365646318636128,-0.8189136500696139,0.09702577127028578,1.9263284287476632,1.7366577566951198,1.4939524132470712
0.455146633759691,1.8462824442113088,4.450718430301613,1.9584290980748584,3.278677844716979,0.06554128375657009,1.9310217084241241,Pass,Science,1.8745771989695432,-0.37469132152808404,-1.2672766274897207,3.40860402606007,3.8122018838652227,3.0449579044485198
0.15657812005541683,2.1804993459225397,0.9699273194358233,3.0928609397103792,1.2111899443422887,0.17298037600181776,2.9702398098726666,Pass,Math,0.7003159020879439,-0.6723963061207501,-0.7975626049681499,1.672568319927771,3.227861031233907,3.4023932879131893
2.3195035664198715,0.2551811199332785,1.681830380363967,0.3791200654766054,2.4244364574414705,0.6972286703331051,3.523553324811477,Fail,English,2.6361953246000747,-0.4038102852458164,-0.644237741980688,1.5014614917353257,2.9383575195227696,1.2430960726996938
1.3586191437329185,1.4707845726786073,3.9932174988320726,1.020074401430024,5.009982374024767,0.03487597338444926,1.9064010972592793,Fail,Science,1.9372019471277864,1.1194241399703047,0.8097581715732566,0.7733603167823235,3.3893976033142614,0.46129251409032057
2.092283914405641,3.1753580740638383,1.804267631510519,0.9428065635069165,0.7582781919851258,-0.21371457620679632,1.0856758489196618,Fail,Science,2.608731976104306,-0.3519424478189272,-1.5405196342306766,0.8416197015219304,2.696603204809895,3.595843349028125
2.3809804299698922,3.459590033403139,1.818653882195528,1.956466660499662,0.7968282238250115,0.2234349891586852,2.252825651164362,Pass,Science,2.319146809799608,0.42503636364263864,-0.18543207410759455,-0.21512473205772098,3.174715415598402,0.9813362938373711
1.8467244826966305,2.460678449046036,1.4154337228384604,2.260448916352465,2.1218548784605384,0.8606227951412195,3.438607547765085,Fail,English,4.35950758814619,0.5994002598071302,-0.16382936983058946,2.090219628813047,3.7154985065452415,2.405812035531906
1.7068034663584624,0.8639907863875207,1.6137814765993135,1.6003638174495907,2.539475647867433,-1.5516270903799803,3.3930394697230986,Pass,Math,1.693036870771075,1.2439992617424145,-0.05096697353309021,1.2979911066857435,0.7248129210692438,2.1011508854758905
0.9299223613577743,2.1266918862100392,2.364459009417614,0.5820333735441308,3.143418387124761,1.2974910594882967,2.61745571604192,Pass,Math,1.8590434829340958,-0.3011962617437365,-1.2180158207148266,2.1476396901219434,3.0100116914703046,1.9238960882382319
1.234291579278064,1.452494607703923,1.4567872547915868,2.8326875774706535,2.0652206911681166,-0.37069110241730097,2.1550606130162886,Fail,Science,1.5020853322348733,-1.3043172751674217,-1.175117235581866,1.48905495004156,2.4455749049938276,1.8177725462730026
1.3274345532998164,1.4388974398473844,2.102256247874758,2.9427867808944246,2.565072666775526,-1.2926230139264547,1.7483401158659042,Fail,Science,0.4466407374218626,-0.5250617758883297,-0.6674082046207228,1.422402340987229,2.3382882572834465,0.241921789080787
3.5979118695716137,2.1749795921678534,1.2629275532669375,1.3985902709642735,1.3121001734879392,2.6033352020194136,1.5005422769279122,Pass,Science,4.528475380013571,-0.7698055604046963,-0.5616284361091111,1.4118595473306024,0.8839384450405308,1.5003449067651435
0.41776647411593104,3.123520229975879,2.2418668618333157,2.019992574927158,1.0923903504184485,-0.8797995895322857,3.3752156261758297,Pass,Math,2.27830160384166,1.6444064352830279,-0.7207626465862562,2.2746918744218303,1.3790287915145063,1.011770990229289
1.377672232430483,0.9020037885412144,3.9244536362672244,0.9541467959989647,2.1844875517449576,-0.9234519244048573,2.073161975373825,Pass,English,2.7802485213812274,0.11362075405803257,1.4287870665111109,1.793591432767846,3.016974311050446,1.4369914154360572
1.5161589941237594,2.8593952309692128,2.504550462053465,2.0304420099655944,2.7001153434769742,-1.280847769956906,0.11135197524849527,Pass,English,1.8313641568672132,0.8955866326460471,-0.2861556201911972,1.524718098976785,2.6668224367448237,0.6285953607080883
2.6300998628086454,1.8368737363967114,3.2977575321077657,2.430739048601324,2.705093988273683,0.008638263572110838,2.4864401728916112,Pass,Science,0.8683773321678694,-0.5514995213219427,-0.94675258837212,1.6922487108568478,0.7671763766487676,1.768850418097015
1.6184488740426755,0.44790428353667666,0.7560579642432668,3.1302208964459224,1.2590126639344927,-2.465681665484686,1.0951840275250135,Fail,Science,2.338962238130847,-1.0923761115964419,-1.6679648324361087,3.8766658477672253,2.590758787779613,2.3804558970411853
2.709051913855391,2.005103972504296,2.3081594185820236,1.2150151705635608,2.358921636280202,0.6284486810294097,0.006186516444131929,Fail,English,2.0303388575669503,-0.6199061070236281,-0.28423036939945,1.6004756732220413,1.7826844408161024,1.1875929340577343
2.4927089556865427,2.3770734509672806,2.8229472069430126,1.9935658730504315,3.7705280858062,0.3584548673129714,2.692917131155892,Pass,Math,2.8900340862979754,1.9425859284705818,1.1085094919553211,2.2215222643311043,3.2253967174362934,1.8154303810695702
2.828151668468724,1.0473406516761266,2.2482941863407016,1.8168125264290675,0.2135063550704046,-0.6085935618417246,3.600818263440793,Pass,Math,2.9066041613353,-1.4126561608450974,-0.3534003396365343,1.0758809886630893,2.311311848670275,2.965998507523178
0.5272290455194892,0.9043098017840807,1.633197760336726,2.8966631780866683,3.113218434940075,0.8398357964223279,2.7631060209248943,Fail,English,2.3283903298092015,-0.6711136108862821,0.8812205980917562,1.6912209357252754,0.6915255502292661,3.3713104834796086
1.8961833585472843,2.9068507071231284,-0.3384713044730776,1.7441312922352235,3.507712143830985,0.13821312632129373,0.9030671365432066,Pass,Math,0.7596342765089432,0.0532949907157067,-0.3595639848143529,2.663540486996481,0.624825133873109,3.3308410992567525
2.2037915708104174,1.1867632981753866,1.8690975883522598,0.3536156110516615,-0.38793023350523104,2.0487090906777654,1.8860106125356209,Pass,English,2.244993706466757,-0.5278885914509908,-0.4905256477530886,0.9340416379480017,2.001621500406203,-0.11028527652181408
3.549022274414121,2.007416196905882,0.6879265863196817,1.591363611678188,2.432505137120567,-1.6188453659636597,1.699222078642153,Fail,Math,4.545680235548727,0.5444200248401597,-0.7349436207267728,0.6755090490533027,1.3476465680752328,3.224633816572754
0.36833525762314534,2.353515677102673,2.235537639433126,1.8440327874173397,4.361693063124044,-0.14417843092602292,2.3978667754910252,Fail,English,1.1774529098772786,1.8882721300977015,-0.2154421445340488,0.6952554013019394,0.44351177230142946,3.087034426367004
2.282702142209201,1.3046099130181936,0.9360891271047151,3.130703150166624,3.0021771095078513,0.3308109701695713,2.531649090456751,Pass,English,1.928401891599404,3.201382655552797,0.14990126301198753,1.6995181632266836,1.7379616301830665,1.6233896243048807
0.9230329955198955,3.4106765161018866,2.87557722960633,2.7612476045896166,1.3637038561417572,-1.0392120867248036,0.2494259521705804,Fail,Math,2.008530925558409,1.0033042130958907,-2.8358595024852855,1.1414128570636373,1.4794068872963875,1.4658621427981073
3.372029799691118,2.069023683128472,0.8156125197144657,1.968440206399998,1.273866005828037,1.4692149523605031,2.3214011111676256,Pass,Science,0.29538331712756993,0.6912290214455001,1.6106742812451613,1.9702412292370501,1.804772042389792,1.2643336973432362
2.897063056537669,2.7043551537481996,1.6951848277257935,0.9823291558403668,3.0532373439079006,-0.28983225091448417,2.345722355374113,Fail,Science,2.3770507064762487,-0.8857521102889242,0.06128720903291269,1.978326272534741,2.51030228024077,1.9306284136535732
2.055672322615783,3.4497012228444097,0.9930740564278899,2.0968223530789807,1.1820857102127462,-0.7229504448148597,1.1787923138464993,Fail,Math,1.9662004417017056,0.4544479419610704,2.2019184408102728,1.9105791488957067,1.4775176118345672,3.4097479365108248
2.1560840325854373,4.435798954882216,2.029998905277914,2.9012618301899256,1.9109357986496789,-1.9715803217127408,1.6167507324858983,Fail,Math,3.2950478295329315,0.8344705080110851,2.164887558608808,0.6823707205490253,2.4361175506645854,2.8885341014522066
3.911065989924844,2.8276482935289313,4.54347636479855,0.8443531557919084,1.436763557910552,-0.25010334281531044,3.6780843905056413,Fail,Science,2.592552172002912,-0.5585568836384519,-0.4955129184410444,3.0291555368578633,2.7778695598585452,2.2087078042424957
2.676582643123697,-0.24756091965295646,1.905585198572831,2.2619922181495724,3.1910000689531675,0.24307768607059926,2.2961978109809804,Fail,Math,2.393205344346609,-0.5592839057234404,0.04660530647881765,0.9072387916855646,2.228052041823706,1.8419284927717496
2.838171663019004,1.3632006461152446,1.1988277689660456,1.1913192041934688,2.5856614168720524,0.3158116130197138,3.076245893552644,Fail,Science,1.5509731116898438,-2.3638646692278407,-0.25108996368088554,2.103118724382903,2.9652111518846356,2.4426822280456504
2.3551176875678745,1.2749112510466982,0.6349006950639078,1.586195426614292,1.8303291066349303,0.7150533873115759,1.1500123036355525,Pass,Math,2.074194236236985,0.2431909237722613,-0.35199803186154244,0.5827946198658018,4.44684985434273,2.7903656932601093
3.4004995062618923,1.6303845875184233,0.8646509466878045,2.2418404345327603,2.1161919511504403,3.1494757344534157,3.4035399508051762,Pass,Science,2.044144590202397,1.517106524843122,1.3490987371127847,2.5835342396183485,1.8523977391811728,0.7482099642609426
2.3860968409994436,0.9380680226799913,3.028675085175138,-0.8831313571388386,1.3633352231088232,2.910576736135762,3.469936791795294,Fail,English,1.435203807248058,-0.9154276803896825,-1.6679284976055118,3.474596271633822,1.2981684510113713,2.083351829887301
1.3062796149430511,0.578297511437327,2.0436883326885176,1.9972215403505946,0.8371203913933023,1.3144248310416264,1.0899943871699733,Fail,English,2.1186228351644885,0.30417657339129384,0.08249286841876437,1.2820470074997754,1.2068794045438778,3.3123769825597216
2.183808902629278,1.695722015889971,3.1109742903082003,3.180812988924149,2.2300525661389794,1.3612140925704828,0.959867637025636,Pass,Science,1.626424138399101,0.043113045174495546,0.02723171358713372,0.816687182254157,1.8154427272153577,1.0475866561227205
1.3732918880057072,3.7826090393421925,3.0569858234979996,1.1498545715294115,1.8967444585016113,1.9445382177654398,1.9209098194316203,Pass,English,2.9252408383477384,1.777528795602205,0.7355928576672756,1.373455866482069,2.511146789638318,2.277976174851312
0.0021498814729499216,2.9990424104918243,1.4430123943665412,2.4417075661467393,2.3010728742301128,-1.247305014267306,1.4227601907512808,Pass,Math,2.405225756063664,1.4902860802937465,0.6969398567772879,3.617205178726099,2.4407954937567675,1.4568701949128386
3.153292037812869,1.5678798468844029,0.9890021856147209,2.68296845961108,2.2418048341233017,-0.21257885466146376,1.0957890986512184,Pass,English,1.4313723799853182,1.4021055595043304,0.643988444348649,4.18950735638016,2.6182144934012626,0.647891004242241
1.9165021395644444,1.7765733075445664,1.8218258750563723,0.41839134828906643,3.4592239471089865,0.056895902372629696,0.0636446670263231,Fail,Math,1.2157857743346807,1.8808476391314382,0.7581682903353201,1.0893822164260656,0.5602274939907648,2.0993236868577214
2.6468469019838583,1.8351701780981529,1.5836671016866926,3.1987091220424926,1.6108157674042336,0.8409427915868728,2.575462189015436,Pass,Math,0.26401664084332843,1.2412952276997702,-1.4705702787125268,3.085080718894128,0.8163918302583115,1.481955361205296
3.0073943834359786,0.7543627337027934,2.6193862102391723,-0.3026077428822527,,0.4219100423510638,0.3652906642095679,Pass,Science,2.9711064409271097,3.1685592137860046,-1.69644479815772,1.8170542145251447,0.72214459317577,0.46930998126983603
1.7871040872396438,2.7473034231127227,1.114445099276372,4.266952578399689,0.5617713225676149,1.1824281177264877,1.6451912874837014,Fail,Math,2.235791312953015,-0.2118519513891962,-0.3623202554770096,3.159218437622597,1.0609060701851796,4.173000621913517
0.6983936884552844,2.0403819794601397,2.848235080961077,1.2644687225799385,3.5775483424089236,0.7135762376885431,-0.44191326591017965,Pass,English,3.06221832389159,-0.6896685052928395,0.1290169439276761,0.5562809286056039,2.8100344008326372,3.4326115479032784
3.3971365797163893,2.015896075068824,0.33946998318789,1.8142845103267629,1.6954988180225734,-0.09153717481984935,1.3135764296433965,Pass,Math,0.5434809149284614,0.7968066479592504,0.6576802824181848,1.9164940057924333,1.359402456747155,1.2483132640479315
2.0160666411208426,2.600699063463116,1.643463458540274,1.1706681504976686,0.645429185716371,3.4064896912046834,3.79820979760466,Pass,English,2.4723882355736797,1.1417171377121669,-0.290893671786856,1.708884898556955,1.4033263582724889,3.4403774795161643
1.8779422133143229,3.2791488619169415,0.9949433632238913,0.7048887508827038,1.898698811335319,0.7465319181180491,2.752008505526799,Fail,Math,1.4364812021554352,0.02490762796547814,-0.8853545511599904,2.4878287368369145,1.9100654649543805,0.13563578472846882
2.676268131603437,1.2758398763828738,4.305369521453683,0.7530199839104166,0.402087081644104,0.8009950911799364,2.6056348615561267,Pass,English,1.0853784895026406,-0.08247502467626167,-0.22444699092340847,1.7834214719399457,3.1085686534239896,2.7718921059001813
2.5583223131445054,1.0940993271983772,1.575842105112413,1.798156193644577,1.1181269935752673,0.5448517974688513,1.2599687407710953,Pass,Math,-0.21305419182704455,-0.5019217286470385,0.918746912639912,3.3599007083551835,2.4658935610185075,0.18345809251261302
1.2377633393013738,1.9981956152085552,0.9612814929716607,2.8402479558343683,1.6705590188413388,-1.1267231906990496,0.7543088777317026,Fail,Science,1.8003788397137248,2.0303464242330733,-0.31181822277374505,1.0995581285192682,2.042853748308529,1.0725785178237466
1.0703772943578085,1.1702929944854876,1.1643113159531393,3.1570570147202317,2.273705431333847,0.6172865265225458,3.1558051119432573,Fail,Science,2.497532740063519,-0.5639376770187084,-0.3970000378115721,2.460241490224696,4.116603913084482,3.1067047806669503
2.7349213636533904,0.6146157122729077,1.6930917269462298,2.5112240760592,3.0466138377708676,-0.19711092771196057,0.006336976461540633,Fail,English,0.8275336010378833,0.7195553472402383,-0.1427550473042031,1.5942064917545375,2.6562098577958024,2.265387842766066
1.0421240600287252,2.0130648118171206,1.6865536048234833,1.761676019192719,2.380184040874825,-0.527424039534903,2.8316632005606746,Pass,Math,1.6951058970122144,1.143480550907649,1.6086613165514887,0.5161301166475836,1.3262513198668548,2.5835792880836155
0.28217346909867747,1.642214727896432,2.510981969173522,2.8288795892141327,4.027033866034881,0.23828946539869444,1.8604115125048597,Pass,Science,1.1700361753434403,-0.3138574053047929,-0.4885278727384391,3.848560574437368,1.9045361318316751,2.223176744991998
3.461354673096211,1.9713256967620159,1.625218647463956,2.1616899361480684,2.1390517854973488,0.3287733155031541,3.163514308739193,Fail,Science,2.625814841925223,-1.771452401136465,-0.11647026176843471,2.4597243348578774,2.2341714669132386,1.78105535743197
2.2818793623522335,3.163666219565722,1.6866105009571097,0.0862523045670045,1.8052599870006807,0.4930026033514507,2.2805160690832027,Pass,English,0.6702275577713541,0.1718377160365236,-0.4576187385873315,3.0103272930588663,1.7920070065956666,2.190581231533332
3.8644343979129427,2.344042237018783,3.62818301726728,2.57431910026375,2.5797879403287887,0.4564886169673613,2.575237588522238,Fail,English,3.262208188736171,-2.0617154611021697,0.4650408766996324,2.6391943507649454,2.743446218637064,3.4000835511733225
1.8764989048147271,2.0769890927577745,1.7956080555687897,0.21233688489961633,1.7033529389593152,1.6584216224269968,1.1906140887579966,Pass,Science,0.5237047134925858,2.031420697929991,0.7215491416737582,4.091824217252798,0.4305291037664394,3.2394998809080846
3.248364190998265,0.01355039344560205,2.334533755561588,1.6821537756633957,0.9736794096643466,0.6689767583583595,3.6786004438173494,Pass,Math,2.179386343018859,0.9766878707847985,0.9619027829982402,4.798515771427489,0.996746655836213,3.2706310880216924
3.1378580333577277,2.054586841500053,0.5457712323067649,2.5589145851401915,2.2400989988525573,1.0625869043165022,1.7393216486188945,Pass,Math,3.817936742894185,0.36121008041268426,0.1988675559485743,1.3712414936449413,3.510730109848967,2.453256672357183
2.563850993259415,3.3194551936851275,1.8372352415842832,2.8395111906015584,2.403394036472676,0.10550476923822594,0.0010441307607307326,Pass,English,0.9121063020341875,-0.2724242522313365,2.928855905801988,3.8430013779923207,1.8034439309321557,3.5133399239391214
3.0191895982226327,1.5332331875511749,3.3609289217641036,1.572005891336867,1.6838919753669233,1.2437285483000284,1.085030586518781,Fail,Math,0.009264031626135205,-2.46568168374941,1.724310124765955,0.7923669118356036,2.3543701539293282,2.7263460110338205
2.4039635990351558,3.313888928242248,3.0291986149916976,2.783434498142255,1.6252298985920917,1.3393122480186161,2.2829970619276128,Pass,Science,1.0799746879117738,-1.2430203299945959,0.08274028644245962,2.0063212182694734,0.8332245295822203,1.9196090205503828
