Performance,attendance,study_hours,tutoring,extracurricular_activities,participation,prior_knowledge,textbook_quality,homework_completion,family_support,study_group,online_resources,health_status,Subject_23,access_to_resources
Pass,-0.7007933768403114,1.1549775333062389,-1.0323126232170459,0.7318914101256676,1.0035732997697746,-0.5224249650408357,-1.3234344358168262,0.6837035594479361,-0.4289422723682005,-1.2763078699820014,0.6247267640639772,-1.3226337123189091,Science,0.44020870808799994
Pass,-0.8973513042620255,0.23286492689287053,-2.4264619731704684,0.34031215664653003,-1.1478411338122798,1.0514909666628185,-0.8266706598767175,0.22836120502861917,0.5999174176688613,-1.1815974742606543,0.01493566890235152,0.43625492548930284,Science,-0.08273870927399239
Fail,0.21713224035703865,-1.017334007084451,0.28129826960459686,0.16679815940644835,0.5733135421057417,0.20883420708519254,-1.2193365004241772,0.15283006620219117,-0.7508101215346713,1.4688160260509269,1.2933871114120652,-2.3104378084267334,English,0.5659271408716521
Pass,-0.6799447414186063,-0.692339143825833,0.03273096390535827,-0.7923987007977282,0.41311758242529084,-0.7167755391311736,-0.7485209380697415,1.912116382275012,-1.5745643235079017,-0.7482473214987257,-1.5416135275722922,-0.8054811374299687,Math,0.2523031171567673
Pass,-0.8752829327014163,-0.3900842139265761,-0.3844881301319466,0.22768145996230993,-0.4045186022288442,0.3806227166858382,-0.19624901900856348,0.6775629360136609,1.1873492499247813,0.7979053702173576,-0.1104829599043222,-0.6858948749563004,Math,-2.506685625868993
Pass,0.08377032896873504,-0.8487052422480306,1.0819860968894488,0.20378258977244595,-1.2975003781047658,-0.5520542933174393,1.3367042839070022,-0.2707341798302839,-0.6794173798370448,-1.2278534683168452,-0.041302037902424114,2.4286036618710716,Math,0.4211563883294023
Pass,-0.34167809927954357,0.09136495010819351,0.5766387904833266,1.1180511503606294,0.36018950455796583,0.08147467806988251,0.281252911382463,0.16900819081673651,-1.233174269912242,-0.011518253041083379,-0.6941580397092032,-1.4531435187828,Math,-0.8714548019985424
Fail,-0.9780454332389585,-0.72510241711984,-0.02584118259720818,-1.3713329157160796,-1.4665922020820101,-0.2215500320548129,0.2634485415147682,-0.5385698310877708,2.184587317126066,-0.25940193669361,-2.0444929973983377,1.3355428943285077,Math,0.29668494471110035
Fail,-1.3369889933954264,-0.8464424173957844,-1.7077353414659235,-0.16873231804359173,1.3911679496070106,-0.01737902494135163,1.7590281395647824,-1.1051551494722778,-2.9979064631400325,-0.771527262044292,-0.508096166444645,0.7542890298975837,Math,-0.4997319891340132
Fail,0.7952062672476826,-0.2105952369593055,-0.6829621288703772,0.3396990963629095,-0.3293029729217908,1.7466046035965601,-0.004866545250677172,-0.4397028641744276,2.1810467506020896,0.1372695189538206,0.44697304113286823,1.365057451470439,English,-0.05172792648896168
Pass,0.27960241490458304,-0.058163200931334084,1.521140937147215,0.36645529821331346,-1.1432612460684686,1.0670052144231543,0.4378212402623364,1.274678370805574,-0.4457072353984353,-0.5350848422533095,-0.761095367398909,-0.8899579387920253,Science,1.799048719051885
Pass,0.40963547800084144,0.4096208827657899,-0.268768148758282,-0.21695836129421708,-1.5031253167715843,0.6698005922230262,1.5741808612037798,1.6069787722244173,1.4530031943412907,2.8841827298404565,-0.6471250363878497,-1.2110050737618867,Science,0.41543884351434296
Fail,-0.03350206738106182,-0.5995015047147964,0.1721125693372326,-1.9147371081799052,-0.6870776222958899,-0.5791264704850044,0.9832613327780539,0.41280850238071876,-0.31143293520946597,0.12191194609285978,0.3668594338039265,-0.18656146238971874,Science,-0.2814427268194366
Fail,0.6091289353128323,-1.077083421553692,-0.6707820184268831,0.6776189060591953,1.3832080908496376,1.6155706034131554,-0.31971226731174385,-0.6868238408095966,-3.5055827984204186,-0.23504779535007322,1.1430856032849914,0.703130778265374,Math,-1.0455965441543011
Pass,2.7715150285480457,2.4413493149851115,3.506182504098976,-0.9137737097768259,2.7843740315787433,-1.3758016659327614,1.1315861593064156,-0.8784187663894967,0.9696877243276056,1.3137217236373315,2.2205506798613284,2.1274284460030684,English,1.2594787507073892
Pass,2.4815533462244823,2.717650627427875,2.436848320351257,1.922866297347518,0.5521320625783039,0.30867171243592617,2.4007085578243403,-1.6741648769577573,1.8692563497265273,1.541674943569283,0.0040056064310607375,3.072034370834642,Math,1.087463066830448
Pass,0.3409043612164535,0.9404480555522554,1.3529032199971498,1.7702826731500247,3.359621991832732,1.2699819743755028,2.213318563397181,0.6118440143323418,1.8425880183108576,1.7939984595927476,2.7143386308171316,0.9090001034053312,Science,0.931184570611669
Fail,2.5242414832910196,2.0060972941814685,2.762994609183791,-0.07449350228502484,2.965120387093939,0.20743966615744028,0.05643039018155882,-1.356475131214385,0.9275707852648911,3.1486300897902555,0.45858028582722343,0.7148810208312819,Math,2.2100490553779784
Fail,0.7940845058230481,3.5470127026357616,2.091317887710709,0.04190295530562411,3.402652608413127,0.9570422484995919,0.4018656519610444,0.25228908929356647,2.124112582745115,2.2018602449508795,1.2463631833928213,0.3886875069807365,Math,2.244884200004136
Pass,2.060593192448581,0.7831858492911183,1.6887654249276935,-0.04121212781740857,3.772632326420605,1.3866288198442045,4.317724483355716,1.2405129717844965,0.5203757610514217,1.2686445535355548,2.44918070573921,1.718888325457026,Math,1.5132047360731247
Fail,1.5056881261582726,2.303913968753342,2.7275635198611967,0.1392572798199753,1.320309829218352,0.2416473112186151,2.459326880592636,0.600932291335681,2.4186620855131937,-0.08427445042670056,1.785601881779138,1.8905742883193264,Math,2.305695727815568
Fail,0.07200303619639681,2.616718174344037,2.6382724692954818,0.16070943487352007,1.8275804034865912,-1.3787644525413365,0.7156566523960599,1.0981405269074187,0.11795655821412199,2.6693351312790052,0.049770135739546584,0.30242800833775974,Math,2.130646299573296
Pass,4.128441195462922,1.39266598721785,1.6355137617576752,-0.151264863443068,0.6956145492847867,2.1303203330797444,3.9847770793440507,-0.03503414799630955,4.594725376504929,3.499060087519987,3.378415557881629,2.9360705437830648,Math,2.2743274553684665
Pass,1.62288474864308,2.628942564021245,3.0161709251040225,1.1198623739637061,2.680900131309235,1.4212160402069287,2.4406123030023896,1.3155951796208023,0.3068852763117247,3.085096524291942,1.6240880253594128,2.159926596971591,Science,0.42203578441962164
Pass,3.055818902192598,1.4049278558899356,2.4363629616911306,0.4906668191637796,-0.10961050537247186,1.0889079623977789,1.538720690100147,-0.17875425171593284,0.4724180778858542,2.6372002061591666,0.3009705409183401,2.953634079871042,English,2.5336485121280217
Fail,2.559846373672796,0.9986713050294234,1.091220636190593,-0.28967482122346505,1.548585980476256,-1.9865206749583049,1.5278212470236276,-0.8753810716882551,,0.47342358250881955,1.7010444075361923,2.4427825557394103,English,2.8802087492694612
Fail,1.8855429430072088,2.5532628289945265,2.9209651188821253,1.386296358108719,0.9169880345705925,0.5124203255387133,1.5881984767356987,-0.48338019497689294,3.112422472403514,3.376766470052764,0.5698070309198919,2.5555780380728703,Math,1.7104606006020662
Fail,1.7024455248680372,2.064586998111396,0.7535094987029098,0.8094318940115623,2.108111025522511,-0.6453138325869409,1.6871669828807936,-0.6630235326167413,1.2057256613262632,3.183496566488405,0.9324483798214718,0.5230306538864691,English,1.5559416552282768
Pass,0.6604862276867534,2.5562493065982013,2.9012504677823596,0.8216196011991117,2.151387945404894,-0.5293358951721112,3.289448065078724,0.8587933783003523,3.157919818182082,1.7353943385015358,2.3792306998634696,0.44885281966910084,Math,2.1278628742030485
Fail,1.199272280484531,1.5071153058491258,3.1588543096638397,-0.5609448791693488,0.537321114791159,-0.9388708192472895,0.5617217545787254,-0.4087012019294416,1.5674380470788956,1.017976797158234,1.05337234618277,1.4048577963638906,Math,2.8315206368729813
Pass,1.33080154990994,4.019334725437012,2.7274871417513085,-0.20815675133474842,2.245671993466798,1.16729881897703,0.9929546262757742,0.21612835469750957,1.037805344719744,0.552575611155995,1.0426881396523198,2.130979300089908,English,3.173469312470566
Pass,2.064276628593455,3.224792950344344,1.6962243540331225,1.115182241246126,0.8456507477546531,-1.2774996574132431,2.1169493804240953,1.6159130721544628,2.521391971563478,3.149188942603529,0.8694506601790961,2.250530253790288,Math,3.38344508440635
Pass,1.2462960072255451,1.1296753845833951,0.32257083548687304,0.9768366031553074,1.5979565525939363,0.08499320937695604,0.2828324314873667,2.2918979665767316,1.7336112690651468,,3.629135615072929,1.4336343317197098,Math,2.5371428531235907
Pass,1.3586357060992622,1.6870245288133998,2.076883387621471,1.522257933452237,0.12743237893862958,1.4789301381999516,0.5032668944484173,-0.3884997625167744,1.6222519793708445,4.700145183505059,1.6683426284989196,3.055822009527442,English,3.2073077778271273
Fail,1.9641236850390817,1.2408233213167974,1.085640730838235,0.2524672193928932,1.7776362329986366,1.6689379998283433,2.431567310794275,1.5429620340222354,2.628752476135194,0.7308576104936577,3.114782796384611,2.4051176421569096,Science,2.3688955861726217
Pass,3.454056237541998,1.7395747706177582,3.490974422029754,0.6259831399070033,2.110995838089231,-0.17039107051391356,1.7329204534412925,-0.03241343484769632,1.9789355982988996,2.046584856614008,1.8796972432398091,2.866876110335908,English,4.811759282840761
Pass,2.4263120409186145,0.48170766348366323,2.2985982540043848,0.6944176341808957,2.0312754883816995,2.0449979291673603,3.181879508653097,0.36483126956474915,2.33556135390174,0.7095040302000841,3.298218613851536,0.7308568506705151,Math,1.3191291486747712
Pass,-0.3339396142925817,3.017378097582782,2.281875747157817,1.422048017308926,2.422939223554554,0.8061843638834512,0.8624136697103129,0.2645359401559276,2.8808089901956273,0.00048749869009823144,1.5432330717614704,2.9096134296583047,English,0.5468906841108232
Pass,2.3428763502767773,-1.0308427828967992,2.772119397713263,0.472749334645859,2.17143827580996,0.7040635655896996,0.6244179850620968,2.2006635967113066,2.2868259547838035,3.1351078551375013,2.699934666612781,2.2439035418404476,Math,4.12846424991349
Pass,1.3696366900372299,1.0130023758794071,1.8205168585561375,0.5141325656441239,0.7723030204289714,0.08850629541461119,0.41923298478993853,-0.4632228070177338,1.3418492821303616,3.348779169235172,1.826963800523866,1.4372252714179448,English,2.0853668928644042
Fail,0.19340655694356212,1.9203597219733628,2.0564294383721426,0.037044967584149206,1.1646879359125994,-0.6873516429538385,1.7083172927627546,0.3610955509312082,0.787893812051798,2.580553674146109,0.8378490772743672,1.2104775802373524,English,2.352291755385882
Fail,0.7260965124941172,1.8681662662332814,0.8292625491660142,0.7702006327547037,1.2067577407158243,2.5431849314183954,2.839468368268396,-0.5561716556778914,2.7655077122612353,2.338974565961714,2.804502839472743,3.4071064001245306,Science,0.9393635784099299
Fail,3.4412166354451186,2.757476204913867,2.3472968995556673,-0.4273323902242794,2.8854903969692676,-0.7429444667400249,1.5861367805452127,1.4287333542663285,0.3467855884480544,2.046284559834774,2.16398442365446,3.8433180972629275,Science,0.6753775345007254
Fail,3.294162046319337,1.6234678218696863,2.089273150897847,-2.215000296895107,3.1809381844794666,-0.6483886891117375,1.1762089844614225,,1.627022337595648,0.739470350388804,2.9294341764500853,1.456225998255737,Math,2.81779656994735
Fail,1.0008716000477702,1.0592590457955917,3.6540628098263763,0.47966425744597996,1.919282921898259,0.7226712002037654,0.48631073289197335,0.9407178770305514,3.38931576612609,2.480881151514258,3.500147375369868,2.7288108400451225,Math,2.18384729880342
Fail,2.6101272200608947,0.5771124899175526,1.601230064949503,0.7602468227132922,1.1876479376177156,1.0816542791557169,3.026935944310871,0.45971381133431943,0.7038894479110183,3.9387734046984217,4.666200639012779,1.446568008829456,Math,1.7874666865267141
Pass,1.903186878249488,3.719508666125618,1.1430465748932201,1.1635077171333563,1.7783022183978052,0.7073356384030223,3.4113605305793877,0.25122781047264364,1.2548126512936375,0.24789088105642598,0.9147812773936774,1.9642333925131934,Math,1.5886253161766999
Pass,2.7782763149793417,0.6953002705517202,3.6063915826027015,0.44369312599394506,2.453198782713897,0.0708309885833252,2.5128382806532996,1.213341296657066,2.6750314013139342,0.6978583129032099,3.5921338332229347,1.991273340163551,Math,1.1425839273704632
Pass,1.323143434094605,2.320713490741472,2.166041564226104,2.5827264697785344,2.532280985859476,0.32218450466244164,3.6576320329730274,1.6375628476306612,1.8184248665579088,3.258529983029396,2.170532595776582,3.8733382605107636,Science,1.7920732956386571
Fail,2.7697339653790456,4.416730380566529,1.9791190874588902,-0.19472225453737396,4.417464865742238,0.1651590751705126,0.6194174530482643,-1.1520702597815855,2.4050806721099067,0.7331537907180561,1.950015161670393,2.8230417386238824,Math,3.4124881542241545
Fail,2.0685244496904245,1.9723928783783677,1.7892677363955172,0.27960122567595347,3.367444611196431,0.7229113704697014,1.431193727047165,0.07107862684405632,1.8341958997541876,1.799200517105314,3.3095723432622286,3.077761817819023,Math,1.6656693179758484
Pass,1.1667563804660457,0.3269351411515191,1.477149733491144,-0.2206220108312258,1.8872290529543552,2.5269436335537794,3.286295745295444,0.8795486690299739,0.6975713724403598,2.8790028335790683,2.7562581627814997,2.8721505557279805,Math,1.8078190636953397
Pass,1.7893385921771572,2.136660079696299,3.271055858624827,0.9882751871846379,2.310880823845064,0.2310017547111607,2.4855221674119266,-0.30297179074016545,2.9563109939004746,1.7944516711503635,1.3388498992579163,1.5822165998890205,English,0.39789220893365784
Pass,2.2073041528379047,1.1567274514627406,1.9436584918291535,2.831162085188777,1.7355618937852473,1.2964596064442078,1.7895271648432698,0.013967352913762388,2.2943933104430267,2.790129520233594,2.250401582200665,4.500513236515097,Math,1.2830939754743045
Pass,1.363513713044344,2.371958322050234,2.88702301228887,-1.4354148416398724,2.5211485205351347,0.7779022454705322,3.832752210013645,0.31704092496671277,0.318222848061928,3.5783977510033704,1.54489926981646,2.4850309001131308,Science,2.396028108980776
Fail,1.3820384096042457,2.105719235804465,0.9895176886546799,0.21470175335149452,1.3546005310814209,-1.2260865576817583,3.530444642130546,-0.760944612480697,2.4298637779994245,2.9207044293872673,-0.3627029404038682,1.3165833662507458,Math,2.688746938701168
Pass,1.7535552792551734,1.9044530185485793,1.489765829444317,0.5568584375816692,0.9041352716090736,0.6943350574508412,1.1714378460580965,0.3430936941202687,1.1813902504446623,2.5908758153832787,3.346873286880786,3.7768040839130217,English,3.4477357676336986
Fail,0.5554757069785654,2.1283538258616352,2.550674493477235,-0.5311354922167291,2.333409761443726,2.564490603149836,2.6795039586544935,-0.4426951790186302,2.1516177182257477,1.2570106786714628,3.2769449088814806,2.09898933638275,Math,2.5770853064580583
Pass,3.4746501715965916,2.581413112214555,0.737472915122009,1.1872539077761028,1.1937226311790299,1.2564896473194995,2.595788669602292,-1.4001108604978707,1.370564877585604,1.9090355555978906,1.8445817880460669,1.9685332216253024,English,0.5288252986513764
Fail,4.095704410202293,3.261572272176404,3.0866208749571307,-0.9020593583136705,2.8766812866170826,0.44981764006019104,3.3366112294397148,-0.553532863767992,1.0094549956717518,1.8977973119999714,2.344989585131294,1.6138492255683707,Math,2.119351121560563
Fail,2.8887793362754763,-0.3122195339838898,2.060701468914536,0.1272349130943175,1.1780078650016024,0.10708714741279045,0.7797912176044741,-0.7950808716882105,3.1961920508692057,1.8269091760994582,1.9849718906737466,0.6608876997949191,English,1.302951002870354
Pass,2.1839440782551485,1.5329196100856155,1.758454993645043,0.37383046870090686,0.7926814154462523,1.0915024476366795,1.147092901321218,-0.4634179829606887,1.7084732362418718,1.201975124549971,1.635564052569177,1.7243960376025815,Math,2.264666175825977
Fail,0.3977652848144497,2.1313985474024415,2.6639701197802603,0.10624475720067718,3.1860688743290195,-0.4205533676092464,0.9550711389062234,0.17192175456144196,1.6580821890088204,1.9673953691328567,2.113655008253803,1.008094696315419,English,2.106963809149839
Fail,0.911674223608125,2.7474457211680665,1.9306698256696304,1.2604656097755704,2.3252668934831657,-1.0777513093719047,0.44227017168850624,2.0587960073787532,1.0127388656011396,2.83525449297767,0.5580274316499099,1.408887325517957,English,1.4723103757533689
Fail,3.615461037401606,0.7654765915905648,2.689521955475141,-0.5259326899212077,2.806023882020096,-0.39335657653342004,3.7339885912833504,-0.3704537251358236,0.6179557746482314,2.0951327328618254,2.7671635340789065,0.13753526382063685,English,2.3494288861128894
Pass,0.5406975924817521,3.982210050658927,1.6601283941576799,-0.12993007194661088,2.6805153376640876,2.399032161963519,2.0384869210859122,1.4408542013850507,2.529463769984056,2.318115200337058,0.7972821360414588,3.0747852521040997,Science,1.9964900098532292
Fail,-0.2906196369509728,1.0885519287014602,2.410279815209444,-0.14390642686589156,1.8477387339474642,0.12567828162678424,2.4035026901820395,-1.1967091737463065,2.7392486956423707,1.2300611291681371,0.927795314321114,0.20835757783590014,Science,-0.06980820494347428
Fail,1.100137163669194,4.742978038508829,2.9225816682592187,-1.1505552156430259,1.244817765268504,-0.6597580844929012,2.5618367001534557,0.48714133811383925,1.3874218970362757,3.709276323327453,1.9383927152468838,2.92922800597076,Math,1.8584384977219717
Fail,4.136296692513,2.1444330163684615,3.3653746239522473,1.3467947660359416,1.2972059424356206,-0.7760415970973061,1.857500442380437,-0.08135785670789625,1.2730663087080618,2.67571578679155,1.4573371316104797,3.089516537593534,Math,3.5438103520179505
Fail,1.1781098006812563,1.3478118458798638,1.3190307635894536,-0.20548859672135833,1.6856599600422795,1.339366494191508,1.669746288208955,1.5911205396875048,1.2534876890936564,4.098813754370816,2.8912246016323158,1.6335752333634235,Science,2.5979790498965505
Pass,-0.125927894047988,2.74937693314204,0.7794383793764874,-0.3905503421674028,1.1342916990897047,-0.7599167087679084,2.036265855422308,2.1184462704759586,2.2785249717019322,1.8519505708910564,1.5251344510390021,1.9025752370555118,Science,2.328267051942498
Pass,3.2777744424648274,-0.510826958196275,2.700658282135336,-0.5469313823311932,1.3492465843003685,2.182491827982922,0.5763261794802894,-1.2888789186843377,0.9584009519043761,2.6769177308501786,0.9308568531417989,1.019587735564401,Math,1.6398311987339054
Fail,3.6439907780495595,1.4868358985652463,1.459733088281257,0.726581523063759,2.905012699878772,-1.573027696253688,2.4573324656963296,0.8776948747050201,0.9258335715749215,0.2069727480338568,2.3278460531299836,2.770383075563292,Science,0.8001761269144674
Fail,0.800664720210641,-0.13433455546569695,1.8735026236004995,-0.1888813798883147,0.15789592468256153,-1.5620793210053157,1.787430170811543,1.5192344141463034,3.2089373314143863,0.07006273730984836,0.4674582546329056,1.3192843433799988,Math,3.4433378612098404
Pass,3.3468645373142314,2.2367625143287158,0.9924267753571123,-1.1542687384413848,4.1234822968248945,0.8730486626302029,1.7098772542838685,1.3054722796145994,2.4837834725798102,-0.07716855428494807,1.7906119123512498,1.600712173275111,Science,2.447517671919001
Pass,1.4713731729700295,1.8214351062083385,1.6371789476929888,1.3651278586895859,1.4467168321327637,0.9405612340542688,2.419439115903404,0.9819990214421443,3.2527155556466534,3.982798736256406,-0.11296401482170015,1.7608924580177874,English,2.761559476446392
Fail,0.9735346148166204,2.4070156496906443,1.2908528167922437,1.1434415567824765,1.6008485936087509,1.0027654558646923,2.387678323375642,-0.1517620695690697,1.7174553788809328,-0.13131521564203386,0.6023141067918887,-0.0943295151365775,English,2.1311301870323183
Pass,,1.8848864703301011,1.156773893270882,0.8091092279692671,0.7600250600700535,-1.4135919993440096,1.4348406026409926,-0.819784699997804,1.1448551984923605,1.8958852869401062,2.9659941148026867,2.282331809599646,Math,2.8745658503159714
Fail,2.597242562372192,0.6517308662938592,2.169341977801251,0.0877704872328466,0.7897121038927915,-1.407750586815129,2.789182905558199,-0.11781909241500754,2.3687076128139544,1.2708714847468245,3.870892101061313,3.7631782253208934,Science,1.1512778880151304
Pass,0.9972448677740984,1.4409701950569316,2.627463999085775,0.6534236427029982,2.1427703989782385,-0.33516237224199585,2.009843159548546,1.2751630875396796,1.0434091078248815,2.499191815556709,2.97590197900112,0.31226951093992206,Science,1.729644666361892
Fail,1.85323772282208,0.7410464649567372,1.2054203081909298,0.3523355224808073,2.2812701993832527,-2.156916744789658,3.0868338405306686,0.19921712738866112,2.9489290736593414,4.475247528491579,2.3376969247684936,1.7060157572417234,English,1.0970813871040952
Pass,2.795092043263701,0.5530823223147197,3.3591316211961146,-0.21155230063773622,1.173058966684605,-0.370948035952097,3.06885630139423,0.627559413067704,0.9913464244891537,0.9721003343577574,1.7748910419696056,3.155210734447458,Math,0.9461500636920543
Fail,1.3768140262770632,0.31786587121565546,2.0596326178894317,-1.5533046466477418,1.1840563249370208,0.6874091899185237,3.286391682680808,1.1951539905137245,1.6553042671244171,1.765105097979466,1.468413774334908,2.7587090591877095,Math,3.7989365700297895
Fail,2.993251766310187,2.6427384816933723,1.9460977263722936,0.45046327250824675,3.0214064163649055,-0.6756817634549017,3.533238205568211,0.03389264370563854,1.5040539756633349,2.0578168808749355,2.5216079990167404,1.9809854920134444,Science,2.0639937659293377
Fail,1.565202070252347,3.148137168931961,1.574591608230874,-0.22768026740884606,2.673453632303294,-0.7779219348074631,1.1093319522838208,0.24013025822960574,0.860876099608672,1.22952489365257,3.2507728836556327,2.2910282376138307,Science,1.5757074432070304
Fail,1.6757790052658335,1.9670825106297265,2.0314325507002033,0.9141054225515434,2.90692574817074,0.14742801077034118,0.26669484201171323,0.47228732811209323,2.8953926028856127,1.7636428111958722,2.892512114666391,1.3998712039765986,English,2.0396974539654424
Fail,2.728814725820619,4.720552476564766,1.1920877271463128,-0.8951415913418622,3.4324916442374356,-1.1893434081418295,1.2937862591025278,-0.821549130563459,3.919925721904894,0.7948630892737483,2.555152688621273,0.6379351759977085,Math,1.3327808506441636
Pass,4.913988897631651,2.7060159967396613,0.784880580234492,0.9895489830591173,2.278064626282134,1.194607806508785,3.6299979417868897,1.3264919221473108,2.414500377944925,1.8330617901525283,1.5461451130691208,2.4287919751055096,Math,0.1660577841066635
Fail,2.773111456429626,2.2764019968600273,1.6851485403282502,-1.5525017209016285,3.2242557033407553,0.5438048483027049,0.39636809968268216,1.2694402401676954,2.73901190439333,1.0555996119702487,2.497231736043066,0.32245914418390664,English,1.3495671146507027
Fail,2.472294054005922,1.8778064469030993,0.6986863698203838,2.688232024317796,0.8588905142514198,0.426369803531925,3.804565500677824,-0.46513644561550016,2.527300357774823,3.0455529460524327,1.3474580175454334,1.792947754237512,Science,1.510842529752676
Pass,2.731126343744923,1.2760358218181944,2.5134057019868328,-0.4294386928665117,3.250246989771214,-1.2676815929336143,0.2512368660176554,0.3248972318131854,2.6484069402299806,-0.3808452670928344,4.356816537250177,1.8072811541998608,Math,3.596026728303232
Pass,1.6931894144821342,0.6363885646453302,3.132920540654678,0.5128200097704662,1.5760905818273712,1.415748484041211,2.388694539541473,0.8994422285616848,2.293046586809619,2.327020862178619,3.568365623431548,3.3348504668615515,Science,3.164156304089106
Fail,1.735044635298682,1.3927650499175963,1.7150119510463915,-0.47905584027062026,2.2640906321972465,-0.6980038468647551,4.181117801057854,0.08209900667306723,1.0874093350244327,2.595335730084036,3.7266043611663537,3.160522194958242,Math,0.9196693232197646
Fail,0.7346365730923357,3.1520002810580596,3.3667160848619524,0.42135113772072325,0.7479600312883172,0.12981444982391468,1.4437257845555829,0.9024847368590966,1.9214763523323102,1.9881813740317178,1.633544724462631,2.282662610663077,Science,1.9768515123000576
Fail,1.7816001541206243,1.1427217607024667,2.552650063414518,0.8251732899152462,1.9520389388625774,1.2570074837992264,1.8791388186879476,-1.0398261195352907,0.5623315404810298,2.535961683474606,4.529053401455423,2.4594792711899593,Science,1.7720186185333182
Fail,1.708027299420419,1.9119134240764437,1.2678948520804005,-0.976997528523597,2.8056479221823634,0.24455302659606046,2.0414072066190654,-1.5332956227195769,1.6139272774859186,2.0602049281441457,0.8809595115869187,1.9652722809415764,English,2.2256678092716493
Pass,1.742924080324012,2.947903420741298,1.062379450564634,0.9170490152778055,1.7293657416513935,-1.3615186709449458,2.800806398545121,0.8804711611266631,1.4106578708912834,2.8462514404166632,1.9386695478923976,4.25846194354866,English,3.1097862516115664
Pass,2.0673027934342127,0.20250078433371632,2.6408399797530726,0.8168684002695783,2.0628912974058276,0.5746714363273219,3.0141112183981704,0.12795622552698088,1.4881568856105507,2.465981928352097,0.8095099590656711,1.1675822349405078,English,1.6498641408593804
Pass,2.153219446486038,1.8729267635637874,1.713698959591973,0.31273166454251833,0.6028054222335091,0.29657107743960043,2.04700765048262,0.0005203111367120261,1.3043004921809587,2.1223839748421347,0.8753968719686502,1.9956692415609174,Science,3.320995201399811
Pass,0.4673964994347506,0.7956248232127152,3.0105615543783006,1.2410193600654562,1.057758897632438,0.20619859975580057,-0.3186813572790257,-0.13621206354024473,2.6192196320240675,2.016099643835881,2.516740245495087,2.187293386832653,Math,3.2405327664294212
Fail,1.8742074357971141,0.4343686365573953,1.705686883962161,-0.6086113821330175,3.1960900998312276,0.5783276493616386,1.3544405273536595,-1.071610451077071,3.5252761225214764,1.6953919334027105,2.0326774404058936,1.7659043741808793,Science,2.262624298574586
Fail,2.2849669067669107,2.54344946587421,1.8798853655223122,0.8121170203617006,1.3011569422490905,0.6169482074739218,2.992439885841516,1.2280087740902474,0.5489243357170619,0.22782012172409782,4.0330696013937395,2.709940445924532,Math,3.330097736329679
Fail,1.501028120966466,1.6810459851556068,0.3957000509295572,-0.05004459274914199,0.19974627774864961,1.6201374463552944,1.0538262998253223,0.7076174628472404,1.9326672274841705,2.2050271215179467,1.4903275197175891,1.029342848647364,English,1.4216676895413713
Fail,1.9015096094216175,2.5251036682918997,1.371391030698628,0.37396080249952596,3.28494088221404,-0.18904421321504947,2.021974315886063,0.43672479677707576,2.367667458914098,2.98450731333544,1.7458226500968466,1.3885015773806926,Science,3.373667799220942
Fail,1.5896404915068705,1.1251740131904628,0.32548422154234613,-0.29934309699642053,2.4595067236662267,-0.42710168550483557,3.55245417638244,-1.0586259434463825,4.841460659307868,2.418119971673251,3.548225201988674,3.1312960808212713,Math,3.215843201154194
Fail,1.0204389263544855,0.5392961065376618,1.9494728212349794,-0.013503886620774144,0.5654945772342372,1.8899245124308421,1.5505000603616255,0.743184505587301,1.444039874491309,0.9679244833913618,2.2249589326892742,-0.486808240801039,Math,0.7992670626163161
Fail,2.0662929782758055,1.713567529886156,2.1217009277962564,-1.3345740255836682,3.347555470533555,-1.0986714170130423,3.006911384705356,0.8232724569051207,2.0378492899716787,3.0307424040444757,0.5939095593370802,1.5880384738447346,Math,0.9288649735649968
Pass,1.5344895572236323,2.952539347804861,1.818685769937949,0.5480433894831876,1.32636422776236,-0.7260953348187813,2.3514017764750763,2.817173186863672,3.8220286941977872,3.290942009034103,3.398778850904476,1.490630836609966,Math,1.5697691381247758
Fail,2.001517603333818,-0.44932789363164494,1.2910538094139083,1.268601636665896,1.42784463236834,-0.5422440311620919,2.288777766657406,0.0362987609871152,1.891580864166604,2.2275019697420015,1.5505944133245488,1.1360935006774464,English,2.1570944604219946
Pass,2.5880836651201777,1.6557947756531681,2.56708063063336,0.7034853525644162,0.4062397195279195,-1.8581844658762812,3.952086776251454,1.9390275626497522,2.9637097840972104,2.9901319598712703,3.027289034662224,1.2700282445770403,English,2.804509864484902
Pass,0.9686479042511147,4.42976053933784,2.6372139516447435,0.9686493565982129,0.7728459275193604,2.0593136019853233,1.6122343256084686,-0.5485673108028017,1.7293202069990659,1.6675867626934822,4.13413991306572,3.034386532685037,English,3.118853978799657
Pass,3.9877562937839484,2.5189195686171817,0.6510788558117413,1.9165170342995461,0.7480343538801086,0.3331327620002966,2.6897529367581634,0.34008289189908647,3.0522508720967756,3.0590831461311225,2.189014754527079,1.3919185332180066,English,0.6515983528357214
Fail,1.694477032377817,2.4724267111814986,3.6557397181611293,-0.26120206459662626,2.153941441957614,-1.0440748803699271,1.480182763103863,0.20315023281775266,2.685403309450507,0.7028410612156304,2.528216528853444,1.720641003747941,Math,1.923932413553182
Pass,-0.11670091971292562,1.5808989287425839,1.1793544629839245,1.348303511633594,2.156034324925782,1.181623148471215,1.2418137419085027,-0.43091235379610426,2.51456710842501,2.4631336032543407,1.7793189712507445,2.972606570524774,Science,1.4040476347223922
